ztf_object_id,has_tns,tns_cls,spec_z,report_group
ZTF19aaahlqj,Yes_TNS,None,-99.0,ALeRCE
ZTF21ackwyaz,Yes_TNS,None,-99.0,ALeRCE
ZTF18abhuwvc,No_TNS,None,-99.0,None
ZTF19abhiqbm,No_TNS,None,-99.0,None
ZTF18achllbo,No_TNS,None,-99.0,None
ZTF18aborycb,No_TNS,None,-99.0,None
ZTF19aasklqf,No_TNS,None,-99.0,None
ZTF19aaahsaq,No_TNS,None,-99.0,None
ZTF19aayjfnj,No_TNS,None,-99.0,None
ZTF21aanynmg,No_TNS,None,-99.0,None
ZTF18abbpwdn,Yes_TNS,None,-99.0,ZTF
ZTF17aaazrnw,No_TNS,None,-99.0,None
ZTF18abkdrrl,No_TNS,None,-99.0,None
ZTF20acwjhpo,Yes_TNS,None,-99.0,ALeRCE
ZTF19abpobte,No_TNS,None,-99.0,None
ZTF18acfjrlh,No_TNS,None,-99.0,None
ZTF19acumxvm,No_TNS,None,-99.0,None
ZTF21aaaadkb,Yes_TNS,None,-99.0,ALeRCE
ZTF18aceivvu,No_TNS,None,-99.0,None
ZTF18aboltfa,No_TNS,None,-99.0,None
ZTF21aaanxmm,Yes_TNS,None,-99.0,ALeRCE
ZTF20acpkses,Yes_TNS,SN II,0.045,ZTF
ZTF19aacddtg,No_TNS,None,-99.0,None
ZTF20abmuhdb,No_TNS,None,-99.0,None
ZTF18aaswxto,No_TNS,None,-99.0,None
ZTF19absrnxu,No_TNS,None,-99.0,None
ZTF20actvpyc,Yes_TNS,SN Ia,0.08,ALeRCE
ZTF20acwphqb,Yes_TNS,SN Ia,0.08,ALeRCE
ZTF20acxtdcl,Yes_TNS,None,-99.0,ZTF
ZTF21abjwduk,No_TNS,None,-99.0,None
ZTF19aapwbjl,No_TNS,None,-99.0,None
ZTF20aagyaug,No_TNS,None,-99.0,None
ZTF21aaanpoz,Yes_TNS,None,-99.0,ALeRCE
ZTF20aawgqnz,No_TNS,None,-99.0,None
ZTF20acuobqz,Yes_TNS,None,-99.0,ZTF
ZTF20acyybwo,Yes_TNS,SN Ia,0.071378,ZTF
ZTF20aanxdts,No_TNS,None,-99.0,None
ZTF18abjixvz,No_TNS,None,-99.0,None
ZTF19abuakqi,No_TNS,None,-99.0,None
ZTF18abvudde,No_TNS,None,-99.0,None
ZTF18aahgtdj,No_TNS,None,-99.0,None
ZTF18aabjfjr,No_TNS,None,-99.0,None
ZTF20aavoeya,No_TNS,None,-99.0,None
ZTF20acxtfrf,Yes_TNS,None,-99.0,ZTF
ZTF19ablprff,No_TNS,None,-99.0,None
ZTF18aaaizum,No_TNS,None,-99.0,None
ZTF18abxozft,No_TNS,None,-99.0,None
ZTF18abcyxge,No_TNS,None,-99.0,None
ZTF18abqtjvh,No_TNS,None,-99.0,None
ZTF20acuzaff,No_TNS,None,-99.0,None
ZTF20aaewhym,No_TNS,None,-99.0,None
ZTF18acpewba,No_TNS,None,-99.0,None
ZTF20acpybpq,No_TNS,None,-99.0,None
ZTF19aaeuzna,No_TNS,None,-99.0,None
ZTF17aaazxtv,No_TNS,None,-99.0,None
ZTF20aaoywjd,No_TNS,None,-99.0,None
ZTF20aabswxm,No_TNS,None,-99.0,None
ZTF20aclnhuu,No_TNS,None,-99.0,None
ZTF20acxnafa,Yes_TNS,SN Ia,0.06,ATLAS
ZTF21aaaadmi,Yes_TNS,None,-99.0,ALeRCE
ZTF18abedmqm,No_TNS,None,-99.0,None
ZTF19aahujzy,No_TNS,None,-99.0,None
ZTF21abejepd,No_TNS,None,-99.0,None
ZTF18abzvzfg,No_TNS,None,-99.0,None
ZTF20acezxxw,Yes_TNS,None,-99.0,ALeRCE
ZTF19abmtrws,No_TNS,None,-99.0,None
ZTF21aapqypy,No_TNS,None,-99.0,None
ZTF19acbaaqm,No_TNS,None,-99.0,None
ZTF17aaafvft,No_TNS,None,-99.0,None
ZTF18abzougu,No_TNS,None,-99.0,None
ZTF18acnjoiz,No_TNS,None,-99.0,None
ZTF19acyjbng,No_TNS,None,-99.0,None
ZTF18acavamy,No_TNS,None,-99.0,None
ZTF20acqjmzk,Yes_TNS,SN Ia,0.1,ALeRCE
ZTF19abizllb,No_TNS,None,-99.0,None
ZTF18abxsbwg,No_TNS,None,-99.0,None
ZTF20abmmbrt,No_TNS,None,-99.0,None
ZTF18abskdme,No_TNS,None,-99.0,None
ZTF20abxiiyz,No_TNS,None,-99.0,None
ZTF19abpybyu,No_TNS,None,-99.0,None
ZTF20acxgbwu,No_TNS,None,-99.0,None
ZTF19abqxaoq,No_TNS,None,-99.0,None
ZTF20abbmuju,No_TNS,None,-99.0,None
ZTF20abjaqlc,No_TNS,None,-99.0,None
ZTF18aaasemf,No_TNS,None,-99.0,None
ZTF21achidbz,No_TNS,None,-99.0,None
ZTF21achmnmm,No_TNS,None,-99.0,None
ZTF18acdoquu,No_TNS,None,-99.0,None
ZTF19abypvxb,No_TNS,None,-99.0,None
ZTF19acekxes,No_TNS,None,-99.0,None
ZTF18actyvvs,No_TNS,None,-99.0,None
ZTF18abttdup,No_TNS,None,-99.0,None
ZTF20abpmwag,No_TNS,None,-99.0,None
ZTF18acvrxbo,No_TNS,None,-99.0,None
ZTF18acfdlmo,No_TNS,None,-99.0,None
ZTF19ackivwl,No_TNS,None,-99.0,None
ZTF18abuiprv,No_TNS,None,-99.0,None
ZTF21aaevelb,Yes_TNS,None,-99.0,ALeRCE
ZTF20aculzda,Yes_TNS,None,-99.0,ALeRCE
ZTF19abcmasz,No_TNS,None,-99.0,None
ZTF20aaivkdw,Yes_TNS,None,-99.0,GaiaAlerts
ZTF21abmxcoh,No_TNS,None,-99.0,None
ZTF20aaivwrf,No_TNS,None,-99.0,None
ZTF21aagmrvn,Yes_TNS,None,-99.0,ALeRCE
ZTF18abcfibj,No_TNS,None,-99.0,None
ZTF19acausbx,No_TNS,None,-99.0,None
ZTF20abrnasp,No_TNS,None,-99.0,None
ZTF18acgqwpz,No_TNS,None,-99.0,None
ZTF18aabdjcx,Yes_TNS,None,-99.0,ZTF
ZTF18abyalxh,No_TNS,None,-99.0,None
ZTF19abkextx,No_TNS,None,-99.0,None
ZTF18absonyr,No_TNS,None,-99.0,None
ZTF19ablevuz,No_TNS,None,-99.0,None
ZTF20aaoxxcy,No_TNS,None,-99.0,None
ZTF19aanqjqk,No_TNS,None,-99.0,None
ZTF17aabfbzn,No_TNS,None,-99.0,None
ZTF20abgbufk,No_TNS,None,-99.0,None
ZTF19abkembp,No_TNS,None,-99.0,None
ZTF18acdjqvy,No_TNS,None,-99.0,None
ZTF18abtfoha,No_TNS,None,-99.0,None
ZTF19aaxbuql,No_TNS,None,-99.0,None
ZTF20abnoceh,No_TNS,None,-99.0,None
ZTF19acbkzmx,No_TNS,None,-99.0,None
ZTF19abctzzh,No_TNS,None,-99.0,None
ZTF18abkubfq,No_TNS,None,-99.0,None
ZTF18abcnvzs,No_TNS,None,-99.0,None
ZTF20abnwicz,No_TNS,None,-99.0,None
ZTF18acivios,No_TNS,None,-99.0,None
ZTF19acmeitq,Yes_TNS,None,-99.0,ZTF
ZTF18abtzbgf,No_TNS,None,-99.0,None
ZTF19acccyyd,Yes_TNS,None,-99.0,ZTF
ZTF20acbusho,No_TNS,None,-99.0,None
ZTF20abawhnd,No_TNS,None,-99.0,None
ZTF20absvvjl,No_TNS,None,-99.0,None
ZTF19acldkdx,No_TNS,None,-99.0,None
ZTF18acfwjcy,No_TNS,None,-99.0,None
ZTF18acvgvpn,No_TNS,None,-99.0,None
ZTF18abidsyn,No_TNS,None,-99.0,None
ZTF20acmeowj,No_TNS,None,-99.0,None
ZTF20aacebfx,No_TNS,None,-99.0,None
ZTF19abdzfhn,No_TNS,None,-99.0,None
ZTF19aacbaug,No_TNS,None,-99.0,None
ZTF18acetvwe,No_TNS,None,-99.0,None
ZTF17aacwwqs,No_TNS,None,-99.0,None
ZTF18abwouiw,No_TNS,None,-99.0,None
ZTF19aaynotw,No_TNS,None,-99.0,None
ZTF21acbhfqb,Yes_TNS,None,-99.0,ALeRCE
ZTF18acmjzty,No_TNS,None,-99.0,None
ZTF21aaeqodv,No_TNS,None,-99.0,None
ZTF20abpmmdm,No_TNS,None,-99.0,None
ZTF18abnzlkl,No_TNS,None,-99.0,None
ZTF20acuomki,Yes_TNS,None,-99.0,ZTF
ZTF18acgtdwu,No_TNS,None,-99.0,None
ZTF18acfqhdh,No_TNS,None,-99.0,None
ZTF20abahzrc,No_TNS,None,-99.0,None
ZTF20aajbluq,No_TNS,None,-99.0,None
ZTF19acdaeeo,No_TNS,None,-99.0,None
ZTF21aaahuox,Yes_TNS,SN Ia,0.07378,ZTF
ZTF19aaskieg,No_TNS,None,-99.0,None
ZTF19abbkbdy,No_TNS,None,-99.0,None
ZTF18abueiam,No_TNS,None,-99.0,None
ZTF19aazmcrj,No_TNS,None,-99.0,None
ZTF21aalwpxz,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18abtsuwv,No_TNS,None,-99.0,None
ZTF18acjfrqt,No_TNS,None,-99.0,None
ZTF18abtphwx,No_TNS,None,-99.0,None
ZTF20abmykol,No_TNS,None,-99.0,None
ZTF19abkhnfa,No_TNS,None,-99.0,None
ZTF18ackbjfx,No_TNS,None,-99.0,None
ZTF20abpdigm,No_TNS,None,-99.0,None
ZTF21aahhkyb,Yes_TNS,None,-99.0,ALeRCE
ZTF20accxwps,No_TNS,None,-99.0,None
ZTF18acaugws,No_TNS,None,-99.0,None
ZTF21aaebkmj,Yes_TNS,SN Ia,0.11,ATLAS
ZTF18acgrmej,No_TNS,None,-99.0,None
ZTF20aaaaktm,No_TNS,None,-99.0,None
ZTF20abnmgaj,No_TNS,None,-99.0,None
ZTF19aainese,No_TNS,None,-99.0,None
ZTF19abkbrow,No_TNS,None,-99.0,None
ZTF18abfbffi,No_TNS,None,-99.0,None
ZTF21abmymik,No_TNS,None,-99.0,None
ZTF18abqbpck,No_TNS,None,-99.0,None
ZTF19acqrdcr,No_TNS,None,-99.0,None
ZTF18acdkrux,No_TNS,None,-99.0,None
ZTF18abuipmu,No_TNS,None,-99.0,None
ZTF18acwgatj,No_TNS,None,-99.0,None
ZTF21aamhaef,No_TNS,None,-99.0,None
ZTF18acehoqx,No_TNS,None,-99.0,None
ZTF18abskasn,Yes_TNS,None,-99.0,ZTF
ZTF19acdconb,No_TNS,None,-99.0,None
ZTF18acfbvcg,No_TNS,None,-99.0,None
ZTF19aazlqqt,No_TNS,None,-99.0,None
ZTF18abtevyk,No_TNS,None,-99.0,None
ZTF20aalnnqf,No_TNS,None,-99.0,None
ZTF19abnemce,No_TNS,None,-99.0,None
ZTF19aapsekg,No_TNS,None,-99.0,None
ZTF19abfqgwr,No_TNS,None,-99.0,None
ZTF18aciaxzb,No_TNS,None,-99.0,None
ZTF18aanguug,No_TNS,None,-99.0,None
ZTF21aaiunoc,No_TNS,None,-99.0,None
ZTF21aafetgl,No_TNS,None,-99.0,None
ZTF20abmlmay,No_TNS,None,-99.0,None
ZTF19aaxcans,No_TNS,None,-99.0,None
ZTF18abjgxtk,No_TNS,None,-99.0,None
ZTF19abjodgu,No_TNS,None,-99.0,None
ZTF18acjhlrd,No_TNS,None,-99.0,None
ZTF18absbkec,No_TNS,None,-99.0,None
ZTF21abkwzle,Yes_TNS,None,-99.0,ALeRCE
ZTF17aabpxgy,No_TNS,None,-99.0,None
ZTF18acrwpxj,No_TNS,None,-99.0,None
ZTF17aabbicz,No_TNS,None,-99.0,None
ZTF21abybgjx,Yes_TNS,SN Ia,0.044678,ALeRCE
ZTF21abbxsdj,No_TNS,None,-99.0,None
ZTF18achfdiw,No_TNS,None,-99.0,None
ZTF19aboydxm,No_TNS,None,-99.0,None
ZTF18acwqtqh,No_TNS,None,-99.0,None
ZTF18acmdvwx,No_TNS,None,-99.0,None
ZTF18acbujaq,No_TNS,None,-99.0,None
ZTF18acmyhwt,No_TNS,None,-99.0,None
ZTF18abjsqmp,No_TNS,None,-99.0,None
ZTF21aafdhab,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18abttgfb,No_TNS,None,-99.0,None
ZTF21aadrpjq,No_TNS,None,-99.0,None
ZTF20acgqabu,No_TNS,None,-99.0,None
ZTF18acjbacg,No_TNS,None,-99.0,None
ZTF20acjpdcv,No_TNS,None,-99.0,None
ZTF21abzlbrq,No_TNS,None,-99.0,None
ZTF20aavpcic,No_TNS,None,-99.0,None
ZTF19aazmabu,No_TNS,None,-99.0,None
ZTF20abztgyp,No_TNS,None,-99.0,None
ZTF18acnajkc,No_TNS,None,-99.0,None
ZTF18acatzxm,No_TNS,None,-99.0,None
ZTF18acenqsa,No_TNS,None,-99.0,None
ZTF18acmhwyg,No_TNS,None,-99.0,None
ZTF20aadaofk,No_TNS,None,-99.0,None
ZTF21aabjtyd,Yes_TNS,None,-99.0,ALeRCE
ZTF21abyflnj,No_TNS,None,-99.0,None
ZTF20acbezqc,No_TNS,None,-99.0,None
ZTF18acmxadr,No_TNS,None,-99.0,None
ZTF18aalffwk,No_TNS,None,-99.0,None
ZTF19aahfeia,No_TNS,None,-99.0,None
ZTF18absmgqy,No_TNS,None,-99.0,None
ZTF18aanieni,No_TNS,None,-99.0,None
ZTF18aclbswm,No_TNS,None,-99.0,None
ZTF21aadrtcs,Yes_TNS,SN Ia,0.0014285,ALeRCE
ZTF18acfvzvm,No_TNS,None,-99.0,None
ZTF20actynnj,No_TNS,None,-99.0,None
ZTF18abyxwxy,No_TNS,None,-99.0,None
ZTF20abwtxhx,No_TNS,None,-99.0,None
ZTF21aaaybkj,Yes_TNS,None,-99.0,YSE
ZTF18abpoxvc,No_TNS,None,-99.0,None
ZTF21aaaytny,Yes_TNS,SN Ia,0.0459,ZTF
ZTF21aabyrhy,Yes_TNS,None,-99.0,ALeRCE
ZTF19aaqqnxu,No_TNS,None,-99.0,None
ZTF17aaazxth,No_TNS,None,-99.0,None
ZTF17aabbvoz,No_TNS,None,-99.0,None
ZTF18abiiawu,No_TNS,None,-99.0,None
ZTF17aabbvny,No_TNS,None,-99.0,None
ZTF20acbtmll,No_TNS,None,-99.0,None
ZTF18aamxuzk,No_TNS,None,-99.0,None
ZTF18acuwutt,No_TNS,None,-99.0,None
ZTF20aaihwrp,No_TNS,None,-99.0,None
ZTF18aamuysx,No_TNS,None,-99.0,None
ZTF18abwkjms,No_TNS,None,-99.0,None
ZTF20acqvjbg,No_TNS,None,-99.0,None
ZTF21aaoqbbw,Yes_TNS,SN IIn,0.050162,ALeRCE
ZTF19aagnttm,No_TNS,None,-99.0,None
ZTF17aacrrec,No_TNS,None,-99.0,None
ZTF19abezwpl,No_TNS,None,-99.0,None
ZTF20aciuugn,No_TNS,None,-99.0,None
ZTF20abtjdzh,No_TNS,None,-99.0,None
ZTF21aabpszb,Yes_TNS,SN Ia,0.016348,ALeRCE
ZTF20abmeeug,No_TNS,None,-99.0,None
ZTF18abbasze,No_TNS,None,-99.0,None
ZTF18abunhqg,No_TNS,None,-99.0,None
ZTF21abxnulm,Yes_TNS,SN Ia,0.075,ZTF
ZTF20aarysms,No_TNS,None,-99.0,None
ZTF20aaivnal,No_TNS,None,-99.0,None
ZTF18acvbtio,No_TNS,None,-99.0,None
ZTF18acbxung,No_TNS,None,-99.0,None
ZTF18aaqhdoz,No_TNS,None,-99.0,None
ZTF18abjkctr,No_TNS,None,-99.0,None
ZTF19abpasju,No_TNS,None,-99.0,None
ZTF19aacrmyc,No_TNS,None,-99.0,None
ZTF20abolwee,No_TNS,None,-99.0,None
ZTF19acmeqrw,No_TNS,None,-99.0,None
ZTF17aadmbhe,No_TNS,None,-99.0,None
ZTF21abfodha,Yes_TNS,None,-99.0,ALeRCE
ZTF19abmpmcd,No_TNS,None,-99.0,None
ZTF21aagtdwx,Yes_TNS,None,-99.0,ATLAS
ZTF21abuihob,No_TNS,None,-99.0,None
ZTF19aawftjf,No_TNS,None,-99.0,None
ZTF19abopvbn,No_TNS,None,-99.0,None
ZTF19adawhuz,No_TNS,None,-99.0,None
ZTF18abvkwbe,No_TNS,None,-99.0,None
ZTF19adawxij,Yes_TNS,None,-99.0,ZTF
ZTF18aamxyni,No_TNS,None,-99.0,None
ZTF18acdoyzk,No_TNS,None,-99.0,None
ZTF18aaosxkh,No_TNS,None,-99.0,None
ZTF18abidxjn,No_TNS,None,-99.0,None
ZTF18achtejv,No_TNS,None,-99.0,None
ZTF19aalbcut,No_TNS,None,-99.0,None
ZTF18abidvty,No_TNS,None,-99.0,None
ZTF18adbiohe,No_TNS,None,-99.0,None
ZTF18acezadp,No_TNS,None,-99.0,None
ZTF20aawfnhl,No_TNS,None,-99.0,None
ZTF18adhyorr,No_TNS,None,-99.0,None
ZTF18abmoipn,No_TNS,None,-99.0,None
ZTF18aamzaca,No_TNS,None,-99.0,None
ZTF21abrpjwx,No_TNS,None,-99.0,None
ZTF18acgnqlh,No_TNS,None,-99.0,None
ZTF18acyajcq,No_TNS,None,-99.0,None
ZTF20acxzlrc,Yes_TNS,None,-99.0,ALeRCE
ZTF18abieavb,No_TNS,None,-99.0,None
ZTF18acueutt,Yes_TNS,None,-99.0,ZTF
ZTF18abaafbu,No_TNS,None,-99.0,None
ZTF20aavbcxh,Yes_TNS,None,-99.0,ZTF
ZTF20actxpuo,No_TNS,None,-99.0,None
ZTF20abdwmlj,No_TNS,None,-99.0,None
ZTF20acisymk,No_TNS,None,-99.0,None
ZTF18acaduue,No_TNS,None,-99.0,None
ZTF19aboqyyi,No_TNS,None,-99.0,None
ZTF19aayqyre,No_TNS,None,-99.0,None
ZTF19aalcuxd,No_TNS,None,-99.0,None
ZTF21aapealw,No_TNS,None,-99.0,None
ZTF20abyrdna,Yes_TNS,None,-99.0,ATLAS
ZTF18aamxovy,No_TNS,None,-99.0,None
ZTF18acfhrwl,No_TNS,None,-99.0,None
ZTF21aaeurjb,Yes_TNS,None,-99.0,Pan-STARRS
ZTF20aasrnvf,No_TNS,None,-99.0,None
ZTF18aauyojz,No_TNS,None,-99.0,None
ZTF19aaktknb,No_TNS,None,-99.0,None
ZTF18acvvxzn,Yes_TNS,None,-99.0,ATLAS
ZTF19aaringx,No_TNS,None,-99.0,None
ZTF19aaktkzr,No_TNS,None,-99.0,None
ZTF21achauvx,Yes_TNS,SN Ia,0.041,ATLAS
ZTF18aaymurl,No_TNS,None,-99.0,None
ZTF20aazmbwu,No_TNS,None,-99.0,None
ZTF20aczerrz,No_TNS,None,-99.0,None
ZTF20acuixqv,Yes_TNS,None,-99.0,ALeRCE
ZTF18abiisld,No_TNS,None,-99.0,None
ZTF18abxzzjx,No_TNS,None,-99.0,None
ZTF20acrwxgr,Yes_TNS,None,-99.0,ATLAS
ZTF20acvbqsj,Yes_TNS,None,-99.0,ZTF
ZTF20abmdkyh,No_TNS,None,-99.0,None
ZTF17aacylgi,No_TNS,None,-99.0,None
ZTF21aadruup,Yes_TNS,None,-99.0,ALeRCE
ZTF21abecmno,No_TNS,None,-99.0,None
ZTF18abktovg,No_TNS,None,-99.0,None
ZTF20abxcuex,No_TNS,None,-99.0,None
ZTF18abcxioq,No_TNS,None,-99.0,None
ZTF20acqwsvk,No_TNS,None,-99.0,None
ZTF18aceacjc,No_TNS,None,-99.0,None
ZTF20aafcugf,No_TNS,None,-99.0,None
ZTF18aboefve,No_TNS,None,-99.0,None
ZTF18abtmspi,No_TNS,None,-99.0,None
ZTF20aaewgjy,No_TNS,None,-99.0,None
ZTF20aarxybb,No_TNS,None,-99.0,None
ZTF18acevssm,No_TNS,None,-99.0,None
ZTF20abnbgcf,No_TNS,None,-99.0,None
ZTF18abfunki,No_TNS,None,-99.0,None
ZTF20acxqxyw,Yes_TNS,SN Ib,0.047,ALeRCE
ZTF18abnupll,No_TNS,None,-99.0,None
ZTF19aasjzdf,No_TNS,None,-99.0,None
ZTF20aagyrpq,No_TNS,None,-99.0,None
ZTF18acpiexv,No_TNS,None,-99.0,None
ZTF18aabkwvv,No_TNS,None,-99.0,None
ZTF20acdvezn,No_TNS,None,-99.0,None
ZTF19abooilw,No_TNS,None,-99.0,None
ZTF20acmvsoc,No_TNS,None,-99.0,None
ZTF20acwozwz,Yes_TNS,SN Ia,0.06,ALeRCE
ZTF20acoheva,Yes_TNS,None,-99.0,ALeRCE
ZTF18abxhsyn,Yes_TNS,SN Ia,0.03757,ZTF
ZTF20acnsckk,No_TNS,None,-99.0,None
ZTF18accepjg,No_TNS,None,-99.0,None
ZTF20acpwpqu,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18abhqnoi,No_TNS,None,-99.0,None
ZTF19acwdkki,No_TNS,None,-99.0,None
ZTF19aazinyn,No_TNS,None,-99.0,None
ZTF21aaejcof,No_TNS,None,-99.0,None
ZTF21aackkcp,Yes_TNS,SN Ia,0.08,ATLAS
ZTF18abynqhz,No_TNS,None,-99.0,None
ZTF20abmubnj,No_TNS,None,-99.0,None
ZTF18acbvtgn,No_TNS,None,-99.0,None
ZTF18acebvuk,No_TNS,None,-99.0,None
ZTF21aagsigt,Yes_TNS,None,-99.0,ALeRCE
ZTF19acmwpin,No_TNS,None,-99.0,None
ZTF21aaivbei,Yes_TNS,None,-99.0,ATLAS
ZTF20acwtfff,Yes_TNS,None,-99.0,ZTF
ZTF18abmdzml,No_TNS,None,-99.0,None
ZTF18aawlctf,No_TNS,None,-99.0,None
ZTF21aagmrly,Yes_TNS,None,-99.0,ALeRCE
ZTF19aacddlx,No_TNS,None,-99.0,None
ZTF21aahfizx,Yes_TNS,None,-99.0,ALeRCE
ZTF17aabvoei,No_TNS,None,-99.0,None
ZTF19abcekvy,No_TNS,None,-99.0,None
ZTF18aboszzi,No_TNS,None,-99.0,None
ZTF21aaobvrc,No_TNS,None,-99.0,None
ZTF18abqoymw,No_TNS,None,-99.0,None
ZTF21aagkxji,Yes_TNS,None,-99.0,ALeRCE
ZTF20abpviim,No_TNS,None,-99.0,None
ZTF18acdoodo,No_TNS,None,-99.0,None
ZTF18adaztjz,No_TNS,None,-99.0,None
ZTF19adbtqyb,No_TNS,None,-99.0,None
ZTF18acskytj,No_TNS,None,-99.0,None
ZTF20acymzwb,Yes_TNS,None,-99.0,ALeRCE
ZTF20acxbicc,Yes_TNS,None,-99.0,ZTF
ZTF20abmmeaz,No_TNS,None,-99.0,None
ZTF19abcezbt,No_TNS,None,-99.0,None
ZTF18abvpnnb,Yes_TNS,AGN,0.14,ATLAS
ZTF20abyzoof,Yes_TNS,SN II,0.02851,Pan-STARRS
ZTF18abiears,No_TNS,None,-99.0,None
ZTF20abcxlfz,No_TNS,None,-99.0,None
ZTF18abbaqmb,No_TNS,None,-99.0,None
ZTF18acnkoov,No_TNS,None,-99.0,None
ZTF19acvwkvd,No_TNS,None,-99.0,None
ZTF20acizlix,Yes_TNS,None,-99.0,ALeRCE
ZTF19aabkczt,Yes_TNS,None,-99.0,GaiaAlerts
ZTF18acfhrvd,No_TNS,None,-99.0,None
ZTF20acvbcrd,Yes_TNS,SN Ia,0.05,ZTF
ZTF20aajvvqt,No_TNS,None,-99.0,None
ZTF18abedouz,No_TNS,None,-99.0,None
ZTF20abpmqnr,Yes_TNS,SN IIn,0.022,ZTF
ZTF18aaqrmuk,Yes_TNS,None,-99.0,ATLAS
ZTF19aacpwhb,No_TNS,None,-99.0,None
ZTF17aaajtpw,No_TNS,None,-99.0,None
ZTF19abhaxge,No_TNS,None,-99.0,None
ZTF20abcplpr,No_TNS,None,-99.0,None
ZTF20abmdjia,No_TNS,None,-99.0,None
ZTF18acdxhpa,No_TNS,None,-99.0,None
ZTF18abkdohh,No_TNS,None,-99.0,None
ZTF19abbhbss,No_TNS,None,-99.0,None
ZTF20abolrmn,No_TNS,None,-99.0,None
ZTF20acehnvn,No_TNS,None,-99.0,None
ZTF20abxtiom,No_TNS,None,-99.0,None
ZTF19aainjsp,No_TNS,None,-99.0,None
ZTF17aadgxgn,No_TNS,None,-99.0,None
ZTF18abzsjya,No_TNS,None,-99.0,None
ZTF18abryrtq,No_TNS,None,-99.0,None
ZTF18abcfiaw,No_TNS,None,-99.0,None
ZTF17aabcfon,No_TNS,None,-99.0,None
ZTF18aabjmrq,No_TNS,None,-99.0,None
ZTF18achjwla,No_TNS,None,-99.0,None
ZTF18acnkqev,No_TNS,None,-99.0,None
ZTF19abfvwyi,No_TNS,None,-99.0,None
ZTF18aajuvze,No_TNS,None,-99.0,None
ZTF18abaxirn,No_TNS,None,-99.0,None
ZTF21aagtrkk,Yes_TNS,None,-99.0,ALeRCE
ZTF18aawlezq,No_TNS,None,-99.0,None
ZTF19aazehky,No_TNS,None,-99.0,None
ZTF20accvqiv,No_TNS,None,-99.0,None
ZTF18acwepxb,Yes_TNS,None,-99.0,ZTF
ZTF20abupxie,Yes_TNS,SN II,0.0184,YSE
ZTF17aabbyng,No_TNS,None,-99.0,None
ZTF18aafsrrp,No_TNS,None,-99.0,None
ZTF18acwgewd,No_TNS,None,-99.0,None
ZTF18abybrpj,No_TNS,None,-99.0,None
ZTF18abtzaoe,No_TNS,None,-99.0,None
ZTF20achdewj,No_TNS,None,-99.0,None
ZTF18adccrua,No_TNS,None,-99.0,None
ZTF17aabcabf,No_TNS,None,-99.0,None
ZTF20acldinl,No_TNS,None,-99.0,None
ZTF19abvorvz,No_TNS,None,-99.0,None
ZTF18aaxxfdz,No_TNS,None,-99.0,None
ZTF20aatzhhl,Yes_TNS,SN IIb,0.007522,ALeRCE
ZTF21aagsjfx,Yes_TNS,None,-99.0,ALeRCE
ZTF19aaeyokl,No_TNS,None,-99.0,None
ZTF18aaqpmny,No_TNS,None,-99.0,None
ZTF19aaneooq,No_TNS,None,-99.0,None
ZTF18acmziai,No_TNS,None,-99.0,None
ZTF20acejzev,No_TNS,None,-99.0,None
ZTF18abyqltm,No_TNS,None,-99.0,None
ZTF18acwqnei,No_TNS,None,-99.0,None
ZTF19acylbdv,No_TNS,None,-99.0,None
ZTF18accthdw,No_TNS,None,-99.0,None
ZTF19aamhcdg,No_TNS,None,-99.0,None
ZTF20aahhvpm,No_TNS,None,-99.0,None
ZTF20acorkrg,Yes_TNS,None,-99.0,ZTF
ZTF18adbdnzh,No_TNS,None,-99.0,None
ZTF18acdpsab,No_TNS,None,-99.0,None
ZTF19adbqncb,No_TNS,None,-99.0,None
ZTF20acpkuvc,Yes_TNS,None,-99.0,ATLAS
ZTF20aclltvi,No_TNS,None,-99.0,None
ZTF20abmdvnt,No_TNS,None,-99.0,None
ZTF19aaxwkvr,No_TNS,None,-99.0,None
ZTF18acyghqw,No_TNS,None,-99.0,None
ZTF18acgnivr,No_TNS,None,-99.0,None
ZTF18acgqter,No_TNS,None,-99.0,None
ZTF19achalww,No_TNS,None,-99.0,None
ZTF19aazceqn,No_TNS,None,-99.0,None
ZTF20acqesdw,No_TNS,None,-99.0,None
ZTF20acbfwhv,No_TNS,None,-99.0,None
ZTF18abyitof,No_TNS,None,-99.0,None
ZTF21aagmqwj,Yes_TNS,None,-99.0,ALeRCE
ZTF19acckokk,No_TNS,None,-99.0,None
ZTF18acklmjr,No_TNS,None,-99.0,None
ZTF18aakgeaw,No_TNS,None,-99.0,None
ZTF19abjpifs,No_TNS,None,-99.0,None
ZTF20acmansw,No_TNS,None,-99.0,None
ZTF18adbcktb,No_TNS,None,-99.0,None
ZTF20acwuxie,No_TNS,None,-99.0,None
ZTF18aajxumx,Yes_TNS,None,-99.0,iPTF
ZTF20abnevxb,No_TNS,None,-99.0,None
ZTF18abvkqfa,No_TNS,None,-99.0,None
ZTF18acgtxtc,No_TNS,None,-99.0,None
ZTF18acvpwif,No_TNS,None,-99.0,None
ZTF19aaucvnq,No_TNS,None,-99.0,None
ZTF20acaxmoe,No_TNS,None,-99.0,None
