ztf_object_id,objID,raMean,decMean,nDetections,pgal_host
ZTF19aaaemca,90841657163918100,165.7161698273437,-14.29350295076213,24,0.01820833422243595
ZTF19aaaemok,90361576791520870,157.6791708481358,-14.69958479056849,61,-99.0
ZTF19aaaemok,90361576794220997,157.67918342165947,-14.699579262136824,8,-99.0
ZTF19aaaenev,86871543214231965,154.3213165212179,-17.60696754658374,33,0.22072023153305054
ZTF19aaaeopn,124021680746652866,168.07462909989124,13.351973673377882,58,0.471190482378006
ZTF19aaaerbn,129551727288204636,172.7288238071532,17.961745052607046,66,0.012333333492279053
ZTF19aaaerqj,130191787959362138,178.79588423759228,18.493004079216234,76,0.07712499797344208
ZTF19aaaesxr,165681870213055618,187.02134466441433,48.07079782190731,89,0.011874999850988388
ZTF19aaaeuxz,185411863947865078,186.39489943340942,64.51190166576724,51,0.0037499999161809683
ZTF19aaaexnp,171271745265693704,174.52664979500653,52.727517534935636,20,0.009583333507180214
ZTF19aaafekv,118881923150158169,192.31502599721102,9.073107165023604,66,0.10795833170413971
ZTF19aaafeyy,131581948864434081,194.88631537630735,19.652987796647654,64,0.08145833015441895
ZTF19aaaffso,143951963792114339,196.37920227622143,29.96143256678424,63,0.0
ZTF19aaafgdr,160511932447001499,193.24479380119374,43.75912907647979,76,0.0
ZTF19aaafgvy,165701944389089244,194.4388619075449,48.09047304426311,78,0.6096131205558777
ZTF19aaafhbf,176421980480557890,198.0480021106765,57.02260856379176,65,0.048124998807907104
ZTF19aaafhgd,186102048809312461,204.88092448451562,65.08478947116275,74,0.0020833334419876337
ZTF19aaafhvj,130122048693840586,204.86938337570766,18.433372071429474,72,0.004583333153277636
ZTF19aaafhyc,140712041455922819,204.1455538185713,27.260339394853528,60,0.0016666667070239782
ZTF19aaafhyc,140712041458932693,204.1457344,27.26019037,2,-99.0
ZTF19aaafica,141541950736746837,195.0736645875778,27.955256904118354,67,0.1549285650253296
ZTF19aaafice,135122027913495056,202.7913156004104,22.60382083506548,79,0.01205357164144516
ZTF19aaafiye,103532138478198912,213.8478023799958,-3.717924153647034,63,0.597041666507721
ZTF19aaafkmf,149791595583575554,159.5583954546169,34.829114432965895,66,0.4121904671192169
ZTF19aaafldf,161171725871208663,172.5871565493679,44.31502942531505,70,0.0
ZTF19aaafmjk,130871753849616978,175.38495001193584,19.06366037441814,55,0.12436309456825256
ZTF19aaafnoc,189541555998143378,155.59974027755345,67.95219907488452,63,0.0012499999720603228
ZTF19aaafnon,191661657307164205,165.730786977274,69.7194742858097,94,0.0020000000949949026
ZTF19aaafnts,178641881904806850,188.1903944583699,58.87175592036095,81,0.0
ZTF19aaafnuq,153711932062809724,193.20623370527446,38.09918747672791,46,0.012083332985639572
ZTF19aaafnyz,149412117488871955,211.7488808784819,34.509439381466514,74,0.16433332860469818
ZTF19aaafooc,101222214587439311,221.45872365379677,-5.642636355715588,32,0.0054166666232049465
ZTF19aaafotc,132771936076773725,193.6076782716495,20.64435724563046,57,0.008124999701976776
ZTF19aaafqmo,123452501794452011,250.17938448229063,12.87624242381231,53,0.9945416450500488
ZTF19aaafree,105582389485262622,238.94844253732427,-2.0148415936087423,9,-99.0
ZTF19aaafree,105582389482642880,238.94835802070054,-2.014769724324008,20,0.017791666090488434
ZTF19aaafrut,110282385545092866,238.55449519214963,1.9019977542866235,66,0.9828749895095825
ZTF19aaaftxv,94463278350652590,327.8350970217895,-11.281567047927345,41,0.0
ZTF19aaafvnh,90873328022977202,332.80237606429813,-14.26934871603114,77,0.0018749999580904841
ZTF19aaafvpz,112663217658337109,321.7658263817424,3.888873324569498,35,0.6934464573860168
ZTF19aaafwmt,89133346945348149,334.6945603082862,-15.718457916220645,34,0.0012499999720603228
ZTF19aaafxqm,101923193115261444,319.31160063740674,-5.0657820914440155,73,0.05161309614777565
ZTF19aaagbew,110280123399468396,12.339953349153907,1.9066209227875444,79,0.18241369724273682
ZTF19aaagfce,118850030378423863,3.0378592481175613,9.044477469282024,71,0.0
ZTF19aaagjgy,110630162727859432,16.272800970397597,2.199174433586279,30,0.16609524190425873
ZTF19aaagnkr,157620044304823095,4.430518960585095,41.352042598198075,59,0.6596190333366394
ZTF19aaagwlb,112040416940767041,41.694131466294365,3.3721992487357286,58,0.3919494152069092
ZTF19aaagyfo,92010270259444807,27.026064828688416,-13.321487727036791,42,0.7881666421890259
ZTF19aaagygp,94070168074759408,16.8074554033897,-11.600840361794557,114,0.2753511965274811
ZTF19aaahbnl,99370119784151982,11.978449088891455,-7.190365309237858,74,0.39953869581222534
ZTF19aaahcpg,104060061692151761,6.169180011172532,-3.2822835157363084,85,0.8572499752044678
ZTF19aaahdvu,126483432676697460,343.2676656182689,15.405776122441628,74,0.11689881235361099
ZTF19aaahdvv,126403439327112840,343.93261402194463,15.335314212056213,77,0.007708333432674408
ZTF19aaahdxb,143823532923678146,353.2923877367526,29.856278078227877,78,0.0
ZTF19aaahdzb,142273499127067205,349.9127247430136,28.563881628389225,45,0.010416666977107525
ZTF19aaahebp,126683379148877366,337.91487127197047,15.572524725856487,55,0.0031250000465661287
ZTF19aaahefy,143303407849070757,340.7849287606175,29.416843676091545,84,0.5280059576034546
ZTF19aaahfbu,127563548456325580,354.84574350481347,16.304229792733402,36,0.0016666667070239782
ZTF19aaahfvb,132473553473796641,355.3473190778967,20.396822295050534,40,0.0016666667070239782
ZTF19aaahhmi,124020247471883222,24.747233108676046,13.352262015894118,61,0.4815535843372345
ZTF19aaahhzc,115270118291878232,11.829248139227968,6.064835021620616,78,0.0
ZTF19aaahjjv,101560277630383692,27.763053646790578,-5.363972882383887,91,0.0008333333535119891
ZTF19aaahlqj,109800189500656903,18.950080210176193,1.505368623971183,68,0.03583333268761635
ZTF19aaahpme,108520177470500826,17.74714449715175,0.4336307827552972,88,0.09056547284126282
ZTF19aaahqsn,102220475966911814,47.59669620842052,-4.815500713582504,59,0.0
ZTF19aaahrho,103940461041854141,46.104227245207326,-3.380247833356518,66,0.7246041893959045
ZTF19aaahrpz,90690537990043439,53.799035333874464,-14.42240191681556,66,0.0016666667070239782
ZTF19aaahsaq,90350522395245330,52.239575309108695,-14.704188909171652,61,0.011666666716337204
ZTF19aaahshz,88040508595192065,50.85956164409838,-16.6318280660105,53,0.0
ZTF19aaahsnc,87940422747993685,42.27483683483178,-16.713917076520733,79,0.004999999888241291
ZTF19aaahszt,126580326803175802,32.680314178648864,15.487727602408189,66,0.10000595450401306
ZTF19aaahtof,151250390747625468,39.074785283237276,36.04571861432226,65,0.0024999999441206455
ZTF19aaahtwa,152410288693411528,28.869390003746762,37.00914563163619,42,0.0
ZTF19aaaibjl,101090648066025236,64.80661621283966,-5.754319445913879,73,0.42834821343421936
ZTF19aaaibty,98690640372832185,64.03729674312817,-7.756820718858064,80,0.1265714317560196
ZTF19aaaicak,102900611971178218,61.19714767688975,-4.243492148080582,57,0.05145833268761635
ZTF19aaaicfr,94520580893052905,58.089289471533455,-11.231184367284719,38,0.0
ZTF19aaaicnt,79270619498967483,61.9499401958089,-23.935774223781145,15,0.023499999195337296
ZTF19aaaikzu,90470862945436998,86.294664464837,-14.60288906153632,49,0.8466845154762268
ZTF19aaaiszt,181280974311310027,97.43110314932267,61.06608562484661,87,0.0
ZTF19aaajaev,109510747038187955,74.70385116794775,1.2645651936637903,11,0.0005000000237487257
ZTF19aaajaid,113240775240004000,77.52398821968407,4.3696315930189495,58,0.0
ZTF19aaajazz,94510788491670135,78.84921413047773,-11.241842657634248,55,0.0016666667070239782
ZTF19aaajbdq,92580739008559752,73.90102277371123,-12.8421421846352,14,0.0033333334140479565
ZTF19aaajbdq,92580739011759931,73.90107434404199,-12.842113582695111,10,-99.0
ZTF19aaajbmv,92230816527798814,81.65277255366651,-13.134623378986761,63,0.03791666775941849
ZTF19aaajbre,93400859560403373,85.95605047997081,-12.16420725741603,46,0.0012499999720603228
ZTF19aaajbre,93400859559063056,85.95587272,-12.16433519,2,-99.0
ZTF19aaajbuc,109000765460621233,76.54607925281607,0.8340757464791422,39,0.01827976107597351
ZTF19aaajbwp,92100795206437204,79.52062031563038,-13.244223624072497,32,0.94552081823349
ZTF19aaajbxc,103510751600097226,75.160053077764,-3.735996810705205,63,0.6675565242767334
ZTF19aaajcbb,83300778623999530,77.86243364761822,-20.57536924002032,15,0.05239880830049515
ZTF19aaajcbb,83300778623919892,77.86241617972017,-20.57534632030736,53,-99.0
ZTF19aaajcdk,84180679893799682,67.98944064692239,-19.84217859658457,24,0.0
ZTF19aaajcnc,97560636387504992,63.638805507877535,-8.69612630216388,54,0.9051666855812073
ZTF19aaajddj,108580472338559384,47.233905727164476,0.4908183968347281,82,0.002916666679084301
ZTF19aaajerp,106880678183835224,67.81862712,-0.92921552,2,-99.0
ZTF19aaajerp,106880678186555137,67.81863756260343,-0.9293941862981958,11,-99.0
ZTF19aaajewx,85950621512957009,62.15130683,-18.36948074,2,-99.0
ZTF19aaajewx,85950621513856645,62.15140952464957,-18.369755430684688,77,-99.0
ZTF19aaajfes,117320621309322718,62.1309407203411,7.768576153240175,33,0.977904736995697
ZTF19aaakdvd,98770684859343218,68.48587217091456,-7.689191338394807,23,0.023000000044703484
ZTF19aaaogpg,92501397484555968,139.7485072194095,-12.912111175764986,47,0.9620833396911621
ZTF19aaaoguz,104431403969839876,140.39694993004102,-2.9671348835873195,69,0.05936012044548988
ZTF19aaaojky,97551320038358635,132.00378088872375,-8.701458546862519,70,0.0054166666232049465
ZTF19aaaokno,113841254973263932,125.49734327541388,4.8696236189988635,26,0.07026488333940506
ZTF19aaaomuf,161031609178324809,160.91788250532628,44.195105230671416,77,0.008958333171904087
ZTF19aaaondu,152731583849465315,158.38502899023382,37.27888334107936,77,0.390520840883255
ZTF19aaaonvv,84581625974028695,162.5974197259371,-19.509706492424737,33,0.05195833370089531
ZTF19aaaonvv,84581625968628870,162.5971998400167,-19.509597277429293,8,-99.0
ZTF19aaaooeb,91141655836169351,165.58357580913537,-14.042544463642479,68,0.005625000223517418
ZTF19aaaoole,90391571891433153,157.18912045610696,-14.672674708936826,54,0.0
ZTF19aaaoovc,83101476746657939,147.67469416406368,-20.743640973436168,23,0.30363690853118896
ZTF19aaaoqiw,95701413112325516,141.3112039607724,-10.245726440932476,25,0.0008333333535119891
ZTF19aaaoxxv,86341561885403003,156.1886391887645,-18.04766407854767,35,0.9839166402816772
ZTF19aaapbag,92171811633744312,181.16332317492095,-13.188368068393688,22,0.028208333998918533
ZTF19aaapbfk,91871825615383673,182.5615254734787,-13.438919955805217,65,0.016458332538604736
ZTF19aaapbid,100911635481297031,163.54808655271682,-5.902747354407287,10,0.0
ZTF19aaapbjt,100991693341084514,169.3340278902938,-5.838259066656897,55,0.007499999832361937
ZTF19aaapbvw,93261789014078419,178.9014013751435,-12.276602331827556,20,0.0
ZTF19aaapdgz,153101959315688456,195.93160020426268,37.589825007637046,77,0.5738006234169006
ZTF19aaapdmz,151951841937776552,184.1937482957534,36.62991578529325,84,0.527958333492279
ZTF19aaapdmz,151951841940896832,184.19396306,36.630078,2,-99.0
ZTF19aaapdum,140421925274305072,192.52741596811737,27.020472682030725,77,0.00800000037997961
ZTF19aaapenh,161271769301337128,176.93012429467046,44.39701887598348,95,0.14370833337306976
ZTF19aaapeyw,195512296084601263,229.60836774366547,72.92542550013164,79,0.1428154706954956
ZTF19aaapfak,192272362958272554,236.29581137483598,70.22648777280148,79,0.5446875095367432
ZTF19aaapfbx,189262253369238815,225.33692915778926,67.72341375881452,61,0.0
ZTF19aaapfde,189402226423694527,222.64231471392338,67.83647538306786,56,0.03437500074505806
ZTF19aaapfie,198832375258111151,237.52569694210058,75.69200419231238,63,0.43745237588882446
ZTF19aaapfmx,116821966602828545,196.66030917540422,7.356707733831187,50,0.06145833432674408
ZTF19aaapftq,153852138605666452,213.86055397320524,38.2131914710791,65,0.008416666649281979
ZTF19aaapgaf,159212174373109166,217.43737053,42.68209569,3,-99.0
ZTF19aaapgaf,159212174376418998,217.43762494567733,42.68193151331279,76,0.017083333805203438
ZTF19aaapgjz,94652088267819137,208.82672138882586,-11.117702274032277,42,0.0
ZTF19aaapgqj,129811982400197064,198.23998157309862,18.180448385976717,58,-99.0
ZTF19aaapgsy,93492076322182332,207.63222036914527,-12.09002541088128,81,0.015625
ZTF19aaapgud,100431886228502154,188.62283403933893,-6.306882725600982,54,0.013333333656191826
ZTF19aaaphds,101852158382688378,215.83826177470684,-5.118339139868676,44,0.0006249999860301614
ZTF19aaaphjj,97171860510551667,186.05101393146555,-9.023973328566068,39,0.0
ZTF19aaaphmi,94281923408340352,192.34081508303186,-11.433353554142384,69,0.04533333331346512
ZTF19aaaphnd,97202058455644334,205.84547634023636,-8.996627504266081,14,0.013749999925494194
ZTF19aaaphyu,96772034796681294,203.4796224913505,-9.35754630686695,58,0.0010000000474974513
ZTF19aaaphza,95831992427695580,199.24274439487044,-10.137318387136105,25,0.0
ZTF19aaapihm,92472040639001200,204.06369202391753,-12.94101697101518,94,0.0033333334140479565
ZTF19aaapimm,91742029644045529,202.9643656043759,-13.545710027453069,65,-99.0
ZTF19aaapjbs,116442129146104213,212.91464961,7.03640333,2,-99.0
ZTF19aaapjbs,116442129149074249,212.9148550869953,7.036446210557518,76,0.005833333358168602
ZTF19aaapjgz,134602169337175283,216.9337456497883,22.17061686930333,71,0.5889315605163574
ZTF19aaapjio,126632168861860510,216.88617295438618,15.524983708075066,72,0.1505238115787506
ZTF19aaapjme,129872110523497556,211.05233348541762,18.230869331312043,83,0.13258928060531616
ZTF19aaapjrf,147212265585039482,226.55847776550604,32.682393997706065,86,0.022624999284744263
ZTF19aaapkbc,163292219819315213,221.98193217894843,46.07878572141408,77,0.0
ZTF19aaapkfn,163252259358009005,225.93576257167635,46.04863684233238,88,0.06691071391105652
ZTF19aaapkgk,173032272984307978,227.29845316837788,54.19775074855183,60,0.027499999850988388
ZTF19aaapklc,169452207610487446,220.76108801149365,51.21397660519077,64,0.6165000200271606
ZTF19aaapkmm,187192180642024308,218.0640496305258,65.99468357732135,73,0.015458333306014538
ZTF19aaapkrj,189942184539495166,218.45394399222505,68.28701005298102,68,0.044255953282117844
ZTF19aaapksi,194182215306260566,221.53021721986357,71.81646479186239,45,0.011250000447034836
ZTF19aaapkva,176722506400239077,250.63992249900173,57.27364945342314,49,0.9830416440963745
ZTF19aaapkza,177472474859481722,247.4859902324705,57.8924916483157,72,0.002916666679084301
ZTF19aaapkzm,119352208533295592,220.85328632888843,9.462588455927696,84,0.0
ZTF19aaapkzq,122612192653202112,219.2652864127331,12.176327574549049,68,0.2934136986732483
ZTF19aaaplhe,126252171480369656,217.1480080974756,15.215951649735558,66,0.13319642841815948
ZTF19aaaplnk,135802356536087650,235.65358080763,23.172624040949216,92,0.015208333730697632
ZTF19aaaplnn,136102347677930042,234.76780036938663,23.416277497354095,67,0.0008333333535119891
ZTF19aaapmsa,114161936334224171,193.63341724979585,5.136385625314664,69,0.07706250250339508
ZTF19aaapmth,116051902560955191,190.25610600960627,6.712256607330532,51,0.0
ZTF19aaapmyu,99921703629512744,170.36297695661304,-6.731434679835656,32,0.0012499999720603228
ZTF19aaapnmk,94821720242572146,172.02426781617268,-10.981870549346379,63,-99.0
ZTF19aaapnnx,-99,173.92004286,-10.30142226,-99,-99.0
ZTF19aaapnoz,99491666168729141,166.6168717423295,-7.084418232981799,38,0.04570833221077919
ZTF19aaapnzl,101121714329657760,171.432964850142,-5.727158988850721,45,0.0
ZTF19aaappid,87981780272204499,178.0272324704567,-16.679772847288305,52,0.00491666654124856
ZTF19aaaprdu,95331869747190560,186.97469400784018,-10.558168390448486,72,0.009999999776482582
ZTF19aaaproj,97522020532280833,202.05318838117867,-8.733086898413148,16,0.012125000357627869
ZTF19aaaprop,97482024676371311,202.4677180576347,-8.76580343736143,13,-99.0
ZTF19aaaprop,97482024677971669,202.46774715966845,-8.765670650025081,28,0.005833333358168602
ZTF19aaaprop,97482024680491338,202.46779848577174,-8.765772380674345,16,-99.0
ZTF19aaapxyn,196232154836847708,215.48357227941946,73.53079186948388,24,0.012500000186264515
ZTF19aaapyfv,199532423588366255,242.35858154870158,76.27956270245018,22,0.29760417342185974
ZTF19aaapypo,194061977809961930,197.78091665,71.71786653,2,-99.0
ZTF19aaapypo,194061977818412261,197.78153203856337,71.71780650414918,27,0.0
ZTF19aaaqaxh,93311927964086459,192.7964504129662,-12.236569989177822,15,0.0027083333116024733
ZTF19aaaqbfo,97461988176225844,198.81749454692812,-8.778859909224408,16,0.009583333507180214
ZTF19aaaqbhb,97681980849326593,198.0849187957326,-8.594855042286325,61,0.5627976059913635
ZTF19aaaqfby,100832174016380518,217.40162988553598,-5.974958181159542,83,0.5228393077850342
ZTF19aaaqhdw,151692474087758025,247.40872062971886,36.414510628628946,73,0.1087857112288475
ZTF19aaaqiue,166492200982144880,220.09814934398418,48.74524304163488,29,0.0008333333535119891
ZTF19aaaqjfk,144522166764566145,216.67645763960064,30.43798443783447,80,0.16233333945274353
ZTF19aaaqkbl,142552153802158730,215.38017393743488,28.798470359002312,32,0.010833333246409893
ZTF19aaaqlar,100152367558357072,236.75582185874245,-6.536126726322095,92,0.43760713934898376
ZTF19aaaqrva,88593329939224236,332.9940317099878,-16.171774101827815,11,0.0
ZTF19aaaqryn,83403334252741315,333.42530476436946,-20.49919916145512,52,0.0006249999860301614
ZTF19aaaqvpj,94333275923953390,327.5924058919759,-11.389208834873605,75,0.0026666666381061077
ZTF19aaaraao,91993293956206406,329.3955823189469,-13.336606562413605,73,0.0
ZTF19aaarknq,100383301186365758,330.1187264915875,-6.345601226307823,19,0.0018749999580904841
ZTF19aaarnba,101043316313939093,331.63133597318483,-5.792693898668354,30,0.0
ZTF19aaarzrj,117203195488841801,319.5488672304873,7.667745336769948,52,0.027666667476296425
ZTF19aaasdmk,100363296806314928,329.68059013273313,-6.363189493531759,6,-99.0
ZTF19aaasdmk,100363296805604592,329.68044229151394,-6.363200365936513,41,0.020541666075587273
ZTF19aaasdmk,100363296802724586,329.68041637904383,-6.363214741616998,11,-99.0
ZTF19aaasnmy,85653341739806886,334.1740422739805,-18.619515939667817,74,0.008333333767950535
ZTF19aaasufj,117903413142280422,341.3142289702213,8.250096919312563,55,0.9731249809265137
ZTF19aaasufj,117903413142710998,341.31411283,8.25014101,32,-99.0
ZTF19aaasyvo,124983269568463197,326.9568189350174,14.152241532070331,75,-99.0
ZTF19aaasyvt,124793269510635135,326.9510514622283,13.995513771915496,90,0.9991666674613953
ZTF19aaasywf,124963269462886418,326.9462391873674,14.138290875100843,86,0.02487500011920929
ZTF19aaatckt,130493286429946180,328.6429123079532,18.74641915793324,13,0.0
ZTF19aaathuk,128250123686273138,12.368674373087398,16.877149747190455,64,0.9937499761581421
ZTF19aaatnud,137370308805642064,30.880594345567705,24.476232191620635,77,-99.0
ZTF19aaatnwb,145930315931383086,31.593110574145047,31.610394575530737,55,0.0
ZTF19aaatobk,152290338786408242,33.87866554284575,36.914653384114786,25,0.0012499999720603228
ZTF19aaatoue,144420286005674129,28.6004850069042,30.352877605384638,13,0.059958335012197495
ZTF19aaatoww,144790294199193340,29.419892770305477,30.66053167215204,34,0.0
ZTF19aaatoww,144790294197532838,29.41972853,30.66036343,3,-99.0
ZTF19aaatqph,77210347282116552,34.72819951060275,-25.65319362019758,21,0.012083332985639572
ZTF19aaatqtd,83160275302609703,27.53033029625121,-20.692228938409468,67,0.0
ZTF19aaatrfc,85470312309250411,31.230887789558786,-18.774895126726847,55,0.0
ZTF19aaatrfc,85470312311240805,31.2310061,-18.77470573,2,-99.0
ZTF19aaattds,82540314121999408,31.412183717188793,-21.20917880231473,35,0.0012499999720603228
ZTF19aaatvsf,112070391981700892,39.198142956589926,3.392026934363614,34,0.0
ZTF19aaaudph,99083511840889866,351.1841412063107,-7.425412774890321,42,0.0
ZTF19aaauftr,109870385443110076,38.54442914354034,1.5579657492905779,32,0.0012499999720603228
ZTF19aaaugbt,104653467961567349,346.7961537318613,-2.7858989822045475,62,0.0
ZTF19aaaumbk,119573374957312381,337.4957369400707,9.643202258292192,51,0.25877976417541504
ZTF19aaavkcs,153683528644716481,352.8644811009577,38.071531571795454,68,0.9837916493415833
ZTF19aaavtmo,111940105024128718,10.502436971846917,3.2902264541512456,64,0.03270833194255829
ZTF19aaavtzq,112830114108766510,11.410879649068356,4.030080617017096,41,0.006488095037639141
ZTF19aaawcck,83900139257446329,13.92577417390678,-20.07836275799196,41,0.5482261776924133
ZTF19aaawnrb,131220087372080524,8.737299568604223,19.34997668614843,21,0.0020833334419876337
ZTF19aaawput,87920049652358064,4.965269673476804,-16.72693761753079,37,0.0033333334140479565
ZTF19aaawpvn,87870053794563278,5.379607579754404,-16.77249461859614,24,0.0
ZTF19aaawygs,87790050406121477,5.040486716498185,-16.840687521745863,24,0.03591666743159294
ZTF19aaawyhk,87860053280508256,5.32806078206497,-16.77676050206594,68,0.9942857027053833
ZTF19aaawyht,87910049499644087,4.9499723741086585,-16.738555509230167,60,0.04583333432674408
ZTF19aaawyia,87920050687016748,5.068731618093981,-16.72799039165713,68,0.004999999888241291
ZTF19aaaxaxj,203903145498980427,314.55017449522666,79.91644921973122,16,-99.0
ZTF19aaaxaxj,203903145502400761,314.55010784355034,79.91643568770513,13,0.637374997138977
ZTF19aaaxaxq,203813142850653235,314.2852248037017,79.84367118122248,73,0.0024999999441206455
ZTF19aaaxaxt,203913141144807511,314.114593154837,79.93055750638986,30,0.1788511872291565
ZTF19aaaxayx,203953141859182626,314.18600369499734,79.95988069391606,30,0.237351194024086
ZTF19aaaxjem,203643102118819903,310.2120128933844,79.70758570125686,59,-99.0
ZTF19aaaxjhn,203923095674541030,309.5677209199693,79.9335445877251,52,0.02708333358168602
ZTF19aaaxjij,203873097019587474,309.7022112369459,79.89718607046923,19,0.42171427607536316
ZTF19aaaxjpy,203663098344357644,309.8345835526018,79.72230787251516,3,0.10225000232458115
ZTF19aaaxjpy,203663098358747423,309.8359415871321,79.72218481281493,60,0.9981250166893005
ZTF19aaaxqeo,143790215857707177,21.58577048161669,29.830468140848893,43,0.004583333153277636
ZTF19aaaxqeo,143790215858216827,21.585817565114954,29.83027366319612,3,-99.0
ZTF19aaaxuik,147130293493240727,29.349265270603574,32.6084644896788,36,0.004166666883975267
ZTF19aaaxuoa,139110271540685734,27.15388550826634,25.9294657939536,4,-99.0
ZTF19aaaxuoa,139110271537016036,27.153735797676795,25.9294822386858,42,0.0
ZTF19aaaxvmd,140550273714484884,27.371491494413583,27.12855535994304,24,0.0008333333535119891
ZTF19aaayhsl,152360274735836038,27.47351801857595,36.97117369212002,27,0.013208333402872086
ZTF19aaayovr,77980420767247883,42.07677698245974,-25.010348738004122,74,0.0012499999720603228
ZTF19aaayrpy,83080370423805476,37.04245415922543,-20.76241616221292,74,0.008333333767950535
ZTF19aaayudg,79140285988928102,28.598920300733223,-24.043565183886397,59,-99.0
ZTF19aaayujm,90750432650121225,43.26505684549189,-14.374304698967233,30,0.14683333039283752
ZTF19aaayvht,78070326745541504,32.67470180920505,-24.940665517369535,14,0.004583333153277636
ZTF19aaaywwb,75650304000749841,30.400119149125445,-26.950404046872443,12,0.0018749999580904841
ZTF19aaazdxo,121810513894600825,51.3894116525814,11.508575780966304,33,0.0
ZTF19aaazgzj,131930555887687138,55.58872457124249,19.94714569439029,80,-99.0
ZTF19aabaggh,81350659983980538,65.99827379832458,-22.20812926691151,25,0.030916666612029076
ZTF19aabaggh,81350659981600749,65.99827295015433,-22.208116348321685,13,-99.0
ZTF19aabaqam,78560810448768683,81.04491609858529,-24.526347433299215,94,-99.0
ZTF19aabaybb,82820832434961078,83.24359977240896,-20.982737939939167,17,0.0012499999720603228
ZTF19aabblsx,152321111150651061,111.11519320369855,36.93364800604848,91,0.0
ZTF19aabfudf,102213300792378331,330.07924978290447,-4.81840770181717,80,0.0031250000465661287
ZTF19aabfyor,114290228495570497,22.84957339146992,5.241693474627799,88,0.14542262256145477
ZTF19aabfzco,135750214293618605,21.429379920242095,23.131727474266885,34,0.006666666828095913
ZTF19aabfzeh,142190226186886697,22.618794574044415,28.496750956433576,59,0.08052976429462433
ZTF19aabfztj,146960127850399596,12.785077126944566,32.474200839696856,54,0.0033333334140479565
ZTF19aabfzxa,144810236600373673,23.660023607738864,30.67753930795308,22,0.002166666556149721
ZTF19aabfzxj,145000236975356853,23.697552020026393,30.83854217940568,12,0.30924999713897705
ZTF19aabfzxl,145370236286714566,23.628665469161557,31.144942901434124,17,0.0012499999720603228
ZTF19aabgacy,157310178210102084,17.82103082094874,41.092896161603704,83,0.9907083511352539
ZTF19aabgckn,142040424994439189,42.499380861929346,28.373780094681845,18,0.0012499999720603228
ZTF19aabgfpy,110390307782255479,30.778131524097446,1.9957513257357387,34,0.0024999999441206455
ZTF19aabghgt,110760092728185745,9.27287998284462,2.3044194250037093,60,0.0014583333395421505
ZTF19aabgoyv,144410463621902382,46.362181902733056,30.3431441523523,101,0.02879166603088379
ZTF19aabgqfm,155410175638169492,17.56388563968476,39.51571918345197,64,0.0012499999720603228
ZTF19aabgqun,147130273533938625,27.35335262969434,32.61506328942961,35,0.0
ZTF19aabgqun,147130273532688969,27.35336832,32.61532036,2,-99.0
ZTF19aabgrkw,144840145056006671,14.505636734784849,30.705048609645523,49,0.14459523558616638
ZTF19aabgsol,143380270596941584,27.059642108698238,29.484197580888118,34,0.06280357390642166
ZTF19aabgtka,146730392583992615,39.258128471066534,32.27673997040889,24,0.0
ZTF19aabgzne,136270391968989697,39.19692574459965,23.56594882298442,56,0.011250000447034836
ZTF19aabhazh,121680384180600867,38.4181043982178,11.400291980480501,54,0.027374999597668648
ZTF19aabhdko,129330469931915683,46.99320495408104,17.77929523521195,45,0.1390119045972824
ZTF19aabhejj,95070571691747443,57.169176060621325,-10.769128982434822,69,0.007708333432674408
ZTF19aabhfdi,108200672621761137,67.26202614914027,0.16728853414973555,65,0.07337500154972076
ZTF19aabhopr,138900454291034139,45.42917984929583,25.75302931162848,24,0.10087499767541885
ZTF19aabhori,120420460696669814,46.06975082773762,10.357790785023083,21,0.0016666667070239782
ZTF19aabhqcn,118230509826232129,50.98264313613608,8.526375047472408,72,0.03570833429694176
ZTF19aabhrfx,120480509555850253,50.955625089031635,10.399730966604194,54,0.012470237910747528
ZTF19aabhrku,138480547299594212,54.72986068328374,25.402989046529157,36,0.09289583563804626
ZTF19aabhrku,138480547295444271,54.7296574098297,25.403090847901787,7,-99.0
ZTF19aabhsjf,127150493659664087,49.36599945916591,15.961286214596576,53,0.017291666939854622
ZTF19aabhsza,129600596691703561,59.66923343865308,18.002376003679117,13,0.0008333333535119891
ZTF19aabhubg,103430534692440758,53.469278104308444,-3.8080518592446113,71,0.007166666444391012
ZTF19aabhwkz,83090623228207812,62.322865512236845,-20.75214513366835,70,0.0
ZTF19aabhwph,92310609057193973,60.9056837383524,-13.072051505984346,78,0.0006249999860301614
ZTF19aabhwsl,118180628748649475,62.87481566532899,8.490841959168872,24,0.026994047686457634
ZTF19aabhwxn,119050613925351912,61.3925353588979,9.209552222302023,55,-99.0
ZTF19aabhyic,106450718991501707,71.89913663396037,-1.2905864865038637,48,0.9947916865348816
ZTF19aabibon,175770992479480400,99.24789761,56.47466478,30,0.004583333153277636
ZTF19aabinfr,86440689657999610,68.96576683082186,-17.958938720246994,78,0.0
ZTF19aabinnn,81430638926084967,63.89263062631958,-22.13783040528623,81,-99.0
ZTF19aabinwm,81020658499782237,65.84999535532421,-22.481741142392448,32,0.9742083549499512
ZTF19aabjfbl,161491076695220147,107.66965089652581,44.57453680971415,19,0.0690416693687439
ZTF19aabjpoa,109140791541077956,79.15410101551059,0.9562597928577087,48,0.0012499999720603228
ZTF19aabjroy,119370522021724407,52.20219829024935,9.478253901805568,43,0.9832083582878113
