,ztf_object_id,transient_ra,transient_dec,host_ra,host_dec,tns_cls,spec_z
351,ZTF18acbwawc,170.97293570000738,58.14285710000951,,,SN Ia,0.04
352,ZTF18acbwaxk,186.5503273623728,58.31412342493098,,,SN II,0.0024
353,ZTF18acbwazl,182.16169588575897,68.77900825720106,,,SN Ic-Ca-rich,0.0076
354,ZTF18acbwglb,210.72624937074772,73.08273169589454,,,SN II,0.03013
355,ZTF18acbwopo,295.315288148475,63.19816835457858,,,SN II,0.081
356,ZTF18acbwqbd,335.67643817500334,29.69325609586188,,,None,-99.0
357,ZTF18acbwtmf,322.8908967100025,23.01464853000131,,,SN Ia,0.06
358,ZTF18acbwtng,319.7107981750035,2.2617086666718222,,,SN II,0.019
359,ZTF18acbwvsp,341.9067724487781,39.88058776829818,,,SN IIn,0.017062
360,ZTF18acbwvsq,342.4704431599959,40.19426118001403,,,None,-99.0
361,ZTF18acbwxcc,344.8457015809561,8.751280280959904,,,SN Ic-BL,0.0362
362,ZTF18acbwyjt,303.32463484166664,-4.004339641666803,,,None,-99.0
363,ZTF18acbxhua,351.5529889444439,-25.740124288889305,,,SN Ia,0.051
364,ZTF18acbxkop,357.7761044753628,1.056756065218039,,,SN II,0.027
365,ZTF18acbxmvy,354.2540085294132,21.43148086470912,,,SN Ia,0.05
366,ZTF18acbxnov,335.12664341172115,3.91069450670868,,,None,-99.0
367,ZTF18acbxphq,347.6043838500095,38.01020303333724,,,None,-99.0
368,ZTF18acbxsge,9.800910927272472,-5.200707245455078,,,SN Ia,0.034
369,ZTF18acbxsgy,9.098967991664829,-9.341670208336026,,,SN Ia,0.1
370,ZTF18acbxskh,10.922369050001114,-8.182240005558086,,,SN II-pec,0.201
371,ZTF18acbxwta,76.32690993883878,69.80973442783758,,,None,-99.0
372,ZTF18acbxzmb,24.948677873344867,43.65563414001054,,,None,-99.0
373,ZTF18acbycjw,22.449168240000837,23.91892261333831,,,None,-99.0
374,ZTF18acbznkf,166.63417835999618,58.07900488001064,,,SN Ia,0.11
375,ZTF18acbzvpg,170.00051978749818,36.10101826250708,,,SN IIb,0.026
376,ZTF18acbzvrn,166.55457858756708,50.2612238125401,,,None,-99.0
377,ZTF18accbppp,354.300240860002,16.034318500006137,,,SN Ia,0.0649
378,ZTF18accbwow,5.522227594445081,7.064042833333573,,,SN II,0.029
379,ZTF18accdgzm,116.83090829121149,10.906978709894544,,,None,-99.0
380,ZTF18accdrll,164.34421348867227,74.89281592230395,,,None,-99.0
381,ZTF18accdyep,255.99134539960295,76.76946264897333,,,None,-99.0
382,ZTF18accebro,272.2430864150009,16.021984745001063,,,None,-99.0
383,ZTF18acchzkf,14.09007882142939,-2.503788564286708,,,SN Ia,0.06
384,ZTF18accjqzu,44.20586389286044,13.463785692859489,,,SN Ia,0.072
385,ZTF18accjvic,44.44909849655153,-3.1283677172431936,,,None,-99.0
386,ZTF18accjwtw,33.68079028235905,-15.587268358837662,,,None,-99.0
387,ZTF18acckoil,37.98089743999903,3.126007546667978,,,SN Ia,0.029
388,ZTF18acckpzv,37.86624742963057,-13.831234437025344,,,None,-99.0
389,ZTF18acclexy,35.15683433125223,25.60446970000676,,,SN Ia,0.08
390,ZTF18accmkud,106.95130092820514,36.47385833334036,,,SN II,0.04
391,ZTF18accndxn,196.12079782843284,79.05058287506141,,,SN Ia,0.032
392,ZTF18accpjkb,318.58362997499864,21.543579562502188,,,SN Ia,0.045
393,ZTF18accqbhf,331.3502002,32.42660910278837,,,None,-99.0
394,ZTF18accsawg,12.43904311001091,-10.157060790005843,,,SN Ia,0.1
395,ZTF18acctnna,85.66869368961203,65.31340415152823,,,None,-99.0
396,ZTF18accvuct,133.09803137499438,50.23692489064677,,,None,-99.0
397,ZTF18accwjiu,156.62894139302318,15.340855306978384,,,SN Ia,0.03282
398,ZTF18acdvvej,171.6675807900007,22.2842592400022,,,SN Ia,0.03
399,ZTF18acdwavm,218.8241623745718,77.01635840840088,,,None,-99.0
400,ZTF18acdwazf,186.8193066930972,35.80061162414771,,,SN Ia,0.03332
401,ZTF18acdwohd,319.04736913999733,11.946205290001243,,,SN Ia,0.036
402,ZTF18acdwxcg,308.0105048912013,-10.392048012805972,,,None,-99.0
403,ZTF18acdxlyu,3.1360965400012883,23.72710024501164,,,SN II,0.04
404,ZTF18acdygrx,28.34457078004572,46.28153369508969,,,None,-99.0
405,ZTF18acdzzyf,31.79526872857539,-9.024645807146712,,,SN Ia,0.0405
406,ZTF18aceathd,33.92406181052496,-1.1197045947376267,,,SN Ia,0.0599
407,ZTF18aceeqya,112.08729582799393,21.854522372012426,,,None,-99.0
408,ZTF18aceexmi,115.86726677948168,15.55296584529654,,,SN Ia,0.1
409,ZTF18aceftbo,133.9949918666518,41.66549662500942,,,None,-99.0
410,ZTF18acefuhk,136.7936383245487,43.9207648684374,,,SN II,0.057
411,ZTF18aceihdo,330.068188276919,-13.151512716467664,,,None,-99.0
412,ZTF18acerdie,162.6695550809524,16.26030448095238,,,SN Ia,0.0846
413,ZTF18acetnxh,327.97311474444234,22.094119900002116,,,None,-99.0
414,ZTF18acevuhh,53.200274175500525,32.51590473023902,,,None,-99.0
415,ZTF18aceyjco,185.04417031667376,52.63168718333564,,,SN Ia,0.08329
416,ZTF18aceynvm,153.87564455790104,37.98334182105671,,,SN Ia,0.054
417,ZTF18acfbxwd,303.9158411473354,-20.685723393267907,,,None,-99.0
418,ZTF18acfhmhp,13.131387676830736,46.3382277846781,,,None,-99.0
419,ZTF18acfwmqj,35.44359655554767,31.71408362965261,,,SN Ia,0.053
420,ZTF18acgvgiq,204.01581456900809,66.30122199049617,,,SN II,0.01026
421,ZTF18acgxhum,277.1750542172367,48.2430330166942,,,None,-99.0
422,ZTF18achaqmd,353.3374220928572,4.809596871428653,,,SN Ia,0.03
423,ZTF18achcpwu,106.81978892084014,64.06164141667588,,,SN Ic,0.0552
424,ZTF18achdidy,170.91092261176237,25.99773310000656,,,SLSN-I,0.163
425,ZTF18achkdvr,299.2598774041595,61.84315513891038,,,None,-99.0
426,ZTF18achnffw,12.362486350102309,-26.978049858426104,,,None,-99.0
427,ZTF18achqmhh,67.4470306399964,18.796787573337568,,,None,-99.0
428,ZTF18achtnvk,96.16868351578236,46.50387760000979,,,SN II,0.04
429,ZTF18achxfap,110.6416174713671,61.18417515657401,,,None,-99.0
430,ZTF18acjfdnk,289.6927714322928,68.56712676533377,,,None,-99.0
431,ZTF18acjhsxo,329.16198395889273,-13.453749332868938,,,None,-99.0
432,ZTF18acjxyak,281.14243976428145,33.721837392895374,,,SN Ia,0.0585
433,ZTF18acmwtvp,30.635937345305106,43.287050980568914,,,None,-99.0
434,ZTF18acmxkzj,9.84177059333546,6.789023240001541,,,SN Ia,0.041
435,ZTF18acmyxfx,67.5784324374992,-5.70308690000293,,,SN Ia,0.06
436,ZTF18acmzdic,98.13495500000676,43.23695430000676,,,None,-99.0
437,ZTF18acmznfc,110.14765185642965,22.734553930781885,,,SN Ia,0.084
438,ZTF18acmzpbf,108.62792379644536,55.16737795538634,,,SN Ia,0.036
439,ZTF18acmzqrc,105.34169371877132,32.30563375001159,,,None,-99.0
440,ZTF18acmzrkh,105.93392963675412,61.39147637584023,,,None,-99.0
441,ZTF18acnbenl,169.9992308624897,61.98195798125696,,,SN Ia,0.065
442,ZTF18acnbeuu,142.42230484736234,49.21251682106786,,,SN Ia,0.102
443,ZTF18acnbgpw,204.45347765001185,41.36446074002222,,,SN Ia-91T-like,0.055
444,ZTF18acnbgrb,202.98373277999931,44.13936246001018,,,SN Ia,0.0335
445,ZTF18acnbpkq,197.67633129998197,12.676958888899192,,,SN Ia,0.03586
446,ZTF18acnmifq,101.9793340372142,67.91632134188916,,,SN IIb,0.073
447,ZTF18acnnbby,143.2710526431386,74.61566278003761,,,None,-99.0
448,ZTF18acnnevs,174.16827607142352,55.17013220758196,,,SLSN-II,0.191
449,ZTF18acpeesd,181.8469663615368,9.084217607697385,,,SN Ia,0.09
450,ZTF18acpintf,138.08784950044029,70.53546803060476,,,None,-99.0
451,ZTF18acppxgo,174.52931545500036,1.906989555000436,,,SN Ia,0.076
452,ZTF18acpuxuh,63.47928131999959,-6.276730080002537,,,SN Ia,0.099
453,ZTF18acqphpd,193.51709719999516,13.54664095238384,,,SN Ic,0.037
454,ZTF18acqpobb,206.4910102999972,28.795887047630536,,,SN Ia-91T-like,0.035
455,ZTF18acqppuj,205.45916553750317,30.56651578750821,,,SN II,0.04
456,ZTF18acqpqph,204.8337244428595,34.6888074785772,,,SN Ia,0.023118
457,ZTF18acqqyah,171.83843531539773,59.63008106733108,,,SN Ia,0.01706
458,ZTF18acqsfxh,142.34137729997872,54.00778216899175,,,SN Ia,0.04184
459,ZTF18acqsqrg,190.6724936890245,13.26523146097722,,,SN IIP,0.0036
460,ZTF18acqsroy,197.21704134999916,9.462620214286645,,,SN II,0.0334
461,ZTF18acqxcga,105.72763823047995,33.83752313659021,,,SN Ia,0.03
462,ZTF18acqxwgl,122.59986259998776,52.21991896154323,,,SN Ia-pec,0.06
463,ZTF18acqyvag,143.37316043333337,0.0523254333333369,,,SLSN-I,0.35
464,ZTF18acqzdxy,176.7248296,35.8272737,,,None,-99.0
465,ZTF18acrcfax,18.148700939214844,20.51286649019852,,,None,-99.0
466,ZTF18acrcizr,20.82895472856048,22.19747602857798,,,SN Ia,0.045
467,ZTF18acrckdd,354.09887426825094,44.64308239601069,,,None,-99.0
468,ZTF18acrcogn,40.67198996363636,-0.0089024499999936,,,SN II,0.00379
469,ZTF18acrcyqw,110.8110044666424,56.52510176252328,,,SN IIb,0.04
470,ZTF18acrdlrp,157.4681609500015,20.669367228335037,,,SN Ia,0.01918
471,ZTF18acrdmmw,171.8636267260875,33.617329847830824,,,SN Ia,0.05
472,ZTF18acrdwag,206.0920572999966,14.325743390004405,,,SN Ia,0.04045
473,ZTF18acrflch,46.74947908889084,-6.753917677779285,,,SN II,0.0286
474,ZTF18acrgunw,138.20213875713043,36.22807874286556,,,SN Ia,0.09
475,ZTF18acrgwfo,121.83662110666668,-0.1274048133333423,,,None,-99.0
476,ZTF18acrknyn,71.3793198181425,73.9165423879551,,,SN Ia,0.07
477,ZTF18acrlmvt,67.93974914304128,79.45050244293022,,,SN Ia,0.092
478,ZTF18acrncou,143.74396269046562,32.09206324286176,,,SN Ia,0.08
479,ZTF18acrnfww,181.07132827221596,38.99897776112271,,,SN Ia,0.07
480,ZTF18acrtvmm,49.48445722142857,-0.1696720535714604,,,SN II,0.02345
481,ZTF18acrtykk,49.973922177772565,20.50960871111502,,,SN Ia,0.061
482,ZTF18acrulfc,90.64535328082748,-10.298765905839415,,,None,-99.0
483,ZTF18acrvakb,77.01607958750033,-3.54945436875299,,,SN Ia,0.079
484,ZTF18acrwheu,50.07804394799998,-0.2963548520000927,,,SN II,0.034
485,ZTF18acrxppd,156.51410881665743,64.83666827223975,,,SN Ia,0.03781
486,ZTF18acrxpxd,167.4202074624992,59.403043512504766,,,SN Ia,0.09
487,ZTF18acrxpzx,167.7666168153547,64.24736537695476,,,SN II,0.036
488,ZTF18acsjdxo,69.81955059999954,15.442644684212382,,,None,-99.0
489,ZTF18acsjrbc,96.15736128335718,50.97498975002271,,,SN Ic,0.036939
490,ZTF18acsjzad,97.68517975457848,53.43978967275255,,,None,-99.0
491,ZTF18acsjzcl,100.17953502710874,53.60576012872454,,,None,-99.0
492,ZTF18acslbpc,19.688286317638006,41.36211590002768,,,None,-99.0
493,ZTF18acslbve,24.06062755999928,16.701373226668522,,,SN Ia,0.05
494,ZTF18acslpba,41.03422581999903,-9.451664733334027,,,SN Ia,0.03013
495,ZTF18acsouxk,147.83729395714604,22.775129600004945,,,SN Ia,0.079
496,ZTF18acsownk,158.9010321555681,54.10078816668048,,,None,-99.0
497,ZTF18acsoymy,168.22667019091026,37.74047999091415,,,None,-99.0
498,ZTF18acswrdf,307.8937561200001,3.072816557143,,,None,-99.0
499,ZTF18acsxpmp,10.178916408341909,30.04610014168115,,,SN Ia,0.076
500,ZTF18acsxvrp,15.765206082354082,27.470585676474396,,,SN Ia,0.06
501,ZTF18acsxwdi,17.38132203477845,29.33132641304569,,,SLSN-II,0.1193
502,ZTF18acsyanq,20.962225637495116,10.858995793756506,,,SN Ia,0.06
503,ZTF18acsyzca,51.50892610500381,-17.562938440002952,,,SN Ia,0.01458
504,ZTF18acszaiy,37.31121030454543,-5.603291900000357,,,SN II,0.03
505,ZTF18actacux,72.35621132000286,-13.616626300002508,,,SN Ia,0.09
506,ZTF18actaqdw,62.40692186296361,73.89489898952814,,,None,-99.0
507,ZTF18acuefvt,150.64473582631777,25.02802561053652,,,SN Ia,0.07557
508,ZTF18acueykv,216.3543466222222,-3.622607144444444,,,None,-99.0
509,ZTF18acufxxm,303.9348641,-6.520179836104092,,,None,-99.0
510,ZTF18acuixmb,34.81481160000271,16.761042242858963,,,SN Ia,0.057
511,ZTF18acujwqc,76.233084495,9.154180725,,,None,-99.0
512,ZTF18aculmdk,118.95445121111224,10.819471377781156,,,None,-99.0
513,ZTF18acuqskr,122.39037751176316,15.519596805883708,,,SN II,0.0446
514,ZTF18acurfxn,180.35926314444683,61.17532847778759,,,SN Ia,0.10805
515,ZTF18acuring,150.3917733374991,-1.4060512937505931,,,SN II,0.037
516,ZTF18acurlbj,177.6781888600004,24.689757633334565,,,SN Ia,0.05
517,ZTF18acurlbt,191.7094257454543,22.796451190913917,,,SN Ia,0.08
518,ZTF18acusbdy,108.56208842499647,37.46393495000445,,,SN Ia,0.07
519,ZTF18acusbyf,102.83521228571271,45.64460380476445,,,SN Ia,0.02
520,ZTF18acuscgc,111.12741053994694,49.965853573357805,,,SN Ia,0.07
521,ZTF18acuscrr,123.13017258001358,38.41672384001407,,,SN Ia,0.07
522,ZTF18acusegd,120.029802784956,58.70975400138772,,,SN Ia,0.019213
523,ZTF18acusnoa,157.2809062765605,2.1825859104944385,,,SN Ia,0.089
524,ZTF18acuspbi,154.1652202279014,18.34212474071252,,,None,-99.0
525,ZTF18acusrws,182.01399069677328,39.24508787099963,,,SN Ia,0.032
526,ZTF18acusyqo,210.148915310638,-7.735126425534062,,,SN Ia,0.076
527,ZTF18acutfne,207.4072448833332,-6.106180725000371,,,SN Ia,0.035
528,ZTF18acuvrph,37.0780895846157,-2.385045400000294,,,None,-99.0
529,ZTF18acuxibg,88.30340590155723,59.93009576974285,,,None,-99.0
530,ZTF18acvdbdo,120.67223496249964,9.291781662502617,,,None,-99.0
531,ZTF18acvglct,122.87512314614597,29.778673784629213,,,None,-99.0
532,ZTF18acvguyi,190.26429451944443,8.072717475001298,,,SN Ia,0.045
533,ZTF18acvgyst,158.19865257727275,-0.2042280227273352,,,SN II,0.034
534,ZTF18acvilwk,240.6769923892857,15.23645769285714,,,SN II,0.0154
535,ZTF18acvqeua,94.715001517239,64.38138965865619,,,None,-99.0
536,ZTF18acvvppd,145.37880129886335,-11.199510006818542,,,SN IIn,0.05
537,ZTF18acvvseq,131.18504556666176,-12.268114544454008,,,None,-99.0
538,ZTF18acvvved,120.16531321249992,5.462747400000794,,,None,-99.0
539,ZTF18acvvvix,120.59574211666792,6.255941033335304,,,None,-99.0
540,ZTF18acvwbos,214.11470590187832,65.5251561924832,,,SN Ia,0.03
541,ZTF18acvwchp,211.38455927144173,55.31018066194073,,,SN Ia,0.0514
542,ZTF18acvwdkk,192.9048286482799,12.573350144830968,,,SN II,0.023
543,ZTF18acvweal,192.1619121583337,5.689411375000361,,,SN Ia,0.08
544,ZTF18acvwhaz,126.4005948538442,12.19816532308066,,,SN Ia,0.107
545,ZTF18acvwmpw,177.36699373030405,29.175053778791607,,,SN Ia,0.08
546,ZTF18acwrptl,300.1385516444444,0.2897329000000042,,,None,-99.0
547,ZTF18acwtyfp,21.65058477691631,26.618278192312644,,,None,-99.0
548,ZTF18acwwmry,145.8652677714258,-5.390617092861461,,,SN II,0.04
549,ZTF18acwwonp,202.380194888227,61.4365652205988,,,SN Ia,0.03128
550,ZTF18acwwowy,180.57777891999328,59.25673042000992,,,SN Ia,0.055168
551,ZTF18acwyowc,206.9527854210535,35.058798800004176,,,SN Ia,0.076
552,ZTF18acwyqeg,206.5803549846166,14.181100353846816,,,SN Ia,0.0599
553,ZTF18acwyvet,248.0156936821428,39.60831601428572,,,SN IIL,0.0281
554,ZTF18acxgoki,350.6748456899929,21.01196361000258,,,SN Ic-BL,0.04
555,ZTF18acxgqij,345.657249819991,41.091820670013696,,,None,-99.0
556,ZTF18acxhldp,332.44056215828,74.96900148336046,,,None,-99.0
557,ZTF18acxhqkt,359.78835468929543,37.95349920302641,,,None,-99.0
558,ZTF18acxhqur,9.796884500004394,44.19187675456066,,,None,-99.0
559,ZTF18acxhvkv,72.72765839999666,-17.986628550002663,,,SN Ia,0.032
560,ZTF18acxijqw,13.615110315385976,24.62888187693049,,,SN Ia,0.08
561,ZTF18acxwsvb,130.7783680857144,-3.966463114287066,,,SN II,0.058
562,ZTF18acxyarg,120.11005031578505,42.8214672736956,,,SN Ia,0.04205
563,ZTF18acyarki,224.2888319055809,52.34761713059788,,,SN Ia,0.02586
564,ZTF18acyawjf,162.94215919090777,-6.885815763638206,,,SN Ia,0.07
565,ZTF18acybdar,176.08341362681688,34.51471727074053,,,SN Ia,0.0713
566,ZTF18acyctqi,210.3839794636359,31.15275394546085,,,SN Ia,0.076
567,ZTF18acymtph,47.81782806666605,37.08431238889151,,,None,-99.0
568,ZTF18acynmcp,7.288483399999998,-0.1053731888889046,,,SN Ia,0.0686
569,ZTF18acywtbf,108.52313043000022,24.86409838000148,,,None,-99.0
570,ZTF18acyxnyw,186.9843261173727,56.39319965654324,,,SLSN-I,0.108
571,ZTF18acyybvg,173.64104781765198,22.519219933832503,,,SN IIP,0.032
572,ZTF18acyyiea,220.9246302579747,-17.93077675943381,,,CV,
573,ZTF18aczbkjn,19.218454092312427,44.7837958769298,,,None,-99.0
574,ZTF18aczbvfu,34.23178809285403,5.171726357145246,,,None,-99.0
575,ZTF18aczdetm,194.1958919107734,79.92594883405215,,,SN Ia,0.029
576,ZTF18aczdlsx,126.2233276166695,-9.144189883342037,,,None,-99.0
577,ZTF18aczdtgn,143.9153144083333,-5.251837975000285,,,SN Ia-91T-like,0.0685
578,ZTF18aczeesl,220.3871733982201,48.20398799465145,,,SN Ia,0.018
579,ZTF18aczemzj,219.38938307500032,8.078883262500597,,,SN Ia,0.05
580,ZTF18aczenvx,163.73052038461094,27.802431584621225,,,SN Ia,0.1181
581,ZTF18aczqtpt,53.25893182307906,25.599534500004975,,,SN Ia,0.069
582,ZTF18aczqzrj,128.81751645293556,48.31756318237976,,,SN Ic,0.0429
583,ZTF18aczrafz,101.5994326067028,43.824407193342125,,,SN Ia,0.021
584,ZTF18aczuooo,195.27067827586592,26.351051306905703,,,SN IIn,0.094
585,ZTF18aczuuqx,69.74421824418226,23.609610425591782,,,None,-99.0
586,ZTF18aczzrkn,327.1207370444478,28.213266222224355,,,SN Ia,0.042
587,ZTF18adaabii,3.3292996333300686,42.29493076666816,,,None,-99.0
588,ZTF18adaadmh,18.783224666666936,1.5014794500004598,,,SN Ia,0.047
589,ZTF18adachwf,228.28400256498588,41.26368985500751,,,SN II,0.02905
590,ZTF18adacicy,238.7717287299973,66.7847765602051,,,SN II,0.03
591,ZTF18adacoaj,137.3155171666764,13.385440933346146,,,SN Ia,0.102
592,ZTF18adaifep,85.3073328210517,-13.224205442110772,,,SN Ia,0.031
593,ZTF18adaifhl,83.9411690416713,-8.796895833339136,,,None,-99.0
594,ZTF18adaiumt,76.96838613846087,1.617689630769675,,,None,-99.0
595,ZTF18adalarn,164.9676103809541,19.794929961906742,,,SN Ia-pec,0.027
596,ZTF18adalbvo,183.9430936434264,-12.086268769747504,,,None,-99.0
597,ZTF18adalgmc,224.1280748933333,23.83379119333334,,,SN Ia,0.036
598,ZTF18adaruzw,66.11838169999804,10.89186062000222,,,SN Ia,0.035374
599,ZTF18adasisj,72.61667244166055,8.797754012503916,,,SN Ic,0.034
600,ZTF18adasixz,92.04353349312814,71.76705576688916,,,None,-99.0
601,ZTF18adasjei,85.901803700045,68.460354000025,,,None,-99.0
602,ZTF18adathpb,41.731348805551,39.60093835002005,,,SN Ia,0.031182
603,ZTF18adaylyq,127.3463301642956,26.51619660000842,,,SN Ia,0.06
604,ZTF18adaymez,114.67472911666697,19.278851116669244,,,None,-99.0
605,ZTF18adazblo,137.38538762499277,20.40696961071994,,,SN II,0.02672
606,ZTF18adazbol,135.65182911538815,11.486018553850798,,,SN Ia,0.105
607,ZTF18adazgdh,146.37718004838555,15.35164040000403,,,SN Ia,0.0767
608,ZTF18adbacau,204.6641620069129,55.45188942760924,,,SN II,0.037033
609,ZTF18adbadfz,233.1259696384616,25.486537438461536,,,SN II,0.03374
610,ZTF18adbadqp,213.174483275,18.7259982125,,,SN Ia,0.08
611,ZTF18adbckhw,46.5120785333368,-15.611596766676428,,,SN Ia,0.008673
612,ZTF18adbckox,53.59246017058816,-1.5900092882353931,,,SN Ia,0.05
613,ZTF18adbclkd,55.179430547058296,-6.42332725294203,,,SN II,0.01749
614,ZTF18adbcqpt,10.852608174307523,77.88791773490085,,,None,-99.0
615,ZTF18adbdhtn,15.727702216345714,42.54327596347182,,,None,-99.0
616,ZTF18adbdhvb,26.12677916799915,46.55287641200104,,,None,-99.0
617,ZTF18adbdhwh,23.45304191818094,43.23213615455164,,,None,-99.0
618,ZTF18adbhrjs,166.44682320714284,2.432077650000153,,,SN Ia,0.078
619,ZTF18adbihlb,159.7056337900333,-20.36075020003183,,,None,-99.0
620,ZTF18adbmrug,61.26376490416454,25.261919229167987,,,SN IIn,0.02396
621,ZTF18adbntwo,53.57554262500004,1.0820708000001673,,,SN Ia,0.04774
622,ZTF18adbyxua,177.7420549999997,10.393190604351446,,,SN Ia,0.107
623,ZTF18adbyyeb,181.5836357500016,13.85951955000246,,,None,-99.0
624,ZTF18adcbnsb,35.25316321333316,41.17203134000333,,,None,-99.0
625,ZTF18adcbyiw,24.925360744440667,31.15577362222705,,,SN Ia,0.08
626,ZTF18adccdba,33.10634545998042,45.03131804001762,,,None,-99.0
627,ZTF18adccivd,58.11833573107598,25.333992663840093,,,None,-99.0
628,ZTF19aaabmng,55.580831300006295,30.15898705000849,,,None,-99.0
629,ZTF19aaabvzh,97.48691574929155,-26.975541653383004,,,Other,0.072
630,ZTF19aaadegs,99.27603214001704,41.804013290014346,,,None,-99.0
631,ZTF19aaadfxf,102.45809383438404,55.69456834063896,,,None,-99.0
632,ZTF19aaaffxm,194.2481195615264,33.18747559232384,,,None,-99.0
633,ZTF19aaafgbt,197.00693459999897,42.013702100032624,,,SN Ia,0.121
634,ZTF19aaafqnt,254.5375625752421,7.690988791895393,,,None,-99.0
635,ZTF19aaahttn,33.55768898213672,40.0528214079008,,,None,-99.0
636,ZTF19aaaizjh,87.01041065000005,-2.369669150000149,,,None,-99.0
637,ZTF19aaaofsw,148.6753205115441,-12.74331346538692,,,None,-99.0
638,ZTF19aaaojkv,136.23800491304377,-15.657873086957563,,,CV,
639,ZTF19aaaokub,116.67756764166666,6.270320216666666,,,None,-99.0
640,ZTF19aaapbml,184.1354722618964,-8.671381119062872,,,None,-99.0
641,ZTF19aaapbzl,180.7212101460429,-6.323293933815165,,,None,-99.0
642,ZTF19aaapffs,235.3800164862172,68.45708987031648,,,None,-99.0
643,ZTF19aaapjun,221.65652672501528,30.215309950017136,,,None,-99.0
644,ZTF19aaapodw,171.23366257936223,-12.742622974616197,,,None,-99.0
645,ZTF19aaasvjv,337.5310813562497,6.747815687500577,,,None,-99.0
646,ZTF19aaaupje,327.38267302395,31.309750842717733,,,None,-99.0
647,ZTF19aabdfej,95.09878799000192,-27.71449526010514,,,None,-99.0
648,ZTF19aabfsnr,329.1619251359967,-13.453741054030246,,,None,-99.0
649,ZTF19aabhnkv,27.17574269165124,41.69997770836475,,,None,-99.0
650,ZTF19aabidnv,88.70093807505452,60.733661432377936,,,None,-99.0
651,ZTF19aabjqvp,67.67274588515997,72.20379493279063,,,None,-99.0
652,ZTF19aablslh,85.06713677066617,-11.372100215554426,,,None,-99.0
653,ZTF19aabvfwn,129.06168713000258,-5.350564430002493,,,SN Ia,0.041382
654,ZTF19aabxvmk,146.4032542461551,5.966033184630717,,,None,-99.0
655,ZTF19aabyheu,156.8226391586937,26.53310360217631,,,SN Ia,0.021
656,ZTF19aabyppp,175.69060144318365,21.71482547954857,,,SN Ia,0.037
657,ZTF19aabyuze,179.89171591249433,57.328787295855946,,,SN Ia,0.043
658,ZTF19aacgslb,157.34158187571882,29.51064054714632,,,SN Ia,0.00452
659,ZTF19aacilht,184.7287315666655,5.24913844444491,,,SN Ia,0.076
660,ZTF19aacimza,184.8957632000028,55.16245544402633,,,None,-99.0
661,ZTF19aacitvp,211.76418802196724,-5.727365522731574,,,None,-99.0
662,ZTF19aacjaus,268.33846523558634,58.78540305937761,,,None,-99.0
663,ZTF19aackqmg,254.6745584372785,-3.2379909842734804,,,AGN,0.118
664,ZTF19aackuuu,240.7023133973644,-19.4964589000066,,,None,-99.0
665,ZTF19aacpfqv,46.8700464058818,32.718381994120655,,,None,-99.0
666,ZTF19aacpjsb,33.97547342222222,43.79681285555556,,,None,-99.0
667,ZTF19aacxrab,150.9448735809524,6.773441738095238,,,SLSN-I,0.12
668,ZTF19aadaszg,345.7300625647059,8.402816129411764,,,SN Ia,0.0215
669,ZTF19aadgimr,224.7943939298968,43.81990051753037,,,SN IIn,0.035
670,ZTF19aadgoqx,232.1901708285714,13.352539957142858,,,None,-99.0
671,ZTF19aadnmgf,144.86773978888863,22.16206516667137,,,SN Ia,0.08
672,ZTF19aadnwvc,209.5143100750078,20.636232758350346,,,None,-99.0
673,ZTF19aadnxat,210.5829380895833,59.42009348125,,,SN Ia,0.03208
674,ZTF19aadnxbh,180.6525099181818,41.0616431,,,SN Ibn,0.020454
675,ZTF19aadnxcw,178.80089751499997,49.444133635,,,SN Ia,0.05426
676,ZTF19aadnxnl,203.8111850588785,44.76628386635514,,,SN IIP,0.0088
677,ZTF19aadtgii,170.6614079777778,-5.663684844444845,,,None,-99.0
678,ZTF19aadyfje,143.27072762212623,74.61560033574906,,,None,-99.0
679,ZTF19aadyioa,236.78395018332856,33.21411980834059,,,SN Ia,0.053468
680,ZTF19aaespxe,290.09740380115403,56.697420978314696,,,None,-99.0
681,ZTF19aaflgoi,148.74739099767874,-13.877418604659738,,,None,-99.0
682,ZTF19aafmrce,183.7461394589744,76.24874158205128,,,None,-99.0
683,ZTF19aafncsv,249.189990125,18.68748289375,,,SN Ia,0.037
684,ZTF19aagdvdi,257.9100231583334,5.664143650000042,,,None,-99.0
685,ZTF19aagzyqe,83.92427775085258,-11.621354476294698,,,None,-99.0
686,ZTF19aailtzw,256.93413150000003,2.948063849206477,,,None,-99.0
687,ZTF19aakkyqw,63.18714154307282,77.5983142980765,,,None,-99.0
688,ZTF19aakncwr,122.7163178250001,-4.074594250000175,,,None,-99.0
689,ZTF19aakpkro,28.31563005604956,42.23388812218474,,,None,-99.0
690,ZTF19aakpkto,26.21005151027202,45.54513872949492,,,None,-99.0
691,ZTF19aakunff,267.5297864481797,25.24157399660432,,,None,-99.0
692,ZTF19aakuyyr,53.01927157653572,-25.948640781644315,,,None,-99.0
693,ZTF19aalbhwe,195.81887302582905,80.17314135434236,,,None,-99.0
694,ZTF19aalbrki,284.76321515625,46.690725225,,,None,-99.0
695,ZTF19aaldkez,135.86153949000231,-10.65169294001808,,,None,-99.0
696,ZTF19aalfndh,244.79779143861404,57.98412028570112,,,None,-99.0
697,ZTF19aalyqov,175.61939368305713,-10.910519867832903,,,None,-99.0
