,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z
2949,ZTF21aarknay,ZTF21aagscbh,ZTF21aaqjimb,ZTF21aaxtzsh,ZTF20acpzcdz,ZTF21aalklsu,ZTF21abowsie,ZTF21aapvvtb,ZTF20acpmfsg,ZTF18abfgrnw,0.0,40.8428,42.6975,42.9564,43.1424,44.0767,45.4879,45.5287,46.2415,46.5202,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,TDE,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.358,-99.0,-99.0
2950,ZTF21aarkoym,ZTF21aapomdb,ZTF21aarrrsx,ZTF21aaxhinu,ZTF21aamiukc,ZTF21aaflcbk,ZTF21aaqgrrf,ZTF21aacsrla,ZTF21aazybnu,ZTF21aagysdv,0.0,69.6872,72.1121,73.0806,76.3407,76.7472,77.0582,77.2145,78.0579,78.9652,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,SN Ia,SN Ia,SN Ia,None,None,None,-99.0,0.07,-99.0,-99.0,0.078,0.07,0.082,-99.0,-99.0,-99.0
2951,ZTF21aarlbhq,ZTF21aasbruy,ZTF21aagmrvn,ZTF20acphapm,ZTF21abdauiq,ZTF20acvdfkf,ZTF21aarzjfu,ZTF21abauklq,ZTF21aacqlko,ZTF21abmdfub,0.0,45.8716,47.1303,47.8157,48.3525,48.3761,48.8491,49.0748,50.8336,51.315,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2952,ZTF21aarlkrn,ZTF20acpbwew,ZTF21aapfdzk,ZTF21aahqejb,ZTF21aahhkyb,ZTF21abccfey,ZTF21aaiarmq,ZTF21abcosna,ZTF21aakzold,ZTF21aayzoyi,0.0,48.4464,49.7959,50.4289,51.809,51.8514,51.8785,52.6827,52.8804,53.1957,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2953,ZTF21aarlqgt,ZTF21abcowbx,ZTF21aafkktu,ZTF20acrwmno,ZTF20acrryhl,ZTF21abwcofb,ZTF21abifrsi,ZTF21aavrmzc,ZTF20acmafkf,ZTF21absbwyz,0.0,49.1425,49.8582,52.1961,55.4151,55.441,55.5044,55.5752,56.0036,56.0737,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN II,None,SN II,None,None,None,SN Ia,None,SN Ia,SN Ia,0.067,-99.0,0.031,-99.0,-99.0,-99.0,0.064,-99.0,0.12,0.09
2954,ZTF21aarmlbk,ZTF21acizkdz,ZTF18aauzldt,ZTF21aatjhqe,ZTF21aasfvsq,ZTF21aarteco,ZTF21aartdkg,ZTF21aaxtshx,ZTF21aagqpwj,ZTF21aaxxetp,0.0,34.7928,44.7844,45.5257,45.6198,46.918,48.3064,48.6746,49.7271,49.8229,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2955,ZTF21aarmlkr,ZTF21aarmrwb,ZTF21aafddzh,ZTF21aaannfk,ZTF20acmvvhf,ZTF21abwuodn,ZTF21aaitsgd,ZTF21abqsyfk,ZTF21abcxesg,ZTF21abwtyle,0.0,41.7065,43.9058,43.9165,44.1435,44.5453,44.7278,44.9392,45.1612,45.8396,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2956,ZTF21aarmrwb,ZTF20acpyndh,ZTF21aarmlkr,ZTF21acerczf,ZTF21aardzpj,ZTF21abwtyle,ZTF18acehihc,ZTF21aahpsxt,ZTF21aaadhia,ZTF20acoujic,0.0,40.3196,41.7065,41.7775,43.8291,44.0342,44.5432,44.5952,45.4896,45.5427,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2957,ZTF21aarmtbi,ZTF20acpqxsz,ZTF21abrgxvz,ZTF21aauvbjh,ZTF21abhyyjq,ZTF20aciuftf,ZTF21aaxsldw,ZTF19aavipfk,ZTF21abcuqyj,ZTF21aagnwsn,0.0,40.3193,41.2001,44.2447,44.612,45.7733,45.7879,45.8942,46.4591,47.3001,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.13,-99.0,-99.0,-99.0,-99.0
2958,ZTF21aarmuxl,ZTF20actoank,ZTF21aatisro,ZTF20acujaft,ZTF21abpryuv,ZTF21aarntwj,ZTF21abouzom,ZTF21aahnkut,ZTF20acvfcef,ZTF18acvddao,0.0,42.7094,45.4072,45.7639,45.8472,45.926,46.8945,46.9275,46.9487,47.1848,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,SN Ia,SN Ia,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,0.08,0.12,-99.0,-99.0,0.07,-99.0,-99.0
2959,ZTF21aarmvnh,ZTF21aagoqez,ZTF21aaxyaad,ZTF21abisrrc,ZTF18aajiqhb,ZTF21aarwwzd,ZTF21aahpsxt,ZTF21aatvahv,ZTF21aaydlkk,ZTF21acjgpvq,0.0,49.3301,49.6168,52.3557,55.2937,55.9235,56.0854,56.6463,56.9759,57.1536,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2960,ZTF21aarmwhb,ZTF20aciudwb,ZTF21aahdrvq,ZTF21abawmyd,ZTF20abjkqxq,ZTF21abdcazo,ZTF20acivnvd,ZTF21abxdkwj,ZTF21aajaiud,ZTF21aabyshf,0.0,59.3136,59.6842,61.2367,61.7541,61.8143,62.1521,62.2349,62.2984,62.6071,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2961,ZTF21aarmycp,ZTF21aatjbrl,ZTF20acwqbhd,ZTF21aarowtc,ZTF18acvgtmn,ZTF21abwkamq,ZTF21abwtlzt,ZTF21aaydlhz,ZTF20acvbmdy,ZTF20acpgicr,0.0,39.6032,46.9967,47.3466,48.986,49.3514,50.4917,51.5257,51.9441,53.2464,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2962,ZTF21aarndkw,ZTF21aaydlhz,ZTF19aaadwfd,ZTF21abcwnub,ZTF20acpqxsz,ZTF21aapvbej,ZTF21aahmxsq,ZTF21aajsxcy,ZTF21aarzxnb,ZTF21aazcxdd,0.0,44.905,45.1237,49.9175,49.9929,50.9902,51.7676,51.9184,52.3312,52.3861,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2963,ZTF21aarnjyd,ZTF21aaukcog,ZTF20actpqgc,ZTF20acvezdt,ZTF20acnzkxb,ZTF20acuhgar,ZTF21aanrvcq,ZTF21aaxsnvk,ZTF20achnfaa,ZTF20abqlmwn,0.0,63.0772,71.9892,72.0033,72.1363,74.7486,78.6779,79.0826,79.85,80.2536,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ib,SN II,SN Ic,SN II,SN II,SN II,SN Ia-91T-like,SN Ia,SN II,SN II,0.022,0.04,0.0327790007,0.0289169997,0.02690421,0.053,0.068,0.034477,0.055532,0.025
2964,ZTF21aarnlbs,ZTF21aavdtwe,ZTF21aacugws,ZTF21aapxoxm,ZTF21aajtaiw,ZTF21aaxvnwd,ZTF21aalkkan,ZTF18acrhbms,ZTF21abghjno,ZTF20acyvzje,0.0,39.9903,43.0665,43.4955,47.1034,47.2109,47.3029,48.311,48.9813,49.9045,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2965,ZTF21aarnlgc,ZTF21aarwgjb,ZTF21abcmflg,ZTF21aaxwmty,ZTF20acvhsmr,ZTF20acyvzje,ZTF21aartlys,ZTF20acwoeid,ZTF18aanbmyj,ZTF20acoxerh,0.0,37.3832,44.7878,46.9089,49.64,50.1233,50.9198,51.2317,51.7903,52.1988,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2966,ZTF21aarnqdu,ZTF21aamvfpd,ZTF21abbohfy,ZTF21abwkamq,ZTF21aasqqxd,ZTF21abutvjn,ZTF21aawndsm,ZTF20acoujic,ZTF21acjgpvq,ZTF20acyvzje,0.0,42.933,50.08,51.7592,52.4056,53.5007,54.2315,54.5379,54.7037,55.0908,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2967,ZTF21aarnqos,ZTF21aaydlhz,ZTF21abctgsv,ZTF21aarowtc,ZTF21abdfrxg,ZTF21aaxshgu,ZTF21aayrfpv,ZTF20acpmojv,ZTF21aapzbhc,ZTF21abcmrkh,0.0,40.0195,40.8132,42.7956,45.3125,45.5553,45.9499,46.3722,46.4663,46.6613,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2968,ZTF21aarnrzz,ZTF21abwbmxq,ZTF21aasvhwh,ZTF21ackwyaz,ZTF21aarzalr,ZTF21abiwvlt,ZTF21aaxxdxh,ZTF21aaaosga,ZTF21abxdkwj,ZTF21abdvasa,0.0,51.8854,52.076,59.9658,61.5376,61.571,61.8517,62.6521,63.8392,64.0921,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2969,ZTF21aarnsbd,ZTF21abwgdih,ZTF21aavcdiq,ZTF21aauahkg,ZTF21aaydomp,ZTF21aapzbhc,ZTF20abwftit,ZTF21aapkysb,ZTF21abidoss,ZTF19aaojhii,0.0,53.2054,53.2566,56.0911,57.6784,58.3083,58.3866,58.8906,58.9889,61.6699,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,SN IIP,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.05,-99.0,-99.0,-99.0
2970,ZTF21aarntwj,ZTF21aapfmut,ZTF20actoank,ZTF21aanyvmk,ZTF21abxtthp,ZTF20acjswcb,ZTF21abfnjya,ZTF18adbabqv,ZTF20acowuix,ZTF21aapkcwh,0.0,40.0987,40.1122,40.1534,40.4606,40.5011,41.1999,42.2589,42.8541,43.2223,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.09,-99.0
2971,ZTF21aaroezv,ZTF20acivnvd,ZTF20abjkqxq,ZTF20ablwbji,ZTF19abpnryh,ZTF20aabpyee,ZTF21aagocpb,ZTF17aacmssc,ZTF20acqkagc,ZTF19abauqes,0.0,35.7183,38.3362,39.0682,39.7701,40.5753,41.0627,41.1855,41.8431,43.4264,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2972,ZTF21aarofyo,ZTF21aaaybkj,ZTF21aaabzbr,ZTF18adaliyg,ZTF21aarhfzg,ZTF21aaxxnbo,ZTF18aanbmyj,ZTF19aazlrsy,ZTF21aaxkjur,ZTF21aagyuwh,0.0,44.2797,51.994,55.3045,56.4684,57.2694,59.3763,60.0086,60.2906,60.5255,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2973,ZTF21aarohkc,ZTF20acvnelh,ZTF21aabyqla,ZTF21aarnqos,ZTF21abwtlzt,ZTF21abctgsv,ZTF21aagmjby,ZTF21aarowtc,ZTF21aamgdfl,ZTF21abwbmxq,0.0,46.0548,49.5826,49.7931,51.7546,52.0404,52.4251,52.9062,52.9558,54.0624,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2974,ZTF21aaroiur,ZTF21acimaio,ZTF20acpxtgl,ZTF21aaeoubq,ZTF21aapoeow,ZTF21aarpmsh,ZTF21aagswvs,ZTF21aacsnql,ZTF20aclgfji,ZTF21abcfnqc,0.0,39.729,42.6815,46.3262,47.0075,47.3234,47.8145,48.3608,48.3904,48.8358,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2975,ZTF21aarojxa,ZTF21aapduck,ZTF21aalimun,ZTF21aaadamr,ZTF20acrhrcy,ZTF21aamjgfp,ZTF21aazhgbq,ZTF21aanexqd,ZTF21aatlbsi,ZTF21aaridax,0.0,42.69,44.4979,46.1381,46.8054,47.6761,49.0547,49.5454,49.9751,50.1932,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,SN Ia,None,None,SN Ia,SN Ia,None,None,SN Ia,None,0.088724,0.058,-99.0,-99.0,0.1,0.065589,-99.0,-99.0,0.07,-99.0
2976,ZTF21aaronfp,ZTF21abkqrcc,ZTF21aayztoh,ZTF21abxdkwj,ZTF19aaskjug,ZTF21abcwssj,ZTF20acoxjyr,ZTF21aasmksq,ZTF21abfaqwp,ZTF21abizxrv,0.0,64.3869,65.8528,66.4282,66.8837,67.4721,67.8503,68.3017,69.2602,69.2914,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2977,ZTF21aaronsr,ZTF21aagkzxe,ZTF21abawvdc,ZTF20acpmgpp,ZTF21abwputs,ZTF21aahpdum,ZTF21aahgrmw,ZTF20acihfol,ZTF21aayrkfv,ZTF20acoxerh,0.0,49.7734,53.8872,54.084,54.1629,55.0917,55.5344,55.6978,55.754,56.8221,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2978,ZTF21aarounv,ZTF21acipbwd,ZTF21aackkyb,ZTF21abcjbbp,ZTF21aawmrnh,ZTF21aalkknv,ZTF21acbcgiq,ZTF21aapkaio,ZTF21aalepvi,ZTF19aaapjio,0.0,58.8112,59.7199,64.1196,65.7439,66.6914,67.944,67.9705,69.0821,69.1819,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,None,None,None,None,SN II,None,None,None,-99.0,0.094,-99.0,-99.0,-99.0,-99.0,0.05,-99.0,-99.0,-99.0
2979,ZTF21aarowtc,ZTF21aarnqos,ZTF21aasqpaz,ZTF21abwtlzt,ZTF21aarmycp,ZTF21abkfvhe,ZTF20acvbmdy,ZTF21aaydlhz,ZTF20acpgzkt,ZTF18adbzbrk,0.0,42.7956,45.9449,46.3928,47.3466,48.5979,50.2649,50.4488,51.362,51.8448,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2980,ZTF21aaroxvw,ZTF21aayztoh,ZTF21aahcldr,ZTF21aaroezv,ZTF20acwvybb,ZTF21abtnxfy,ZTF21aalklsu,ZTF21abuljzy,ZTF21aagyxbb,ZTF20ablwbji,0.0,42.8108,43.5579,45.0619,45.1456,45.6484,45.8738,46.478,46.6251,47.222,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2981,ZTF21aarozav,ZTF20acizlix,ZTF21abrduyv,ZTF21aackmdd,ZTF20acihfol,ZTF21aabjajq,ZTF20aazpkgp,ZTF21aaqhxvc,ZTF18acbxjaa,ZTF21aasjnwf,0.0,44.6145,53.0182,55.2414,55.367,57.5931,57.6985,58.373,58.6217,59.8359,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0
2982,ZTF21aarpcor,ZTF20acowsyj,ZTF19aarjspm,ZTF20acphjfv,ZTF20acowutp,ZTF21aamxbem,ZTF20acpkgqd,ZTF21aabyrhy,ZTF21abnvsic,ZTF21aaqpykm,0.0,37.0231,40.2472,40.3892,40.8782,41.8643,43.5728,45.8658,45.9914,46.8923,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,SN Ia,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.072,0.06
2983,ZTF21aarpedb,ZTF21acjjyvv,ZTF21aaxstvj,ZTF21abcwsws,ZTF21aatjhqe,ZTF20aczeagg,ZTF20acuasvx,ZTF21aakysyw,ZTF20acyoltw,ZTF21abiawhc,0.0,48.1891,49.3135,50.0538,50.6348,50.7494,51.3109,51.4647,51.5949,51.8837,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2984,ZTF21aarpegb,ZTF21abwuodn,ZTF21aaashlz,ZTF18acqsrzq,ZTF21aaxsnjg,ZTF21aawkuqe,ZTF21abiawge,ZTF20acjrpia,ZTF21aajtaiw,ZTF21aaspfic,0.0,45.1285,46.6181,49.1582,49.6673,49.9949,50.7055,50.959,51.2644,52.415,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2985,ZTF21aarpmqf,ZTF20acxnnyr,ZTF20aclgfji,ZTF21aarzqri,ZTF21abiawcx,ZTF20ackobeu,ZTF21acjgpvq,ZTF21aapoeow,ZTF21abqefjo,ZTF21aaxtufg,0.0,40.0351,43.0326,43.1252,47.8094,48.0141,48.8392,49.2073,49.3171,50.2851,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,SN Ia,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.1,-99.0,-99.0,-99.0,-99.0
2986,ZTF21aarpmsh,ZTF21abenfxq,ZTF20acorcpq,ZTF21aaroiur,ZTF21aaxstwx,ZTF21abwtyle,ZTF21abdauiq,ZTF20ackobeu,ZTF21aaznwhv,ZTF21aacgrmt,0.0,47.0615,47.0941,47.3234,48.3753,48.3873,48.7547,49.1302,49.9624,51.8634,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,SN Ia,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.1,-99.0,-99.0
2987,ZTF21aarpmwd,ZTF18acbyqdo,ZTF21aaacwmx,ZTF21aaaokah,ZTF21aaaelye,ZTF21aavelzp,ZTF20acxaqar,ZTF21aackmdd,ZTF18acqsrzq,ZTF21aagkzxe,0.0,50.2664,51.6339,54.1518,54.6622,55.2976,55.5445,56.0108,57.1994,57.2215,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2988,ZTF21aarpvdi,ZTF20acrtkeo,ZTF20ackrvsn,ZTF20acotynj,ZTF21aaxthcj,ZTF21abcxfhj,ZTF21aawrgxt,ZTF21aascgqk,ZTF18aajimzr,ZTF21aakiufw,0.0,60.9209,66.397,66.7051,67.0837,68.3438,68.9294,69.0085,69.1531,69.3453,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,SN,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.1,-99.0,-99.0,-99.0,-99.0,-99.0
2989,ZTF21aarpyck,ZTF21acjtgeo,ZTF21aagczki,ZTF21aaynorj,ZTF21abvaqri,ZTF21aatuuiz,ZTF20acxswak,ZTF21aasrhvp,ZTF21aaxsuuk,ZTF18aceqesk,0.0,51.8592,53.6411,54.2402,56.9068,57.53,59.0785,59.477,60.1111,60.7143,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
2990,ZTF21aarrfgy,ZTF18aawpuhh,ZTF21aaxybac,ZTF21aaphgph,ZTF20acyydkh,ZTF21abctoxu,ZTF21abwputs,ZTF21abddppl,ZTF21abpiosb,ZTF21aavelzp,0.0,56.8668,58.3022,58.9237,60.1404,60.6234,60.8663,61.8497,62.2439,62.7465,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,TDE,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,0.133,-99.0,-99.0,-99.0,-99.0,-99.0
