ztf_object_id,objID,raMean,decMean,nDetections,pgal_transient
ZTF18abxqhpl,83240147087466261,14.70876644146584,-20.628442928235405,64,-99.0
ZTF18abxqolk,134090230357819943,23.03583341328222,21.749490757367614,84,-99.0
ZTF18abxqqse,157130095830713603,9.583137946772114,40.94407696635844,60,0.9783333539962769
ZTF18abxqqyz,157180105969564898,10.596996702283453,40.98690493792332,62,0.7833750247955322
ZTF18abxqtik,100460051155735428,5.115585843018521,-6.279149265840955,96,1.0
ZTF18abxqxun,117690042574625571,4.2574972787587555,8.079219473313278,75,0.16138094663619995
ZTF18abxrhmi,152433593898335368,359.3898205995705,37.02893176667614,59,0.14385713636875153
ZTF18abxrnkm,100100297635497005,29.76358116830266,-6.577834910860173,82,0.997083306312561
ZTF18abxrqzg,91910381326927479,38.13271124476642,-13.402447981459067,65,0.9950000047683716
ZTF18abxrrrm,83170408481993093,40.848241756464574,-20.689409028409393,88,0.9952083230018616
ZTF18abxrslm,80280141432737418,14.143360926484062,-23.09410020874944,67,0.9895833134651184
ZTF18abxrutt,91520267851485245,26.785182530890513,-13.729300378941648,65,-99.0
ZTF18abxrwgs,88230296660122757,29.666024781275883,-16.47296654716182,71,0.9635416865348816
ZTF18abxsbwg,83240336520486771,33.65206536948124,-20.627955757603658,73,0.9983333349227905
ZTF18abxsbwj,83320337105729019,33.71057884409142,-20.559470040475382,87,0.9984999895095825
ZTF18abxsczd,108160313493287253,31.349256362974156,0.1391618263891188,66,0.34486904740333557
ZTF18abxsszu,100440339660869176,33.96614538986881,-6.292707627527112,69,0.9987499713897705
ZTF18abxsxhc,108060306429731047,30.64301840191854,0.05049572316479852,81,0.40868452191352844
ZTF18abxtbzh,100200281261721833,28.126225996853172,-6.498802078897895,95,0.996874988079071
ZTF18abxthpq,100790326503127296,32.65033083752089,-6.002599672732641,58,0.9900297522544861
ZTF18abxthsc,100840326935740662,32.69360363678831,-5.966438256315974,69,0.09929166734218597
ZTF18abxtwll,83140479873661491,47.98738487977788,-20.715746727409133,64,-99.0
ZTF18abxudly,83180616533729684,61.65339769737696,-20.675574650848787,83,0.9962499737739563
ZTF18abxudmg,83720617588408260,61.75892516911805,-20.226652709213308,74,0.9918749928474426
ZTF18abxufrt,93740581633827456,58.1634282408127,-11.8774535303009,76,0.9922500252723694
ZTF18abxuhxk,91760581932873221,58.19345841585073,-13.53089283332203,90,0.9904166460037231
ZTF18abxuhzk,91860581346311486,58.1346863,-13.44899308,2,-99.0
ZTF18abxuhzk,91860581346941823,58.134706831452554,-13.44878804861088,78,0.9975000023841858
ZTF18abxujzo,91770508507662480,50.850821319558406,-13.523263869892423,57,-99.0
ZTF18abxukiw,91420511097752546,51.10982762951685,-13.814852361010987,64,1.0
ZTF18abxupgk,92290437408206468,43.74083831364571,-13.086607156342652,78,0.5364375114440918
ZTF18abxuppz,92430437007589857,43.700776738238254,-12.967111812291288,71,0.9960416555404663
ZTF18abxusti,187041190384738639,119.03849733378456,65.87325246391413,98,0.2218809574842453
ZTF18abxuzqh,91950649729285610,64.97296273876456,-13.37065853087764,74,0.9558333158493042
ZTF18abxvevq,187601029324689394,102.93252090112746,66.34043678119848,89,0.9747916460037231
ZTF18abxvmdd,163581117121348659,111.71216077,46.32319745,3,-99.0
ZTF18abxvmdd,163581117122618197,111.71219366083571,46.32295283311351,67,0.0
ZTF18abxvumg,100270689942032098,68.99421784845597,-6.440233694247147,73,0.9779166579246521
ZTF18abxvvxs,109030676893156872,67.68933560306287,0.8636871643420218,74,0.24342261254787445
ZTF18abxvwby,101670643008701002,64.30089122883834,-5.27451702496913,70,0.984291672706604
ZTF18abxvwos,100350680131819708,68.01318598767394,-6.367274509080147,48,0.9714583158493042
ZTF18abxvwpi,100600683711673229,68.37122046911466,-6.164300479280562,68,0.9975000023841858
ZTF18abxvwto,100530680523102455,68.05231806012004,-6.2233299871850765,70,0.9972916841506958
ZTF18abxvwtx,100360681866028274,68.18663046209778,-6.360103684753833,75,0.9975000023841858
ZTF18abxvxch,99710680457861336,68.04579700792097,-6.90753488298772,66,0.9991666674613953
ZTF18abxwbsv,-99,92.52534274108066,69.9520455166841,-99,-99.0
ZTF18abxwfmr,109050591986119637,59.19865663176131,0.8824526161125054,79,-99.0
ZTF18abxwfmr,109050591989069181,59.19890862,0.88228093,2,-99.0
ZTF18abxwiyd,172381022460192585,102.24594799552783,53.651562016806366,81,0.9804166555404663
ZTF18abxwjcs,182721004885978546,100.48861428415316,62.27315170852737,68,0.9862083196640015
ZTF18abxwlre,178201573739557071,157.37393142238582,58.50528416395061,82,-99.0
ZTF18abxwmzq,189792483644741581,248.36440849622585,68.15904114884623,87,1.0
ZTF18abxxrjc,183252340185461492,234.0185361701991,62.708913463373364,59,0.9962499737739563
ZTF18abxytzi,117843332776717796,333.2776828222354,8.206075938758513,86,0.9983333349227905
ZTF18abxyuio,138863316049166571,331.60489320256454,25.721650787357046,75,0.9762202501296997
ZTF18abxyybt,85553406456577182,340.64578894534196,-18.702806491850748,64,-99.0
ZTF18abxyyxe,84380009701254738,0.9701472887652717,-19.679705413039702,58,0.9795416593551636
ZTF18abxyzmu,103033562876237967,356.28761369645133,-4.13543632866193,81,1.0
ZTF18abxzdhg,142693561253054160,356.1253180394261,28.91125283542776,63,0.9651666879653931
ZTF18abxzfdv,120253513163699876,351.31627819695916,10.21606900535329,74,-99.0
ZTF18abxzfdz,120823513406955768,351.340735145288,10.687640754483377,66,0.9508333206176758
ZTF18abxzfet,120153514830628580,351.48302897072006,10.131725655645692,69,0.96854168176651
ZTF18abxzffb,120823512729186784,351.2729674464401,10.688473457601194,68,0.968625009059906
ZTF18abxzgvc,132003575172079606,357.51717961553476,20.007537114810123,73,0.9937499761581421
ZTF18abxzitr,86583533047677172,353.30481764180377,-17.8443641924796,78,0.0031250000465661287
ZTF18abxzjim,86013551017249729,355.101729416211,-18.31724550928514,65,0.10137499868869781
ZTF18abxzjly,86753515399687708,351.5400308628373,-17.702230489002144,85,0.9950000047683716
ZTF18abxzkmm,130963576949360309,357.6949490907939,19.133176567501568,50,0.9931250214576721
ZTF18abxzmaw,128143578951548347,357.8951636010026,16.789808745688724,54,0.9847916960716248
ZTF18abxzotu,196232894311101109,289.4311799664785,73.52528008476446,84,0.9829999804496765
ZTF18abxzotz,203842919308909910,291.9307994721397,79.87424653891985,89,0.9797499775886536
ZTF18abxzpqf,91533414944783335,341.4944891698399,-13.722554539367094,76,0.9884762167930603
ZTF18abxzqpo,199552856128196026,285.6127483103344,76.29601953720595,104,0.9975000023841858
ZTF18abxzqqi,199602861790963959,286.17893500966807,76.3359602569171,107,0.9931250214576721
ZTF18abxzqsz,199532845718390793,284.5718025442753,76.27497613548647,112,1.0
ZTF18abxzzey,202343071561910659,307.1564358911387,78.61659785259327,79,-99.0
ZTF18abxzzfs,202693093464202886,309.34639154695765,78.91003600433575,71,1.0
ZTF18abxzzhc,202713088117043442,308.8116866550625,78.92720963980473,87,1.0
ZTF18abxzziw,202263054313668648,305.43172776493344,78.5565871184932,81,0.9889583587646484
ZTF18abxzzjx,202413059754031976,305.9756981192452,78.67604062630122,94,0.9924523830413818
ZTF18abxzznj,202133099793546850,309.97923584265027,78.44672370008665,70,1.0
ZTF18abyadtx,-99,6.50812584999974,-0.9956625375005076,-99,-99.0
ZTF18abyalxh,134910147815101863,14.78150152546254,22.426063254116976,56,0.9937499761581421
ZTF18abyavon,195432925448626974,292.5447207870459,72.86351621792272,96,0.9975000023841858
ZTF18abyavpc,194922910287486302,291.0287527843888,72.43789124862498,83,0.9971250295639038
ZTF18abyaxyu,133530100879052080,10.08797407,21.27631224,2,-99.0
ZTF18abybjdh,203240695909977446,69.5910137516468,79.37222718172326,59,-99.0
ZTF18abybkrr,143530272381801875,27.238246176960278,29.60938492333617,67,-99.0
ZTF18abybkrx,143670271892448737,27.189253249728992,29.731772860154926,67,0.9775833487510681
ZTF18abybkrz,143720279395535101,27.93956518673433,29.770368328571607,77,0.9987499713897705
ZTF18abybomm,83150003417895883,0.3418513669872242,-20.703753984475384,68,0.9965000152587891
ZTF18abybons,83190010753260096,1.075358077406743,-20.67520834669115,72,0.9805952310562134
ZTF18abybqzy,152393526112231119,352.61131925507567,36.99201763752378,64,0.8972916603088379
ZTF18abybrks,136023544955526312,354.49555137517353,23.354743012936915,56,1.0
ZTF18abybrpj,142973538476767363,353.84767207461095,29.147334775941097,63,0.9929999709129333
ZTF18abybwdu,194651183506134873,118.35056044640619,72.21168054410445,78,0.9713541865348816
ZTF18abycfpf,-99,39.4800254705864,-6.18977907059363,-99,-99.0
ZTF18abyciuo,152530293332360787,29.33324507910919,37.108463559064134,69,0.9987499713897705
ZTF18abycmym,142170123978925817,12.397908811715427,28.479337104326923,61,0.9778333306312561
ZTF18abycnmr,144340234904045271,23.490418649724383,30.28724963815144,63,0.9804166555404663
ZTF18abycoev,136520138895491647,13.889518277586363,23.767573739751597,66,0.9772916436195374
ZTF18abycoew,136280138951968861,13.895195009229765,23.573600970851174,88,0.9893273711204529
ZTF18abycogi,-99,14.310862093509018,27.8794617425238,-99,-99.0
ZTF18abycolt,142380243459233501,24.345992423527797,28.652436774307695,74,0.25107142329216003
ZTF18abycpqx,148780331070610904,33.107075493143206,33.98359044287897,71,0.8236250281333923
ZTF18abycqwn,129250313093496812,31.309386724808927,17.713561843863207,50,0.9975000023841858
ZTF18abyctkh,137830408735049982,40.873466114886895,24.866158009143756,62,0.9962499737739563
ZTF18abyctqi,-99,39.67877997500244,15.886547811673625,-99,-99.0
ZTF18abycvau,97560544408365807,54.44088826386406,-8.695477813069964,68,0.9987499713897705
ZTF18abyczbf,142380321962925924,32.19630040049331,28.654450781666306,42,1.0
ZTF18abyczml,126370318447852654,31.8447743629075,15.310070371177328,63,0.0016666667070239782
ZTF18abydabn,150020405739028378,40.57394222843474,35.023128149137094,69,-99.0
ZTF18abydahp,122340263901455899,26.390156838414004,11.954478751553918,52,1.0
ZTF18abydaym,158120154781271696,15.478227128780706,41.767560754787084,76,0.9870833158493042
ZTF18abydayv,148230181050411923,18.10509324016622,33.52611015868106,85,0.028583332896232605
ZTF18abydbee,142000274333026250,27.433306360011606,28.338085262554927,55,1.0
ZTF18abydbjs,147370181156743653,18.115651874185797,32.81078953218673,56,0.6668809652328491
ZTF18abydbwi,151100356020927455,35.60209919909926,35.92235762320858,93,0.9987499713897705
ZTF18abydbwm,151250355388985015,35.5388932046889,36.045322223761374,81,0.9975000023841858
ZTF18abydbxq,150990356241201786,35.62413628855996,35.82598139813958,79,1.0
ZTF18abydckc,151220359729222806,35.97291034309784,36.018500057683205,73,0.9838541746139526
ZTF18abydioj,142860270449006758,27.04489123963571,29.055130186109277,46,0.9797916412353516
ZTF18abydiom,143170270294445112,27.029399137375954,29.31205396534848,61,0.9958333373069763
ZTF18abydiqs,143160276799816263,27.68003404667022,29.304742425787023,57,0.996666669845581
ZTF18abyditf,143670277937448713,27.793782652444985,29.73174405963944,66,0.9519047737121582
ZTF18abyditz,143510270159532368,27.01594256679623,29.593144896352722,60,0.981083333492279
ZTF18abydivu,143690270424928132,27.04246876907407,29.747919349067878,65,0.9832440614700317
ZTF18abydjda,143430269074068190,26.90740915959441,29.53137403921535,59,0.9696666598320007
ZTF18abydjkg,143650273017590508,27.301776703602833,29.708258231496046,62,0.012916666455566883
ZTF18abydkkt,105110543385643949,54.33854987431038,-2.4054238346601196,82,0.997083306312561
ZTF18abydpdi,188700951482878553,95.14829300630265,67.25649488098574,66,-99.0
ZTF18abydqng,183581164998068440,116.49986492521715,62.989771994903734,93,1.0
ZTF18abydyit,101900525250212357,52.52504034980011,-5.081692883305615,66,0.9987499713897705
ZTF18abydzik,101930543684805468,54.3685668,-5.05417452,4,-99.0
ZTF18abydzik,101930543686515754,54.36869149,-5.05384327,2,-99.0
ZTF18abydzik,101930543688885548,54.368896988937905,-5.054133892262059,73,-99.0
ZTF18abydzir,101730543920977394,54.39212766693247,-5.2191390138844485,80,0.9987499713897705
ZTF18abyebnu,101620531831637525,53.183173277129,-5.310743897865863,58,1.0
ZTF18abyedej,-99,41.53927145,30.52513204,-99,-99.0
ZTF18abyevzw,191491212293350622,121.22940021630065,69.57487448681023,81,0.981041669845581
ZTF18abyfckm,202081136488800999,113.64865220812825,78.40012171951112,80,0.9890833497047424
ZTF18abyfckm,202081136502601145,113.64941465,78.40015233,2,-99.0
ZTF18abyfpnn,196372380733762983,238.07327230801567,73.64351307581232,62,0.9862499833106995
ZTF18abyfpno,196312380675248934,238.06742658003924,73.59845551695163,55,0.9947916865348816
ZTF18abyghch,99473502162519674,350.2162775992656,-7.100621737494785,84,0.9902083277702332
ZTF18abygnfn,132593507511296041,350.7510754824359,20.49620083496519,82,0.9987499713897705
ZTF18abyheth,148333441077631531,344.1077629674664,33.60911681971574,66,0.9804583191871643
ZTF18abyhxrz,83290267407479837,26.74077204652887,-20.58376600000125,66,0.9853333234786987
ZTF18abyitkl,203851208722899127,120.87229875281592,79.881924956111,75,-99.0
ZTF18abyitof,192871222315749355,122.23142169127784,70.73208175506711,82,-99.0
ZTF18abyitrs,76240416576096384,41.65765318612527,-26.461625404246607,81,1.0
ZTF18abyituf,88520538060243250,53.80606994952727,-16.230911129288547,65,0.9917857050895691
ZTF18abyitvc,84380547055371958,54.70556081917572,-19.681965154200697,77,-99.0
ZTF18abyiusv,91060277476193411,27.747504177817863,-14.11412332795463,90,0.0
ZTF18abyivhm,92320539787267137,53.978759379922074,-13.06100927045077,54,0.9933750033378601
ZTF18abyjgko,194401006801601888,100.68030069639269,72.00094889455222,97,0.9908333420753479
ZTF18abyjliv,144860216714291261,21.671426566372606,30.717198896724565,77,0.9947916865348816
ZTF18abyjmdh,147490318400983769,31.84009138593329,32.91097320731207,61,0.9987499713897705
ZTF18abyjmfi,145380336042116124,33.604218604789736,31.154609405897904,78,0.9911012053489685
ZTF18abyjmta,129980338202072103,33.820214039235886,18.317990555262647,48,0.14635714888572693
ZTF18abyjple,149570350743552418,35.07436629349692,34.64315732526429,65,-99.0
ZTF18abyjpnl,149150356288193010,35.628852944245466,34.29365273940043,60,1.0
ZTF18abyjrek,108970719009807386,71.90102995632425,0.8141350027998572,85,0.9856250286102295
ZTF18abyjtvs,141910276506323813,27.650637611954668,28.26103703642351,69,-99.0
ZTF18abyjyjv,185601210473824215,121.04732288208251,64.66956146707597,99,0.9960416555404663
ZTF18abykrbj,169231132945899553,113.29461378363892,51.03238283537618,56,0.9941666722297668
ZTF18abykrom,154841109657561051,110.965714198089,39.033541262809855,83,0.8454166650772095
ZTF18abykzan,180500964532929259,96.45331834525439,60.42374994455516,54,0.08419642597436905
ZTF18abyllxk,159151094050237369,109.405015374464,42.63060046468726,81,0.08848809450864792
ZTF18abylzju,195592825697486379,282.5697307388524,72.99632200130992,80,0.9599166512489319
ZTF18abymthe,200692372934617180,237.29355428567476,77.24697338811205,86,1.0
ZTF18abymyye,92933133523654627,313.35235301838696,-12.554823545788345,79,0.9301249980926514
ZTF18abymyyk,92943133675850380,313.3675832777384,-12.550014326705387,77,0.4239404797554016
ZTF18abyneab,110820013049746478,1.3050358919119132,2.3549192667710597,92,0.9975000023841858
ZTF18abynemd,144060159751028368,15.97508554,30.05667681,2,-99.0
ZTF18abynemd,144060159752118781,15.975188366818134,30.05682245663891,73,-99.0
ZTF18abyneny,153100188188952679,18.81888108429298,37.585088593103166,67,0.9907083511352539
ZTF18abyneut,157310156122902116,15.612255779592267,41.092898716675194,64,0.8088333606719971
ZTF18abyngiy,157880245322388175,24.53220001,41.57305124,2,-99.0
ZTF18abyngiy,157880245322868513,24.532295413745064,41.57322797061024,76,-99.0
ZTF18abyngje,157790250316875718,25.031680581352774,41.49590133645426,73,0.9903690218925476
ZTF18abyngjr,157880243014395997,24.301444696974645,41.571109847642084,59,0.9737023711204529
ZTF18abyngjt,157770249466363668,24.946622342184384,41.4775276828195,69,0.9975000023841858
ZTF18abynhvr,153010309666083498,30.966563480830555,37.51072251387628,62,0.9437500238418579
ZTF18abynjpw,157030250423061118,25.042288624796544,40.85872292835275,75,0.9672916531562805
ZTF18abynjpz,157380251199053829,25.11971872,41.15286401,3,-99.0
ZTF18abynjpz,157380251201064247,25.12007948615742,41.15300282225829,64,-99.0
ZTF18abynjqh,156800243447648572,24.344781897971856,40.673278983496836,67,-99.0
ZTF18abynjyf,156320250232519401,25.023260662913554,40.27396763508794,73,-99.0
ZTF18abynjyn,156180249901120854,24.9901117718069,40.15016231895527,68,1.0
ZTF18abynjzr,156300249494492624,24.94944102587471,40.25164575728682,63,0.985785722732544
ZTF18abynkxs,79440047122045858,4.712278303558574,-23.795543393609027,28,-99.0
ZTF18abynkxs,79440047122905517,4.712283418881321,-23.79554046114003,17,-99.0
ZTF18abynkyf,79640050210075673,5.021022147674714,-23.628887061541874,59,0.9979166388511658
ZTF18abynloh,77500048995629011,4.899738930847771,-25.409398653825075,64,0.9964583516120911
ZTF18abynqgx,127780486585439993,48.658553691878836,16.49121146420656,40,-99.0
ZTF18abynqhq,127500484935328194,48.49354153005729,16.256393064071116,60,0.8585416674613953
ZTF18abynqhz,127540485903855774,48.59040890967546,16.287686052793248,28,0.982577383518219
ZTF18abynqjs,127550486511740601,48.651196379662586,16.291703309020647,45,0.9987499713897705
ZTF18abynqjv,128040486190465871,48.61907249057323,16.704449316402282,43,0.9909999966621399
ZTF18abyntpj,129680467251131476,46.72516122894822,18.06741909981279,77,-99.0
ZTF18abyntpp,130070467303183774,46.7303163137525,18.39437962029515,64,-99.0
ZTF18abynwxg,126920467172538473,46.71725348818968,15.773316903998825,58,0.9888333082199097
ZTF18abynxzs,147830476499851674,47.649987414159604,33.19261607635023,7,-99.0
ZTF18abynxzs,147830476502521890,47.65018659542186,33.19274592863606,73,0.8286250233650208
ZTF18abyoclq,145440461066871304,46.1068124683743,31.200640932593206,90,-99.0
ZTF18abyoclq,145440461070221205,46.10704758,31.20062255,3,-99.0
ZTF18abyojon,119570458268262974,45.82682850693011,9.643714807859354,73,0.9866666793823242
ZTF18abyozri,100480676000153970,67.6000097288764,-6.263708253789102,58,0.9956250190734863
ZTF18abypcrz,91410617639864711,61.76433361,-13.82145566,25,-99.0
ZTF18abypcrz,91410617642814647,61.764338868530636,-13.821441194748793,56,-99.0
ZTF18abypfzs,101970684535415474,68.45355021,-5.02076452,2,-99.0
ZTF18abypfzs,101970684538325607,68.45386254560194,-5.020616821623926,65,0.9179166555404663
ZTF18abypfzw,101970685602268685,68.56024561715836,-5.0181025634838035,67,0.9937499761581421
ZTF18abypgco,101720686058857160,68.60592039050313,-5.227730326279365,51,0.9914583563804626
ZTF18abypglb,103040686040857889,68.6040949146008,-4.127105076815409,72,-99.0
ZTF18abyploc,98950721847895875,72.18497419,-7.53704231,2,-99.0
ZTF18abyploc,98950721850575662,72.18507781823722,-7.53725612840867,82,-99.0
ZTF18abyqebw,195621122149187667,112.21495290450504,73.0223954513425,79,0.9887916445732117
ZTF18abyqfag,193051041842221654,104.18421895034592,70.87574244199831,109,0.996666669845581
ZTF18abyqffy,195211185275758317,118.5275930038413,72.68119089377976,90,0.9904166460037231
ZTF18abyqftm,193551199170743775,119.91706181963377,71.29416236780195,92,0.9979166388511658
ZTF18abyqftm,193551199177713472,119.91771675,71.29400703,2,-99.0
ZTF18abyqgeb,192581165940027549,116.59393405909876,70.48900301293503,88,0.953125
ZTF18abyqglk,193131160969042005,116.09694489714856,70.94265894433978,82,0.9837499856948853
ZTF18abyqglk,193131160974591751,116.09732219,70.94240103,4,-99.0
ZTF18abyqgvq,193941014584783690,101.45852984679372,71.61910297744842,73,-99.0
ZTF18abyqgzc,195031197967530314,119.79698275,72.52456991,4,-99.0
ZTF18abyqgzc,195031197979690158,119.7977997266871,72.524397991857,80,-99.0
ZTF18abyqhov,190611087940213067,108.79394821157258,68.84360260554148,109,-99.0
ZTF18abyqisj,194601028641687397,102.86417626,72.17221708,2,-99.0
ZTF18abyqisj,194601028648417771,102.86480496555511,72.1724120626821,88,-99.0
ZTF18abyqisj,194601028652167388,102.86487131,72.17213446,3,-99.0
ZTF18abyqkbf,198461195491012527,119.54908802950968,75.38472207079009,94,0.9920833110809326
ZTF18abyqkbq,198511194073032458,119.40733831147494,75.4263469830312,91,0.9975000023841858
ZTF18abyqkca,198481198347301067,119.83472444044462,75.40018815840145,80,0.9991666674613953
ZTF18abyqkid,195451110692891328,111.06938877274715,72.87544186383714,78,0.9975000023841858
ZTF18abyqkid,195451110702361188,111.07021264,72.87535613,4,-99.0
ZTF18abyqleo,202891268853425144,126.88538622428176,79.07854817800359,91,0.9790624976158142
ZTF18abyqlsz,189421017907378161,101.79100321518465,67.85615579157282,74,0.9978333115577698
ZTF18abyqltm,189021020316165712,102.03161828731712,67.52078026398304,82,1.0
ZTF18abyqngv,199471118131271175,111.81345606,76.22528522,2,-99.0
ZTF18abyqngv,199471118142291025,111.81429932085089,76.22517724234326,89,0.8435476422309875
ZTF18abyqoaw,190051016524770693,101.65240531645817,68.3748809703538,64,0.9987499713897705
ZTF18abyqobv,189851016691811757,101.66922092248835,68.20912990493615,70,0.9962499737739563
ZTF18abyqpii,195591088925221864,108.89238394031294,72.99250801972074,96,1.0
ZTF18abyqpjw,195521087061301347,108.7060746886061,72.93375951430032,91,0.9887499809265137
ZTF18abyqple,195411091547837902,109.15479962322705,72.84759574105593,94,0.9929166436195374
ZTF18abyqpsf,200711224723653283,122.47237357148536,77.26039204349476,76,0.9887499809265137
ZTF18abyqqwc,203051122389388619,112.23896530490615,79.21483778721313,79,-99.0
ZTF18abyqrby,203720739762316544,73.97613674326227,79.77145296425597,52,0.6720743775367737
ZTF18abyqspb,204130659269265885,65.9268200020956,80.11254215345544,49,0.9943749904632568
ZTF18abyqtgr,194331230166689860,123.01666119514357,71.94920328001714,75,-99.0
ZTF18abyqtzp,202101212375657388,121.2375092499813,78.42207815081142,81,-99.0
ZTF18abyqtzx,202231177631187927,117.76319181791303,78.53099456623414,66,0.9879166483879089
ZTF18abyquak,202011208477836385,120.84774682996542,78.34627511979627,70,1.0
ZTF18abyquaq,202181189690338858,118.96920644343655,78.49008627509907,62,1.0
ZTF18abyqueh,202181182777722192,118.27792221532059,78.48454134675823,72,-99.0
ZTF18abyqufo,202101184109191466,118.4110970851946,78.41723310392442,69,0.9883750081062317
ZTF18abyquqo,198581162474364998,116.24749782745,75.48680872559397,96,0.9991666674613953
ZTF18abyquqr,198621191965195076,119.19645479882183,75.52015628567551,82,0.9912499785423279
ZTF18abyqvft,198161119861475393,111.98611623620995,75.1371486408684,88,0.9852083325386047
ZTF18abyqvsl,195311150264875132,115.02638636310068,72.7619353052659,94,0.9972916841506958
ZTF18abyqvtc,195351154514420145,115.45143063954323,72.79109246544859,89,-99.0
ZTF18abyrani,195571119611066541,111.96114915014756,72.97979368538158,89,1.0
ZTF18abyravv,191511066108928328,106.6109295793451,69.59794396445555,74,0.9864583611488342
ZTF18abyrdhm,204121166699652273,116.67026150394327,80.10125169959758,72,-99.0
ZTF18abyrhcu,193471203455782129,120.34533134421949,71.22601447440245,89,1.0
ZTF18abyrmcx,147390274044552062,27.404500032887817,32.82619392379318,71,-99.0
ZTF18abyrqkq,193731138512046547,113.8512564129577,71.44649075717217,83,0.9747916460037231
ZTF18abysbdl,86500392962735708,39.29629019879459,-17.91223447287465,73,0.9991666674613953
ZTF18abysbdl,86500392965345479,39.29649884,-17.91236343,3,-99.0
ZTF18abysqfp,202720692002769582,69.20001271567385,78.94063852163468,62,-99.0
ZTF18abystoq,94160652309709659,65.23100555404179,-11.525602195418797,70,0.9554464221000671
ZTF18abythva,148910273462465961,27.3462530151591,34.096104549210104,74,0.9786607027053833
ZTF18abytmkf,183291074213870129,107.42150580150275,62.74119098081876,78,-99.0
ZTF18abytpbv,184271197141434450,119.71415779123242,63.56139898994205,103,0.9850000143051147
ZTF18abytycl,86440548764330694,54.876435545190496,-17.966372487491423,68,0.1729285717010498
ZTF18abyuaxb,96320514253329864,51.425378720830814,-9.725410287425294,62,0.987583339214325
ZTF18abywlmb,203962647031428465,264.7030900219435,79.9730348814176,97,1.0
ZTF18abyxabg,145430281689340009,28.169020592942484,31.191175366432745,62,0.9962499737739563
ZTF18abyxjny,80250059131299562,5.913171324601117,-23.11733407661842,69,0.9953333139419556
ZTF18abyxrwv,140630122205826098,12.220614916296503,27.196250351456953,68,-99.0
ZTF18abyxvql,142980275080615521,27.508143038079133,29.154150824119828,77,0.9791666865348816
ZTF18abyxwkb,141480451288883323,45.128909470738144,27.902293491330834,48,0.9835833311080933
ZTF18abyxwxy,91960405386995490,40.53874642436047,-13.362392458193767,48,0.9954166412353516
ZTF18abyxxlw,155710275373761890,27.53738901110725,39.7593990455853,59,0.9888690710067749
ZTF18abyxzgb,123090471642115139,47.16425303590369,12.578825774146939,55,0.9987499713897705
ZTF18abyygrs,183811024967196187,102.49668495713404,63.179563683285885,81,0.9927083253860474
ZTF18abyzkvn,118813469537873005,346.9537852462009,9.010425818131761,84,0.9973333477973938
ZTF18abyzodm,152923592674405585,359.2673225543118,37.437520820371844,63,0.9012916684150696
ZTF18abyzogo,152223587319581848,358.73194981935063,36.851015353526,52,0.9073749780654907
ZTF18abzaaqh,200852611588749629,261.1588032943722,77.38238639056715,83,0.9886249899864197
ZTF18abzaazr,127650203367447350,20.336807070836198,16.380706476718995,69,0.9891666769981384
ZTF18abzaeju,199592624689585160,262.4688792491691,76.3286326970866,88,0.989020824432373
ZTF18abzaett,93473475411096388,347.54112835111266,-12.103335831483372,86,0.9962499737739563
ZTF18abzajrz,76850124787520940,12.478798792916278,-25.95784323064499,74,-99.0
ZTF18abzasoi,83350266266133241,26.6266735784399,-20.53928787135214,71,0.9947500228881836
ZTF18abzazlk,189161037730151032,103.77299298236694,67.63351045236304,60,0.9629166722297668
ZTF18abzbiqa,79340431427153346,43.14270981790623,-23.88085704227075,60,0.9829166531562805
ZTF18abzfrya,110140789029277106,78.90299659786022,1.7888423584657007,64,1.0
ZTF18abzkffr,148351098988759194,109.89887442998494,33.6321408355453,70,0.9987499713897705
ZTF18abznmkx,83623145251943163,314.52521333025015,-20.314355688119512,112,0.9900000095367432
ZTF18abznnat,92873134274638116,313.42747917407263,-12.60190490899092,77,0.9925000071525574
ZTF18abznqqf,79683422286332754,342.22861059353966,-23.598024913610345,58,0.9850000143051147
ZTF18abzntyd,104983445379990175,344.53794523529166,-2.5169317224664884,67,1.0
ZTF18abznxcq,92143534354029147,353.4354684976945,-13.209385447663644,69,0.9908333420753479
ZTF18abzobgy,122503395773415979,339.5773400185868,12.087874994194973,73,1.0
ZTF18abzooyi,145930348007402385,34.80075823798541,31.609815709934956,58,0.9941666722297668
ZTF18abzopbd,145940347483782398,34.74839627201247,31.618157472182162,64,0.9714583158493042
ZTF18abzopbj,145890347838996269,34.7839120835406,31.5797189595955,59,0.9987499713897705
ZTF18abzougs,150413492660566975,349.266019506299,35.34691370318367,55,0.9318749904632568
ZTF18abzougu,150573493160287591,349.3160140717119,35.48077988232773,50,-99.0
ZTF18abzouhv,151083492499719596,349.2499307329497,35.90749632114392,82,0.9888333082199097
ZTF18abzpafk,90860548500516289,54.85011488090862,-14.278444254166166,59,0.9725416898727417
ZTF18abzpclo,84430500371080976,50.03714359371444,-19.641149479839974,66,0.9462618827819824
ZTF18abzpjae,-99,66.07855704285888,-11.13367532381541,-99,-99.0
ZTF18abzqprt,188032818633944513,281.86343258481315,66.69480082502209,119,0.9797916412353516
ZTF18abzqprt,188032818643514597,281.86411071,66.69488553,3,-99.0
ZTF18abzqvvc,189132835209540827,283.5209279729931,67.60841846960264,73,0.9975000023841858
ZTF18abzrshp,98013181593774217,318.15938525875373,-8.32183225853765,90,0.9633333086967468
