ztf_object_id,feature_amplitude_magn_r,feature_anderson_darling_normal_magn_r,feature_beyond_1_std_magn_r,feature_beyond_2_std_magn_r,feature_cusum_magn_r,feature_inter_percentile_range_2_magn_r,feature_inter_percentile_range_10_magn_r,feature_inter_percentile_range_25_magn_r,feature_kurtosis_magn_r,feature_linear_fit_slope_magn_r,feature_linear_fit_slope_sigma_magn_r,feature_magnitude_percentage_ratio_40_5_magn_r,feature_magnitude_percentage_ratio_20_5_magn_r,feature_mean_magn_r,feature_median_absolute_deviation_magn_r,feature_percent_amplitude_magn_r,feature_median_buffer_range_percentage_10_magn_r,feature_median_buffer_range_percentage_20_magn_r,feature_percent_difference_magnitude_percentile_5_magn_r,feature_percent_difference_magnitude_percentile_10_magn_r,feature_skew_magn_r,feature_standard_deviation_magn_r,feature_stetson_k_magn_r,feature_weighted_mean_magn_r,feature_anderson_darling_normal_flux_r,feature_cusum_flux_r,feature_excess_variance_flux_r,feature_kurtosis_flux_r,feature_mean_variance_flux_r,feature_skew_flux_r,feature_stetson_k_flux_r,feature_amplitude_magn_g,feature_anderson_darling_normal_magn_g,feature_beyond_1_std_magn_g,feature_beyond_2_std_magn_g,feature_cusum_magn_g,feature_inter_percentile_range_2_magn_g,feature_inter_percentile_range_10_magn_g,feature_inter_percentile_range_25_magn_g,feature_kurtosis_magn_g,feature_linear_fit_slope_magn_g,feature_linear_fit_slope_sigma_magn_g,feature_magnitude_percentage_ratio_40_5_magn_g,feature_magnitude_percentage_ratio_20_5_magn_g,feature_mean_magn_g,feature_median_absolute_deviation_magn_g,feature_median_buffer_range_percentage_10_magn_g,feature_median_buffer_range_percentage_20_magn_g,feature_percent_amplitude_magn_g,feature_percent_difference_magnitude_percentile_5_magn_g,feature_percent_difference_magnitude_percentile_10_magn_g,feature_skew_magn_g,feature_standard_deviation_magn_g,feature_stetson_k_magn_g,feature_weighted_mean_magn_g,feature_anderson_darling_normal_flux_g,feature_cusum_flux_g,feature_excess_variance_flux_g,feature_kurtosis_flux_g,feature_mean_variance_flux_g,feature_skew_flux_g,feature_stetson_k_flux_g,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gApFlux,gKronFlux,gKronRad,gExtNSigma,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rApFlux,rKronFlux,rKronRad,rExtNSigma,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iApFlux,iKronFlux,iKronRad,iExtNSigma,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zApFlux,zKronFlux,zKronRad,zExtNSigma,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yApFlux,yKronFlux,yKronRad,yExtNSigma,i-z,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,dist/DLR,has_tns,tns_cls,spec_z,report_group
ZTF20ackdkva,0.6593303680419922,-0.4534751704375555,0.3636363636363636,0.0,0.3833091433768151,1.3186607360839844,1.0256460316072662,0.5481472015380859,0.1573170555871154,0.0055709243826029,-2.4822229840360537,0.1777576393208096,0.5417438385650155,19.49896188215776,0.2818126678466797,0.8388042449951172,0.2727272727272727,0.2727272727272727,-1.1767981996679373,-1.2778164431742616,0.3477074837432299,0.3949959804950249,0.8212610633361146,19.434887203430574,-0.3121899516055503,0.3814815074111091,0.4757758720803428,-0.6743490249667801,-0.457744065480978,0.3902029520267758,0.8056853478638032,0.8072576522827148,-0.3777267494084633,0.4545454545454545,0.0,0.4158861086379976,1.6145153045654297,1.3893515145755373,1.032517433166504,-1.044945032710919,0.0063906080494192,-2.369418354058878,0.2681132107860337,0.7181636518955024,19.57570370760831,0.5161380767822266,0.1818181818181818,0.1818181818181818,0.9676971435546876,-1.088780930188498,-1.1489340791566856,0.3520184160131845,0.563767417733635,0.938623607901276,19.425365879135665,-0.33291935166777,0.4343284398830218,0.5847490607083166,-1.279252555317641,-0.3308350619709119,0.1278620853591183,0.9232285377617062,0.261106014251709,-0.0146719003096222,0.2759230136871338,1.2496099472045898,0.9592120051383972,1.5879000784480013e-05,2.2958000045036897e-05,2.2435600840253755e-05,3.1240200996398926,7.168910026550293,0.1857340037822723,-0.0165154002606868,0.2052170038223266,1.1357799768447876,0.8846009969711304,2.3235699700308032e-05,3.367269891896285e-05,3.226939952583052e-05,2.839440107345581,8.65155029296875,0.1962780058383941,-0.0117931999266147,0.2235189974308014,1.1733700037002563,0.9276509881019592,3.407110125408508e-05,4.896110112895258e-05,4.668450128519908e-05,2.933419942855835,8.599289894104004,0.148497000336647,-0.0153655996546149,0.1708039939403534,1.031880021095276,0.8391810059547424,4.178410017630085e-05,6.136939919088036e-05,5.814370160805993e-05,2.579710006713867,6.970359802246094,0.1737349927425384,-0.00921790022403,0.1880609989166259,0.956707000732422,0.798740029335022,4.907000038656406e-05,6.053999823052436e-05,5.269679968478158e-05,2.3917698860168457,3.980890035629273,0.2453002929687535,-0.0249996185302734,-0.0461997985839808,-0.051700592041012,-0.0586013793945312,-0.1506004333496058,19.250511299840998,0.0308293100227868,Yes_TNS,SN Ia,0.11,ZTF
ZTF20ackhoov,0.3166360855102539,0.0380719159747521,0.1578947368421052,0.2294157338705617,0.3159579174141729,0.6332721710205078,0.3451019865656235,0.106945514678955,1.664217418234893,0.0045663635032666,-3.0123328927010484,0.0818527315890519,0.2727935275106263,18.415646201685856,0.0632247924804687,0.4030132293701172,0.3684210526315789,0.5263157894736842,-1.5385451165599886,-1.726867563516726,1.083062980312584,0.1435168339822682,0.7140899029082126,18.39045435699787,-0.1059777066017879,0.3090432099303883,0.2029644001954251,1.356430419782044,-0.909549089418815,-0.7517604441969928,0.7030995682507927,0.2926101684570312,-0.7633842383089107,0.3571428571428571,0.2672612419124244,0.3764551287217654,0.5852203369140625,0.4040214249300788,0.2167720794677734,-0.1170064829130354,0.0078069391272158,-2.7412285343262326,0.0967783533025553,0.5519769834333006,19.131205013820104,0.1083860397338867,0.2142857142857142,0.3571428571428571,0.3127384185791015,-1.54516099884452,-1.6751163925106167,-0.2218220571372144,0.1608235652135283,0.757391687819054,19.108972359051464,-0.634262619208714,0.3705661236416345,0.1621519552642444,0.388972375117796,-0.8223012921752643,0.5605557342862262,0.7712498620395344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN II,0.014,ALeRCE
ZTF20ackhzba,0.8949251174926758,-0.3627104529015802,0.4615384615384615,0.2773500981126146,0.3753865622644877,1.7898502349853516,1.361911295739219,0.782933235168457,-0.0101938454750455,0.0040365252783907,-2.623461312792235,0.0995309966871216,0.6530290682696568,18.85175411517804,0.5343971252441406,1.1173439025878906,0.2307692307692307,0.3846153846153846,-1.042833770012469,-1.1415823584886011,0.6259910427335551,0.5422156655731143,0.8823110620521541,18.66777084854232,-0.3407171584109583,0.4023173667532037,0.5681987070001777,-0.958891780247738,-0.3582744608107036,0.1740866686730536,0.8055440681246273,1.1368370056152344,-0.2350190035773507,0.5,0.0,0.4242896305775906,2.2736740112304688,2.040305390870799,1.4872817993164062,-1.0968343302242176,0.0283763723816263,-2.5830897892882168,0.3324189710117929,0.7726115249041949,19.063345227922717,0.7436408996582031,0.1428571428571428,0.1428571428571428,1.4258661270141602,-0.9321702567825244,-0.969182854906805,0.3782134444084874,0.811361279743151,0.9379059974174888,18.654173504711945,-0.1185536910806205,0.4465871180649985,0.7210539589313943,-1.347402624989143,-0.2085815604021126,0.1749992786128552,0.8803480434477872,0.3871360123157501,-0.0116311004385352,0.3680399954319,1.875440001487732,1.1155699491500854,0.0001027239995892,0.0001530430017737,0.00016151300224,4.688610076904297,10.543299674987791,0.2327889949083328,-0.0033497801050543,0.2256660014390945,1.6684099435806274,1.0264500379562378,0.0001349300000583,0.0002448970044497,0.0002677369921002,4.171020030975342,11.229100227355955,0.2706179916858673,-0.0045867701992392,0.2563669979572296,1.81046998500824,1.0619100332260132,0.0002009570016525,0.0003278770018368,0.0003633899905253,4.526169776916504,6.517039775848389,0.1745149940252304,-0.0031489799730479,0.1672219932079315,1.700039982795715,0.9637330174446106,0.0002037280064541,0.0003592470020521,0.0004257439868524,4.2500901222229,19.08830070495605,0.1690170019865036,-0.0035037600900977,0.1587609946727752,1.468369960784912,0.9510080218315125,0.0002339600032428,0.0004172949993517,0.0004489989951252,3.6709299087524414,20.363500595092773,0.0992012023925781,0.0585002899169957,0.0967998504638671,0.1116008758544921,0.1843986511230468,0.0795001983642578,16.446270239396924,0.0259169532368931,Yes_TNS,SN Ia,0.064,ZTF
ZTF20ackitai,1.016326904296875,-0.0468770519277897,0.3333333333333333,0.2041241452319315,0.4076893110556661,2.03265380859375,1.1946063376517486,0.7226505279541016,0.81667057876497,0.0069935289480398,-2.9651160955241305,0.1783407738965005,0.6116854358370576,18.72543748219808,0.3274383544921875,1.581024169921875,0.2083333333333333,0.25,-1.09854660523902,-1.191565804122079,0.9160773591081014,0.5112619661754119,0.8316825604288799,18.449734099463456,-0.2155560924321726,0.428929061218294,0.5200668785201918,-0.9834793229935836,-0.413575598805505,-0.2387722398927526,0.8015690985691369,0.9424371719360352,-0.2341509211621022,0.1538461538461538,0.2773500981126146,0.3839250168764341,1.8848743438720703,1.1765398278012071,0.7984757423400879,1.3851184784283934,0.0079941235342912,-2.5588259321912408,0.1586146796059535,0.5182744453512628,18.685387978186974,0.3609905242919922,0.1538461538461538,0.3076923076923077,1.4700584411621094,-1.0248847379623287,-1.1978273672742767,1.0645684100915869,0.5404248952595146,0.8103165099852389,18.436383402300315,-0.4702994909987953,0.4147592313713295,0.5268146093650163,-0.844308916818172,-0.4024262432246875,-0.2834843973167474,0.7794491463420072,0.2415450066328048,0.0082377400249242,0.2254370003938675,1.1550099849700928,0.831089973449707,7.688769983360544e-06,1.0851000297407154e-05,1.0641800145094749e-05,2.8875300884246826,6.30102014541626,0.2332130074501037,0.0016249699983745,0.244156002998352,1.270110011100769,0.9217429757118224,2.081409911625088e-05,2.9224100217106752e-05,2.9387700124061663e-05,3.1752700805664062,8.948320388793945,0.161664992570877,0.0002392790047451,0.1628630012273788,1.410889983177185,0.8557119965553284,3.4045100619550794e-05,4.439240001374856e-05,4.893559889751487e-05,3.5272200107574463,7.3732099533081055,0.13298299908638,-0.0053717098198831,0.151196002960205,1.1641499996185305,0.8249109983444214,4.09618005505763e-05,5.577240153797902e-05,6.102659972384572e-05,2.9103798866271973,5.968689918518066,0.1409260034561157,-0.0209477003663778,0.1315689980983734,0.9650480151176452,0.7694839835166931,5.180159860174172e-05,7.430210098391399e-05,6.93991023581475e-05,2.4126200675964355,6.029669761657715,0.2476997375488245,-0.0212001800537109,0.0059986114501953,0.1058006286621093,0.0978012084960937,-0.0741004943847656,9.746780130719548,4.608509051519634,Yes_TNS,SN Ia,0.037,ATLAS
ZTF20ackkejs,0.5847587585449219,-0.3684083147246084,0.4705882352941176,0.0,0.4143866503869024,1.1695175170898438,1.0795058241938025,0.7530603408813477,-1.0890903911717045,0.0137372886903148,-2.6175978315015733,0.2242541973011081,0.8170882927265405,19.078956828397864,0.411264419555664,0.6033496856689453,0.1764705882352941,0.1764705882352941,-1.2213136169397754,-1.2475960421767178,0.068387638906824,0.4030887365750262,0.8845538661655917,18.88560830834688,-0.2279941323736158,0.4235554949015148,0.4877260223637509,-1.1035522885425428,-0.4423466317410153,0.3160316984762201,0.8290638280617372,1.052022933959961,-0.3181767891180875,0.3076923076923077,0.0,0.3925860388969245,2.104045867919922,1.766490876557782,1.0726518630981443,-0.610416301733478,0.0187016479504033,-2.4092089755037365,0.1369153325910317,0.6935176950311808,19.30381716214693,0.5921211242675781,0.1538461538461538,0.3076923076923077,1.301042556762695,-0.9749886262812628,-1.037667920154719,0.6257396040762413,0.6810067023566047,0.8787786399218485,18.996920376319757,-0.4929583507239544,0.413326805448224,0.6278546334053843,-0.9976222328314772,-0.2848062490143955,0.1340742498339956,0.8541164122566838,0.2831889986991882,0.0066633601672947,0.2538830041885376,2.0201399326324463,1.0717099905014038,8.059600077103823e-05,0.0001590280007803,0.0001942439994309,5.050350189208984,25.23590087890625,0.2923189997673034,0.0080601898953318,0.2557399868965149,2.2071499824523926,1.0782999992370603,0.0001672289945418,0.0003245100087951,0.0003936889988835,5.517879962921143,21.767900466918945,0.2394669950008392,0.0058809397742152,0.208065003156662,2.069679975509644,1.027780055999756,0.0002576150000095,0.0005020109820179,0.0006114750285632,5.174190044403076,20.72080039978028,0.1805209964513778,0.0041397400200366,0.1517959982156753,1.8955299854278564,0.9564759731292723,0.0002990619977936,0.0005537450197152,0.0007307180203497,4.7388200759887695,29.15850067138672,0.2455199956893921,0.004183440003544,0.2091020047664642,1.7578799724578855,1.0180399417877195,0.000431361986557,0.0007691049831919,0.0008597659762017,4.394700050354004,16.68790054321289,0.1064987182617187,0.2171993255615234,0.2098007202148437,0.2140998840332031,0.3010997772216797,0.1210002899169921,75.33174357060369,0.9707269422002484,Yes_TNS,SN Ia,0.09171,ZTF
ZTF20acknpig,0.6776943206787109,0.5431464702696993,0.175,0.2236067977499789,0.3412773026924817,1.252960231306588,0.6074066162109375,0.1955738067626953,2.2011128257014354,0.003837596751238,-3.420140466422894,0.082682364503059,0.3852572835021355,18.685756969451905,0.0902204513549804,1.1364402770996094,0.35,0.7,-1.3301593382342614,-1.4859404359065205,1.464779030670357,0.2852677162515982,0.7357396025192847,18.626010144318112,0.3389755140394406,0.3518942209755045,0.3256693241550916,1.2088844780824302,-0.6800174392765284,-1.1280012877439738,0.77039378803786,0.8107986450195312,-0.3807404625713051,0.2972972972972973,0.1643989873053573,0.3995161372868606,1.5781374883531498,1.0874182542479502,0.5436282157897949,-0.2975690519047007,0.0112886185265815,-3.255450223257238,0.1421780012397949,0.4774337230886193,19.271353231894004,0.2690811157226562,0.2432432432432432,0.3243243243243243,0.8403244018554688,-1.1328047757605744,-1.250694316686108,0.206304237564723,0.4131372189031254,0.8520264940583464,19.062170798032334,-0.0264392684385169,0.4102013764792628,0.4973201769640951,-0.5514444785918384,-0.430581137430944,0.5255429461505068,0.789577810215031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN II,0.024377,ATLAS
ZTF20ackobeu,0.133462905883789,-0.9034101491905424,0.25,0.0,0.4021796377845861,0.2669258117675781,0.2669258117675781,0.2010478973388672,-1.5787685484487888,-0.0092152015308302,-1.825004722365264,0.405116295348737,0.8519186162209907,19.630784034729004,0.07763671875,0.1792373657226562,0.0,0.0,-1.866040440421885,-1.866040440421885,0.5869218919608049,0.1249739410269147,0.8619489180777603,19.674698249388708,-0.9076596036328438,0.4063428228226361,-0.2346518960709727,-1.7387802255134854,-0.9476076756781244,-0.5078689395645347,0.9007333440584534,0.5016498565673828,-0.6733518911044931,0.4,0.0,0.3953895503228221,1.0032997131347656,1.0032997131347656,0.7541918754577637,-1.399629276986981,-0.058578149498685,-1.736990231200518,0.3344742955564258,0.8344742955564258,19.98052444458008,0.4501686096191406,0.2,0.2,0.5246315002441406,-1.2999719470387985,-1.2999719470387985,0.1885195314806473,0.4327628896026722,0.9030122203625648,19.99223869638065,-0.5941313896923629,0.4143389034189141,0.4530186734259122,-1.6832766782289006,-0.419410758114063,0.155323742537129,0.9208440244904804,0.2412810027599334,0.0040008798241615,0.2616609930992126,1.883559942245484,1.0450400114059448,4.943180101690814e-05,9.280560334445909e-05,0.0001131710014306,4.708899974822998,18.472400665283203,0.2231969982385635,0.0047937599010765,0.2396429926156997,1.920549988746643,1.024209976196289,0.0001048729973263,0.0001782489998731,0.0002166769991163,4.801380157470703,13.047800064086914,0.1800699979066848,0.0040223100222647,0.1905560046434402,1.9877599477767944,0.9749360084533693,0.0001286390033783,0.0002218099980382,0.0002964370069094,4.969389915466309,8.581210136413574,0.2225330024957656,0.0044077499769628,0.2355740070343017,1.9534000158309937,1.014449954032898,0.0001846069935709,0.0003002999874297,0.0003532069968059,4.883510112762451,13.873900413513184,0.2347449958324432,0.0062294201925396,0.2434439957141876,1.6450599431991575,0.9967889785766602,0.0002192740066675,0.0003543040074873,0.0003894899855367,4.112649917602539,13.640999794006348,0.3288993835449219,0.2154006958007812,0.2119007110595703,0.3148002624511719,0.1762008666992187,0.1028003692626953,27.881514504407683,0.6029281757157262,Yes_TNS,SN Ia,0.1,ALeRCE
ZTF20ackpivo,0.3996229171752929,-0.4141638179307892,0.1666666666666666,0.0,0.3970690813038844,0.7992458343505859,0.7668506501395314,0.4752941131591797,-0.3196946853711603,0.0088505720505726,-2.2910604364766733,0.3483050193884711,0.716274758499981,19.89311122894287,0.1722707748413086,0.6208677291870117,0.0,0.0,-1.3981473459669729,-1.4161169372765472,-0.8248383590285295,0.3213215220995949,0.9126786848902798,19.891700785835084,-0.3452413441288564,0.3786975705187386,0.4238812091272269,0.8383758952079051,-0.4946176509566437,1.0505632223240715,0.9305221792033296,0.6858997344970703,-0.5072004070629395,0.4,0.0,0.4093843646427864,1.3717994689941406,1.3012590408325195,0.8321914672851562,-1.031850436730983,0.0228206005688081,-2.2165922063154384,0.2261185064889922,0.7518992850568256,19.737653732299805,0.4160957336425781,0.0,0.3,0.7634315490722656,-1.1578885861819108,-1.180815456692721,0.3376020125083739,0.4952665994891145,0.9030487379435088,19.72059200348524,-0.524031155595652,0.417302980135709,0.5111011375679236,-1.1748260712128795,-0.377297975721762,0.1504323238578965,0.91451699388833,0.3314180076122284,-0.0429969988763332,0.265639990568161,1.1148899793624878,0.8262839913368225,5.219919785304228e-06,9.297140422859227e-06,8.93970991455717e-06,2.787220001220703,6.753990173339844,0.311614990234375,-0.0539971999824047,0.2806990146636963,1.249459981918335,0.9423159956932068,1.00858997029718e-05,1.7846099581220187e-05,1.7388299966114573e-05,3.123660087585449,8.573590278625488,0.205375000834465,-0.0223602000623941,0.1772969961166381,1.2421499490737915,0.8833789825439453,1.4647999705630356e-05,2.6676099878386594e-05,2.961060090456158e-05,3.105370044708252,7.7942399978637695,0.2416640073060989,-0.0373305007815361,0.2180110067129135,1.130139946937561,0.8678929805755615,1.6876600057003088e-05,3.161089989589527e-05,3.280870078015141e-05,2.825350046157837,8.937219619750977,0.2452639937400818,-0.0399357005953788,0.2274120002985,1.1483500003814695,0.8561739921569824,2.569530079199467e-05,4.9250800657318905e-05,4.893779987469316e-05,2.870889902114868,7.424320220947266,0.1842994689941406,-0.0426006317138671,-0.0283012390136754,0.1133003234863281,0.0403995513916051,-0.0068988800048828,35.740879341416786,4.764300213363639,Yes_TNS,SN Ia,0.13,ATLAS
ZTF20ackpjmb,0.6722784042358398,-0.7581385096180786,0.25,0.0,0.406479390899279,1.3445568084716797,1.1897067435699,0.635411262512207,-0.6700889100051128,-0.0233457246840689,-2.346113870802035,0.2512211729530202,0.5874012663299355,19.856319904327396,0.346562385559082,0.7152996063232422,0.0,0.0,-1.1693999344737622,-1.2225391673806818,0.2522659189852596,0.4471797958331305,0.869675136707386,19.69219973901766,-0.7097217030070765,0.4056359073769195,0.5154026763000179,-0.6002945402833233,-0.4053168071421482,0.3954692653994127,0.8523916808784188,1.0994377136230469,-0.1359953639588874,0.1818181818181818,0.3015113445777636,0.3500800776184579,2.1988754272460938,1.6504204157452025,0.7740902900695801,1.630666945892905,-0.0109723204152598,-2.3468959472754225,0.0685029298337829,0.4594369864985159,19.78225950761275,0.4049873352050781,0.3636363636363636,0.3636363636363636,1.6745128631591797,-0.9613411898130988,-1.0768250637637942,1.1894059583013348,0.6651299900408888,0.844564036308823,19.64785392520676,-0.3900032330702536,0.3930149996796484,0.5582563738723056,-0.7412944123128784,-0.3484140687472393,-0.2911732111878298,0.868482359290462,0.2589089870452881,0.0236524995416402,0.2572489976882934,1.1855499744415283,0.8952890038490295,1.2047100426570978e-05,1.8544000340625644e-05,1.7716900401865132e-05,2.9638800621032715,8.585260391235352,0.2661620080471039,0.0046979300677776,0.281372994184494,1.270480036735535,0.9583330154418944,2.1136100258445367e-05,3.287100116722286e-05,3.1385898182634264e-05,3.17618989944458,6.30010986328125,0.1716089993715286,0.002955500036478,0.1714619994163513,1.2491799592971802,0.9155340194702148,2.367600063735153e-05,4.302159868529998e-05,4.366850043879822e-05,3.1229400634765625,9.941410064697266,0.2149520069360733,-0.0028764500748366,0.2155140042304992,1.0881199836730957,0.87077397108078,3.0925100872991607e-05,4.903980152448639e-05,4.7374898713314906e-05,2.720289945602417,12.10260009765625,0.2603659927845001,0.0168127007782459,0.221013993024826,0.97256201505661,0.7761099934577942,3.596210081013851e-05,5.060400144429877e-05,4.505980177782476e-05,2.4314000606536865,5.640059947967529,0.1422004699707066,-0.04949951171875,-0.050199508666985,0.0161991119384801,-0.0375003814697265,-0.1259994506835937,0.8841942369717927,4.261135662092168,Yes_TNS,SN Ia,0.135,ZTF
ZTF20ackrqfi,1.0290145874023438,-0.0679746371251163,0.3793103448275862,0.0,0.4106877684576682,2.048885048183365,1.8741037599211268,1.0484237670898438,-0.8086199995191335,0.0345980937906687,-2.8813528122032768,0.1750685355801343,0.6387207216086198,19.00997543334961,0.5218067169189453,1.3237075805664062,0.1724137931034483,0.2413793103448276,-0.9877283941788596,-1.0048451921404462,0.4932345780206629,0.6627932424520142,0.888323126274697,18.63089373568441,-0.0413428490846014,0.4385364145498193,0.6355847640316806,-1.1600743597479295,-0.2866531995018695,0.1443538535333022,0.8214319539343454,1.209620475769043,0.1287845008004188,0.4347826086956521,0.0,0.4587640002794897,2.419240951538086,2.2392893747778544,1.4909181594848633,-1.2525046363749004,0.0605129328470471,-2.674574589107296,0.4526669581330733,0.766761189512835,19.063813997351605,0.6024913787841797,0.0869565217391304,0.1304347826086956,1.8167495727539065,-0.8962904964032592,-0.9201504113191744,0.2982628666220925,0.8786455110769532,0.8887503458447646,18.57121240422576,0.1385150618556083,0.4613490151714526,0.7443400215496752,-1.3307049670599722,-0.1867051341358307,0.1125476558070968,0.8722947105569254,0.3588050007820129,-0.0490177012979984,0.3858470022678375,1.5395300388336182,1.025230050086975,1.231379974342417e-05,2.728400068008341e-05,3.1166800908977166e-05,3.848829984664917,14.344200134277344,0.2394189983606338,-0.0334080010652542,0.2569330036640167,1.7228000164031982,1.0348999500274658,1.2633799997274764e-05,3.530380126903765e-05,4.619170067599043e-05,4.307000160217285,15.246299743652344,0.2785069942474365,-0.0275014005601406,0.2732590138912201,1.9133299589157104,1.0770000219345093,1.7224199837073684e-05,4.006220115115866e-05,5.954959851806052e-05,4.7833099365234375,10.992199897766112,0.2192090004682541,-0.0287843998521566,0.2233310043811798,1.2240500450134275,0.9391080141067504,1.5193800209090114e-05,3.720699896803126e-05,4.44428987975698e-05,3.060120105743408,17.726200103759766,0.2413610070943832,-0.0114655997604131,0.2654879987239837,1.233330011367798,0.9179880023002625,2.154899993911385e-05,5.271319969324395e-05,6.095919889048673e-05,3.0833399295806885,11.423100471496582,-0.0802001953125035,0.1443996429443395,0.2917995452880895,0.4304008483886719,0.1928997039794957,0.1577987670898437,32.33467225095723,0.2751429942043218,Yes_TNS,SN Ia,0.07,ALeRCE
ZTF20aclflxd,0.7710342407226562,-0.061811641749982,0.3333333333333333,0.2041241452319315,0.4039015990979547,1.5420684814453125,0.918416260147751,0.7150068283081055,-0.1025400036805181,0.0128642270669489,-2.678248005949704,0.1610816573517026,0.5629320552521441,19.13079333305359,0.3856687545776367,1.036829948425293,0.1666666666666666,0.25,-1.134278999987584,-1.318605644760346,0.5998315608086104,0.4366546087511675,0.9142583370013126,19.0015372656032,0.0244535499477945,0.4328278781011809,0.4926569603847937,-1.1033605952212633,-0.4432964542741036,-0.000180941310817,0.840788169238822,0.967132568359375,-0.0840526822815311,0.45,0.0,0.4347793270987308,1.93426513671875,1.488997459411621,1.1483078002929688,-0.9783993262592258,0.0166250656686246,-2.447250750479025,0.3416735970504579,0.766649674867041,19.4352557182312,0.568359375,0.0,0.15,1.2858200073242188,-1.0480347068828637,-1.1147281803093096,0.4168123876546351,0.6247022810808982,0.9279372820225408,19.173446594906935,-0.0049429645193116,0.4498806422788959,0.6140537155751812,-1.3095148149038829,-0.3037892174022319,0.0464938241349094,0.882752703296997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes_TNS,SN Ia,0.08,ZTF
ZTF20aclftuo,0.4988698959350586,-0.0848161462775884,0.3333333333333333,0.2581988897471611,0.4014809824606291,0.9977397918701172,0.8000717163085938,0.4359850883483886,-0.4204455905152366,0.0054920920630453,-2.871179407360801,0.144025197395183,0.6161153311809218,19.30100326538086,0.1271724700927734,0.6999893188476562,0.1333333333333333,0.3333333333333333,-1.3067707678893887,-1.3805980299583538,0.7884778888698706,0.3088314263308031,0.8338690905040536,19.226630909911485,-0.2886071256466999,0.4071469181524789,0.3697222460764806,-0.7492013754258384,-0.5947984762689926,-0.5078938883695714,0.8734644909679559,0.7993869781494141,-0.4422475908920626,0.3125,0.25,0.3901599063791444,1.598773956298828,1.0542576605657814,0.6625881195068359,0.4355826649914948,0.0071237409947061,-2.4395283013512365,0.1522890865674861,0.4903119382379654,19.373093128204346,0.2859048843383789,0.125,0.25,1.0286970138549805,-1.1267689719849374,-1.2640737892213405,0.6565097903857398,0.4349465755844564,0.8445940894657529,19.330596876752,-0.4393432221128304,0.4147517554000573,0.4694329222818945,-0.8542229870352505,-0.4430913833813812,0.1042776808869546,0.8054558550497869,0.3859370052814483,-0.0022824499756097,0.3357979953289032,7.122529983520508,1.1984599828720093,0.0002193709951825,0.000472338986583,0.0020497299265116,17.806299209594727,34.21900177001953,0.3182559907436371,-0.0029340600594878,0.2724049985408783,1.551800012588501,1.1285300254821775,0.0003933199914172,0.0007201120024546,0.00073557801079,3.8794898986816406,16.615400314331055,0.2540709972381592,-0.0015712300082668,0.2200369983911514,6.508739948272705,1.0644700527191162,0.000600459985435,0.0011621499434113,0.0040669199079275,16.271799087524414,28.335599899291992,0.2356670051813125,-0.0029078000225126,0.2117799967527389,5.700479984283447,1.051120042800903,0.0006922779721207,0.0014774999581277,0.004695959854871,14.25119972229004,17.326400756835938,0.2887069880962372,-0.0027485000900924,0.2512139976024627,1.6331199407577517,1.0938400030136108,0.0009625750244595,0.0016761800507083,0.0016367799835279,4.082809925079346,23.859100341796875,0.260599136352539,1.593599319458006,0.0230998992919921,1.3599996566772443,1.2554998397827148,-0.0257997512817382,148.85527597969372,0.4124904632369851,Yes_TNS,SN II,0.04391,ALeRCE
