ztf_object_id,objID_x,raMean_x,decMean_x,nDetections_x,pgal_host,objID_y,raMean_y,decMean_y,nDetections_y,pgal_transient
ZTF18aazijke,138302406876463191,240.68765663132487,25.25218680558966,76,0.28100594878196716,138302406876463191,240.68765663132487,25.25218680558966,76,0.28100594878196716
ZTF18aazikhi,129802497726419556,249.7726240993248,18.17418503481656,71,0.08699999749660492,-99,249.77338002182017,18.17493475454978,-99,-99.0
ZTF18aazjked,142682305035590279,230.50356704957292,28.89976584561137,79,0.007916666567325592,-99,230.5037142545434,28.899409736375787,-99,-99.0
ZTF18aaznspf,135951749788824983,174.978859010672,23.295376749586225,72,0.0,135951749797525959,174.97972505785273,23.29617116001409,62,0.021458333358168602
ZTF18aaznyqd,143491733130553469,173.31308509991052,29.57736672512288,57,0.006666666828095913,143491733130553469,173.31308509991052,29.57736672512288,57,0.006666666828095913
ZTF18aazoqkt,147752335721509760,233.5721111249619,33.132608181187486,65,0.0012499999720603228,147752335721509760,233.5721111249619,33.132608181187486,65,0.0012499999720603228
ZTF18aazqgmk,140802228764596747,222.87640953649068,27.33849110600745,63,0.002916666679084301,140802228764596747,222.87640953649068,27.33849110600745,63,0.002916666679084301
ZTF18aazwtfj,138411768181230587,176.8182742145581,25.34166120015344,58,0.0054166666232049465,138411768181230587,176.8182742145581,25.34166120015344,58,0.0054166666232049465
ZTF18aazxwty,140762459289244292,245.92889614897436,27.30306015010307,67,0.003874999936670065,140762459289244292,245.92889614897436,27.30306015010307,67,0.003874999936670065
ZTF18aazydub,192592550875839736,255.08772718028288,70.49913195387326,56,0.013749999925494194,-99,255.0680328294117,70.51411474852942,-99,-99.0
ZTF18aazyefz,165902539526583723,253.9526469758529,48.252538634574506,95,0.0024999999441206455,165902539526583723,253.9526469758529,48.252538634574506,95,0.0024999999441206455
ZTF18aazyhkf,174322345949416998,234.59494709,55.27190686,67,0.0037499999161809683,174322345949416998,234.59494709,55.27190686,67,0.0037499999161809683
ZTF18aazyvwv,172832607453595866,260.7453456653148,54.02930715355168,89,0.0,172832607453595866,260.7453456653148,54.02930715355168,89,0.0
ZTF18abadbuy,172182750372214302,275.037204304529,53.48632631017453,70,-99.0,172182750372214302,275.037204304529,53.48632631017453,70,-99.0
ZTF18abadbuy,172182750372214302,275.037204304529,53.48632631017453,70,-99.0,172182750373813614,275.03708059,53.48595433,6,-99.0
ZTF18abadkgz,122593224701142126,322.47006812410433,12.159658375683586,72,-99.0,122583224738097470,322.4737754934754,12.155829159281913,61,-99.0
ZTF18abadkhe,122573225041430735,322.5040818350222,12.141838352789652,16,-99.0,122573225036812936,322.5036636350657,12.143703329168442,67,-99.0
ZTF18abadkhp,122603225281462234,322.52817382,12.16812987,4,-99.0,122603225281462234,322.52817382,12.16812987,4,-99.0
ZTF18abaeqpf,135191784902025574,178.49023281664037,22.662509983757865,72,0.024166665971279144,-99,178.4906893636273,22.662545787711835,-99,-99.0
ZTF18abafbzp,142632288926334771,228.89265604442588,28.86178537853227,55,0.05312500149011612,-99,228.89244745818112,28.86335250728392,-99,-99.0
ZTF18abafeps,135622165979613457,216.59793080954393,23.019104491966317,48,0.0,-99,216.5963856320785,23.021724086801825,-99,-99.0
ZTF18abafkmb,178751965632111780,196.5632001786522,58.95920973616359,69,0.06858333200216293,178751965632111780,196.5632001786522,58.95920973616359,69,0.06858333200216293
ZTF18abajfuv,122603225120252902,322.51199702,12.16869538,4,-99.0,122603225121553505,322.5121243014321,12.169222294133707,47,0.45636308193206787
ZTF18abajfux,122583224770662679,322.47711199,12.15196184,5,-99.0,122583224770662679,322.47711199,12.15196184,5,-99.0
ZTF18abajfux,122583224770662679,322.47711199,12.15196184,5,-99.0,122583224771523067,322.4771309227012,12.15212947743676,86,-99.0
ZTF18abajfux,122583224771523067,322.4771309227012,12.15212947743676,86,-99.0,122583224770662679,322.47711199,12.15196184,5,-99.0
ZTF18abajfux,122583224771523067,322.4771309227012,12.15212947743676,86,-99.0,122583224771523067,322.4771309227012,12.15212947743676,86,-99.0
ZTF18abajfux,122583224771963477,322.47718329999236,12.15242053335322,32,-99.0,122583224770662679,322.47711199,12.15196184,5,-99.0
ZTF18abajfux,122583224771963477,322.47718329999236,12.15242053335322,32,-99.0,122583224771523067,322.4771309227012,12.15212947743676,86,-99.0
ZTF18abajfuy,122593225114405276,322.51141744924274,12.162308204131078,67,0.3801487982273102,122593225114405276,322.51141744924274,12.162308204131078,67,0.3801487982273102
ZTF18abajfve,122623225105401540,322.51052423,12.18419918,11,-99.0,122613225043025595,322.50427478316936,12.179261520032195,57,-99.0
ZTF18abajfvl,122623224771551620,322.47694723467333,12.184267149543322,12,-99.0,122603224828169475,322.48280757,12.17428339,2,-99.0
ZTF18abajfvl,122623224771551620,322.47694723467333,12.184267149543322,12,-99.0,122603224829299816,322.4828912147758,12.17440177963564,65,-99.0
ZTF18abakomd,121271994371235985,199.43709037260012,11.062888554488074,56,0.024041667580604553,-99,199.4368147434784,11.06277946739938,-99,-99.0
ZTF18abakpye,117751848568449421,184.8568419707131,8.132418629151415,79,0.14143750071525574,117751848568449421,184.8568419707131,8.132418629151415,79,0.14143750071525574
ZTF18abalapi,135121773319568720,177.3319294481646,22.606803500044094,68,0.2594682574272156,135121773319568720,177.3319294481646,22.606803500044094,68,0.2594682574272156
ZTF18abalpmf,115261881493093758,188.1492575900113,6.052764834533351,71,0.16296428442001343,115261881493093758,188.1492575900113,6.052764834533351,71,0.16296428442001343
ZTF18abamfgz,179672264341674167,226.43410389080123,59.727847883486184,101,0.3120952248573303,179672264341674167,226.43410389080123,59.727847883486184,101,0.3120952248573303
ZTF18abamoiy,152762249024579266,224.9024284746529,37.30717397219972,56,0.004791666753590107,152762249024579266,224.9024284746529,37.30717397219972,56,0.004791666753590107
ZTF18abangkn,143862528977210198,252.89774364328304,29.882992251643646,62,0.08886606991291046,143862528977210198,252.89774364328304,29.882992251643646,62,0.08886606991291046
ZTF18abauilm,145961887876834162,188.78768655111347,31.636312818513037,84,0.03579166531562805,145961887876834162,188.78768655111347,31.636312818513037,84,0.03579166531562805
ZTF18abauyps,186922579457239567,257.94544385894915,65.7739761949495,11,0.0018333332845941186,186932579479268035,257.9479904474624,65.78106309835105,81,-99.0
ZTF18abavruc,123732466788147165,246.67878942834577,13.113887628579242,86,0.03312499821186066,123732466788147165,246.67878942834577,13.113887628579242,86,0.03312499821186066
ZTF18abawrmf,178332770536620527,277.0536963627688,58.60821580228351,73,-99.0,178332770536620527,277.0536963627688,58.60821580228351,73,-99.0
ZTF18abaxixk,187922859215485794,285.921553455525,66.60422211690404,78,-99.0,187922859215485794,285.921553455525,66.60422211690404,78,-99.0
ZTF18abayusp,194362540990694038,254.09890329357506,71.96941733728112,77,-99.0,194362540990694038,254.09890329357506,71.96941733728112,77,-99.0
ZTF18abbahgc,187822700772015564,270.0775884317813,66.52056096716467,40,-99.0,187822700772015564,270.0775884317813,66.52056096716467,40,-99.0
ZTF18abbahgc,187822700772015564,270.0775884317813,66.52056096716467,40,-99.0,187822700780195250,270.07758591885244,66.52055460669271,54,-99.0
ZTF18abbahgc,187822700780195250,270.07758591885244,66.52055460669271,54,-99.0,187822700772015564,270.0775884317813,66.52056096716467,40,-99.0
ZTF18abbahgc,187822700780195250,270.07758591885244,66.52055460669271,54,-99.0,187822700780195250,270.07758591885244,66.52055460669271,54,-99.0
ZTF18abbalrk,194652721965255742,272.1962251946585,72.21243725324648,90,-99.0,194652721957465940,272.19565012,72.21263464,4,-99.0
ZTF18abbalrk,194652721965255742,272.1962251946585,72.21243725324648,90,-99.0,194652721965255742,272.1962251946585,72.21243725324648,90,-99.0
ZTF18abbalrk,194652721965255742,272.1962251946585,72.21243725324648,90,-99.0,194652721970705463,272.19694622,72.21227259,2,-99.0
ZTF18abbalrk,194652721970705463,272.19694622,72.21227259,2,-99.0,194652721957465940,272.19565012,72.21263464,4,-99.0
ZTF18abbalrk,194652721970705463,272.19694622,72.21227259,2,-99.0,194652721965255742,272.1962251946585,72.21243725324648,90,-99.0
ZTF18abbalrk,194652721970705463,272.19694622,72.21227259,2,-99.0,194652721970705463,272.19694622,72.21227259,2,-99.0
ZTF18abbalyw,189092722165914277,272.2165669519701,67.5779340534731,11,-99.0,189092722158918238,272.21613713,67.58119221,7,-99.0
ZTF18abbaprv,189942730821387349,273.08199101421326,68.28886179095986,90,-99.0,189942730821387349,273.08199101421326,68.28886179095986,90,-99.0
ZTF18abbdfpd,117863234154875086,323.41552969329575,8.220474669809683,31,0.005625000223517418,117863234155039480,323.4154876946372,8.224155865800281,83,-99.0
ZTF18abbfbho,131153358175402531,335.8175255523354,19.293347557605163,23,0.0012499999720603228,131163358086832927,335.80862409277836,19.30200559435929,72,-99.0
ZTF18abbfdag,138343419394074532,341.93941707,25.28651774,85,-99.0,138343419394074532,341.93941707,25.28651774,85,-99.0
ZTF18abbfnyk,126073297786775005,329.77866954081264,15.062096338458563,47,0.35874998569488525,-99,329.78101199500594,15.059793900014384,-99,-99.0
ZTF18abbgssl,180432735548908162,273.55471283733175,60.364430956118596,41,0.043089285492897034,180442735531714988,273.55325738271137,60.37014121829323,83,-99.0
ZTF18abbgssl,180432735542458004,273.55472305540354,60.364418563810766,8,-99.0,180442735531714988,273.55325738271137,60.37014121829323,83,-99.0
ZTF18abbhiqo,172022785625388824,278.5622920443088,53.35682636898875,25,0.006041666492819786,172032785649802209,278.56488774667145,53.359527879802535,92,-99.0
ZTF18abbpatw,154702080294570366,208.02942862654513,38.91649190717938,72,0.058839283883571625,154702080294570366,208.02942862654513,38.91649190717938,72,0.058839283883571625
ZTF18abbphww,150752446127399528,244.61271498743835,35.63245250873705,82,0.273479163646698,150752446127399528,244.61271498743835,35.63245250873705,82,0.273479163646698
ZTF18abbpkpk,175462143013903726,214.30135863,56.21918933,71,0.002916666679084301,175462142914592802,214.29146626,56.21845399,2,-99.0
ZTF18abbpvme,136812495320567041,249.53205180950403,24.01376457323221,92,0.010208332911133766,136812495320567041,249.53205180950403,24.01376457323221,92,0.010208332911133766
ZTF18abbpwdn,138032488180291905,248.81803866535938,25.026106796176794,73,0.021041667088866234,138032488136043538,248.8137040956784,25.027366741265457,80,0.0012499999720603228
ZTF18abbpwdn,138032488180291905,248.81803866535938,25.026106796176794,73,0.021041667088866234,138032488138923187,248.81372224,25.02714404,3,-99.0
ZTF18abbpxum,120611939681548835,193.9681904927776,10.515350205771645,76,0.1069464311003685,120611939681548835,193.9681904927776,10.515350205771645,76,0.1069464311003685
ZTF18abbpynb,128902052520006669,205.25195364283834,17.42179496285868,69,0.0,128912052523873081,205.25237311027533,17.427129499532395,71,0.12779167294502258
ZTF18abbqizl,165932237440804566,223.74414390542276,48.278217432150136,71,0.0016666667070239782,-99,223.7442868891644,48.27773829732405,-99,-99.0
ZTF18abbujqt,122593225100258713,322.5099474355546,12.165398039065385,20,-99.0,122593224958332970,322.49578826368287,12.160396527315056,46,-99.0
ZTF18abbujrp,122613225110710224,322.51112673020174,12.174660992759263,11,-99.0,122613225065281742,322.5065060079672,12.176041610934382,55,-99.0
ZTF18abbujrp,122613225112980494,322.5112074999392,12.174846953347178,5,-99.0,122613225065281742,322.5065060079672,12.176041610934382,55,-99.0
ZTF18abccpcv,139613423333156493,342.33338650990464,26.346622721502932,70,-99.0,139613423333156493,342.33338650990464,26.346622721502932,70,-99.0
ZTF18abccpji,140993420364728021,342.03655894470967,27.497771390836736,73,-99.0,140993420364728021,342.03655894470967,27.497771390836736,73,-99.0
ZTF18abceigh,109112398601238361,239.86002903316182,0.9315046449686819,71,0.005833333358168602,-99,239.8598376882353,0.9320752411764706,-99,-99.0
ZTF18abceimg,121462349197653558,234.91974994564018,11.21916513706816,69,0.059437498450279236,-99,234.9194234800057,11.218566042505046,-99,-99.0
ZTF18abcexye,190932719772008998,271.9768695555227,69.11515204895677,37,0.0,190942719794211599,271.97948763,69.11730888,4,-99.0
ZTF18abcexye,190932719764619124,271.97675656768865,69.11521607813378,16,-99.0,190942719794211599,271.97948763,69.11730888,4,-99.0
ZTF18abcfibj,182902801726183199,280.1726361747749,62.41881152777116,51,-99.0,182902801872955307,280.18723376,62.42038441,2,-99.0
ZTF18abcfibj,182902801731303566,280.17271711952714,62.418853188253024,20,0.004791666753590107,182902801872955307,280.18723376,62.42038441,2,-99.0
ZTF18abcgazg,165782640006651485,264.0006539722235,48.150682509071046,72,0.011250000447034836,165782640006651485,264.0006539722235,48.150682509071046,72,0.011250000447034836
ZTF18abcgiqc,195472862039619279,286.2035923,72.8987301,4,-99.0,195472862039619279,286.2035923,72.8987301,4,-99.0
ZTF18abcgsub,195122914190086854,291.41928052066197,72.60521885551553,22,-99.0,195122914190086854,291.41928052066197,72.60521885551553,22,-99.0
ZTF18abcgsub,195122914190086854,291.41928052066197,72.60521885551553,22,-99.0,195122914190997197,291.4192262175721,72.60522159867092,59,-99.0
ZTF18abcgsub,195122914190997197,291.4192262175721,72.60522159867092,59,-99.0,195122914190086854,291.41928052066197,72.60521885551553,22,-99.0
ZTF18abcgsub,195122914190997197,291.4192262175721,72.60522159867092,59,-99.0,195122914190997197,291.4192262175721,72.60522159867092,59,-99.0
ZTF18abciamw,129761982357358232,198.23570790993912,18.139739320139434,69,-99.0,129761982357358232,198.23570790993912,18.139739320139434,69,-99.0
ZTF18abcjtff,122593225100258713,322.5099474355546,12.165398039065385,20,-99.0,122593225036169171,322.5035853009039,12.165569507202349,96,-99.0
ZTF18abcjtfg,122593225100258713,322.5099474355546,12.165398039065385,20,-99.0,122593225035449547,322.50354401,12.16588081,13,-99.0
ZTF18abcjtfg,122593225100258713,322.5099474355546,12.165398039065385,20,-99.0,122593225036169171,322.5035853009039,12.165569507202349,96,-99.0
ZTF18abcjtfi,122593224701142126,322.47006812410433,12.159658375683586,72,-99.0,122593224794122520,322.47940077080665,12.159985078721636,58,-99.0
ZTF18abcmrqo,199412806069187634,280.6069205462201,76.1807094166117,89,0.2508154809474945,199412806069187634,280.6069205462201,76.1807094166117,89,0.2508154809474945
ZTF18abcnvzs,184052787368455879,278.73685346757026,63.379246595362446,110,-99.0,-99,278.7373337375623,63.37904074419279,-99,-99.0
ZTF18abcoplx,195192900588345318,290.0588176742579,72.66217328905788,46,0.28425297141075134,195202900549490421,290.05477444,72.66640128,2,-99.0
ZTF18abcprzp,194032473478726288,247.34788725188713,71.69624802466267,88,0.13649702072143555,194032473478726288,247.34788725188713,71.69624802466267,88,0.13649702072143555
ZTF18abcqzzd,140773468861940414,346.88623207607446,27.308183556193743,60,-99.0,140773468861940414,346.88623207607446,27.308183556193743,60,-99.0
ZTF18abcrasc,145443438173264486,343.81733010101266,31.203225115236837,45,0.06951388716697693,145443438193177849,343.8195528355844,31.205816262868144,6,-99.0
ZTF18abcripd,137363493427720708,349.3427636271026,24.466802861905563,58,0.0012499999720603228,137363493427720708,349.3427636271026,24.466802861905563,58,0.0012499999720603228
ZTF18abcrtlf,129791982200411262,198.2200017196312,18.15896473767557,78,-99.0,129791982200411262,198.2200017196312,18.15896473767557,78,-99.0
ZTF18abcrtlf,129791982200411262,198.2200017196312,18.15896473767557,78,-99.0,129791982202610879,198.22008334,18.15877923,7,-99.0
ZTF18abcrtlf,129791982202610879,198.22008334,18.15877923,7,-99.0,129791982200411262,198.2200017196312,18.15896473767557,78,-99.0
ZTF18abcrtlf,129791982202610879,198.22008334,18.15877923,7,-99.0,129791982202610879,198.22008334,18.15877923,7,-99.0
ZTF18abcuvsu,119563220278998970,322.0279207366242,9.640373089122255,58,-99.0,119563220278998970,322.0279207366242,9.640373089122255,58,-99.0
ZTF18abcvkba,152480002202119971,0.22023202273017006,37.07442622133549,49,-99.0,152480002202119971,0.22023202273017006,37.07442622133549,49,-99.0
ZTF18abcvlze,162271459093014569,145.90943923109973,45.22814837921339,3,-99.0,-99,145.91369524736842,45.21957624210527,-99,-99.0
ZTF18abcvpor,121632442671434060,244.26726723222126,11.361202928571881,6,-99.0,121632442671434060,244.26726723222126,11.361202928571881,6,-99.0
ZTF18abcvpor,121632442671434060,244.26726723222126,11.361202928571881,6,-99.0,121632442672163672,244.26725258774718,11.360978355891334,64,0.0031250000465661287
ZTF18abcvpor,121632442672163672,244.26725258774718,11.360978355891334,64,0.0031250000465661287,121632442671434060,244.26726723222126,11.361202928571881,6,-99.0
ZTF18abcvpor,121632442672163672,244.26725258774718,11.360978355891334,64,0.0031250000465661287,121632442672163672,244.26725258774718,11.360978355891334,64,0.0031250000465661287
ZTF18abcvyph,203992421770354959,242.17692172095903,79.9951828966489,10,0.0016666667070239782,204002421933752977,242.19477148312276,80.0017737706335,10,-99.0
ZTF18abcxgpn,145463476066263679,347.6066199832269,31.219242928758614,61,-99.0,145463476066263679,347.6066199832269,31.219242928758614,61,-99.0
ZTF18abcxirr,136523360272568306,336.02739568,23.77322408,10,-99.0,136523360272568306,336.02739568,23.77322408,10,-99.0
ZTF18abcxjlr,147663470543781740,347.054421429159,33.05089869861512,68,-99.0,-99,347.0546671918642,33.050651741764575,-99,-99.0
ZTF18abcyjxp,190732273125657840,227.31244208233463,68.94760560172028,60,0.004999999888241291,190732273125657840,227.31244208233463,68.94760560172028,60,0.004999999888241291
ZTF18abcyszm,195032848523572023,284.85215679,72.52591455,2,-99.0,195032848361331763,284.83632993,72.52575756,2,-99.0
ZTF18abcyszm,195032848521781691,284.85223915834524,72.52581501582705,15,0.019583333283662796,195032848361331763,284.83632993,72.52575756,2,-99.0
ZTF18abdbqpo,129811982313983473,198.23139554680165,18.17744354279895,45,-99.0,129811982324732454,198.23249947761354,18.176612329051675,64,-99.0
ZTF18abdbqpo,129811982313983473,198.23139554680165,18.17744354279895,45,-99.0,129811982327722535,198.23277267,18.17668054,8,-99.0
ZTF18abdbqpp,129791982373562424,198.2373454907823,18.159933439371738,70,-99.0,129791982373562424,198.2373454907823,18.159933439371738,70,-99.0
ZTF18abdbvyf,117411983230583912,198.32301985390527,7.84449026732168,74,0.04320833459496498,117411983230583912,198.32301985390527,7.84449026732168,74,0.04320833459496498
ZTF18abddpsm,157422660686360133,266.0685941231779,41.18291459668718,96,0.1732589304447174,157422660686360133,266.0685941231779,41.18291459668718,96,0.1732589304447174
ZTF18abdfbbn,125512535662543762,253.5662651435217,14.594359194294254,62,0.4923512041568756,125502535662099391,253.56620980534657,14.590724009320686,79,-99.0
ZTF18abdfwan,129781982257949104,198.22577041591563,18.15714295533418,80,0.4495476186275482,129781982253489067,198.22544303,18.15709806,5,-99.0
ZTF18abdfwan,129781982257949104,198.22577041591563,18.15714295533418,80,0.4495476186275482,129781982257949104,198.22577041591563,18.15714295533418,80,0.4495476186275482
ZTF18abdgdgx,125422339687891721,233.96877720925042,14.51771695638365,79,0.16348214447498322,125422339687891721,233.96877720925042,14.51771695638365,79,0.16348214447498322
ZTF18abdggwn,194892653375556040,265.33749850269163,72.41274376987299,46,0.16126786172389984,194892653453138096,265.345239928596,72.41443820378068,73,0.0
ZTF18abdhozj,182302780472662674,278.04733081487615,61.918306619918916,48,0.3759940564632416,182302780472662674,278.04733081487615,61.918306619918916,48,0.3759940564632416
ZTF18abdikfj,133283403324358808,340.3324666933878,21.07351822896193,79,-99.0,133283403324358808,340.3324666933878,21.07351822896193,79,-99.0
ZTF18abdimsq,108402188555761716,218.85558660526064,0.3343763420605967,66,0.17733928561210632,-99,218.8558166,0.3340384013562527,-99,-99.0
ZTF18abdiqbm,153001954251527205,195.42506693262942,37.50558362534858,49,0.01354166679084301,153001954251527205,195.42506693262942,37.50558362534858,49,0.01354166679084301
ZTF18abdkjfv,129801982152780699,198.21527455039342,18.16682060561001,62,-99.0,129801982152780699,198.21527455039342,18.16682060561001,62,-99.0
ZTF18abdktmi,122593224701142126,322.47006812410433,12.159658375683586,72,-99.0,122593224810681933,322.48106859,12.15953613,3,-99.0
ZTF18abdktmi,122593224701142126,322.47006812410433,12.159658375683586,72,-99.0,122593224813411763,322.48128193342563,12.159367047739856,66,-99.0
ZTF18abdmejr,186532435379814282,243.537942556968,65.44462125882407,80,0.0,186532435364057346,243.5363799010231,65.44717454244015,78,0.11614285409450531
ZTF18abdnafw,141202525126527836,252.5126373403928,27.672727421269357,73,0.0037499999161809683,141202525126527836,252.5126373403928,27.672727421269357,73,0.0037499999161809683
ZTF18abdqlqv,142982261781373130,226.17810110427243,29.15212572712497,74,0.0,142982261781373130,226.17810110427243,29.15212572712497,74,0.0
ZTF18abdqsaa,142182102018257703,210.2018736012869,28.48932453014835,61,0.017083333805203438,142182102018257703,210.2018736012869,28.48932453014835,61,0.017083333805203438
ZTF18abdquxk,151341792412910896,179.2413123321324,36.116890947678165,84,0.011666666716337204,-99,179.2259283,36.1099225,-99,-99.0
ZTF18abdqwzs,141461851925252751,185.19254078749356,27.885114881745828,63,0.0008333333535119891,141461851922382358,185.19231549351855,27.88483498517675,13,-99.0
ZTF18abdrgmk,192162095396256779,209.53966342303195,70.13835323275568,84,0.474038690328598,192162095396256779,209.53966342303195,70.13835323275568,84,0.474038690328598
ZTF18abdrjak,144172381039865760,238.10390498193502,30.14593886950706,25,0.029208334162831306,144182381067711328,238.1067563238224,30.150623416604173,48,0.04600000008940697
ZTF18abeasss,195942204751923525,220.47509424096904,73.28562632520178,36,0.31105953454971313,-99,220.46566264883137,73.2846632143148,-99,-99.0
ZTF18abebfpp,199332566761044186,256.6761253936759,76.1111641975287,66,0.007916666567325592,199332566962114797,256.6961991987347,76.11167868580763,71,0.09522916376590729
ZTF18abedmkp,129791982007265785,198.20071802260733,18.162713974813652,66,-99.0,129791982007265785,198.20071802260733,18.162713974813652,66,-99.0
ZTF18abedmmi,129761982068843087,198.20690627473067,18.135551603613322,41,0.16883333027362823,129761982068843087,198.20690627473067,18.135551603613322,41,0.16883333027362823
ZTF18abedmqm,129801982185468444,198.2185735464631,18.173088750438723,16,-99.0,129801982193309671,198.21933761,18.17448837,8,-99.0
ZTF18abedmqm,129801982185468444,198.2185735464631,18.173088750438723,16,-99.0,129801982196999848,198.2196750774412,18.1744349513568,70,-99.0
ZTF18abedmqm,129801982185468444,198.2185735464631,18.173088750438723,16,-99.0,129811982193840121,198.21938425,18.1746688,4,-99.0
ZTF18abedmqm,129801982185468444,198.2185735464631,18.173088750438723,16,-99.0,129811982198240188,198.21971277,18.17468196,3,-99.0
ZTF18abedmqm,129801982187948693,198.21877721693002,18.173467645022445,61,0.3850773870944977,129801982193309671,198.21933761,18.17448837,8,-99.0
ZTF18abedmqm,129801982187948693,198.21877721693002,18.173467645022445,61,0.3850773870944977,129801982196999848,198.2196750774412,18.1744349513568,70,-99.0
ZTF18abedmqm,129801982187948693,198.21877721693002,18.173467645022445,61,0.3850773870944977,129811982193840121,198.21938425,18.1746688,4,-99.0
ZTF18abedmqm,129801982187948693,198.21877721693002,18.173467645022445,61,0.3850773870944977,129811982198240188,198.21971277,18.17468196,3,-99.0
ZTF18abedmrs,129801982498783278,198.24985913783127,18.16895879426772,64,-99.0,129791982566628085,198.25664353303569,18.1646215886628,58,-99.0
ZTF18abedmsm,129771982614447992,198.26141371003797,18.147896767932735,61,-99.0,129771982614447992,198.26141371003797,18.147896767932735,61,-99.0
ZTF18abedmyp,136002040500441124,204.05001754105749,23.333796560495593,46,0.006166666746139526,135992040507009935,204.0506610770513,23.332791909247305,67,0.40579167008399963
ZTF18abedvgv,161662370677929394,237.06781191960548,44.72396916038394,58,0.0012499999720603228,161662370677929394,237.06781191960548,44.72396916038394,58,0.0012499999720603228
ZTF18abeehyd,186392687733879092,268.7733646747622,65.3319600870364,91,0.11150000244379044,186392687733879092,268.7733646747622,65.3319600870364,91,0.11150000244379044
ZTF18abeejbt,174892469174220695,246.91746004,55.74167762,93,0.45537498593330383,174892469174220695,246.91746004,55.74167762,93,0.45537498593330383
ZTF18abeenhc,139232467814172835,246.7813674154217,26.026882393142593,69,0.01770833320915699,-99,246.7810428275861,26.026786096565203,-99,-99.0
ZTF18abeenhc,139232467813853183,246.78133419,26.02707553,2,-99.0,-99,246.7810428275861,26.026786096565203,-99,-99.0
ZTF18abeqvxt,195572881500944794,288.15014630141167,72.97835745880785,75,-99.0,195572881452102905,288.14522315907993,72.97678570257403,90,-99.0
ZTF18abesouf,140573424692597381,342.4692623824841,27.14734797706738,75,0.013749999925494194,-99,342.4702434106691,27.15929255514773,-99,-99.0
ZTF18abetdjv,134432456312063276,245.6311657507569,22.02726855754426,59,0.031166667118668556,134432456312063276,245.6311657507569,22.02726855754426,59,0.031166667118668556
ZTF18abeyhmg,170132470166041091,247.01688490788376,51.775396630050885,71,0.28685712814331055,170132470160360931,247.0160626,51.77520908,2,-99.0
ZTF18abeylro,162542646327850449,264.63271768893424,45.44971497063439,4,-99.0,-99,264.6429762999989,45.45504920014652,-99,-99.0
ZTF18abeylro,162542646325540077,264.6326174200045,45.44956234416861,22,0.001500000013038516,-99,264.6429762999989,45.45504920014652,-99,-99.0
ZTF18abezltq,191422840749413840,284.0751830880009,69.51927001492868,14,0.011291666887700558,191422840813711550,284.08151969144615,69.51726481635168,3,-99.0
ZTF18abfbmmt,191642836713719084,283.67131699,69.70697304,3,-99.0,191642836713719084,283.67131699,69.70697304,3,-99.0
ZTF18abfbtgz,198562887491996540,288.74917658356947,75.47136229460304,78,-99.0,198562887491996540,288.74917658356947,75.47136229460304,78,-99.0
ZTF18abfbubc,182832729361390042,272.9361167134437,62.357755054216696,96,-99.0,182832729361390042,272.9361167134437,62.357755054216696,96,-99.0
ZTF18abfcior,194332737476347711,273.7477520489542,71.94742389912426,79,-99.0,194332737476347711,273.7477520489542,71.94742389912426,79,-99.0
ZTF18abfcyrs,193802692404403636,269.24050221038704,71.50238025367618,99,0.08254166692495346,193802692404403636,269.24050221038704,71.50238025367618,99,0.08254166692495346
ZTF18abfdhvm,192332931622365534,293.16258377,70.27894426,2,-99.0,192332931530769509,293.15308805,70.2823149,2,-99.0
ZTF18abfdhvm,192332931625255210,293.16255377872784,70.27870805524064,64,0.0,192332931530769509,293.15308805,70.2823149,2,-99.0
ZTF18abfdjkg,200512615874621982,261.5875560346758,77.09271998045502,66,-99.0,200512615874621982,261.5875560346758,77.09271998045502,66,-99.0
ZTF18abfdklo,203532331892628912,233.18939133199714,79.61514828784195,30,0.0,203532332193839394,233.21949571,79.61544513,4,-99.0
ZTF18abfdmej,200062874924987258,287.4924894576084,76.7220301405759,104,-99.0,200062874924987258,287.4924894576084,76.7220301405759,104,-99.0
ZTF18abfdmep,200212874711619116,287.4711984840004,76.84858671469861,101,-99.0,200212874711619116,287.4711984840004,76.84858671469861,101,-99.0
ZTF18abffire,194082772964670832,277.29665445614313,71.73338565341176,83,-99.0,194082772964670832,277.29665445614313,71.73338565341176,83,-99.0
ZTF18abffirs,193652796813386239,279.68139886931203,71.37948699803921,86,0.0,193652796697069444,279.66933242,71.38228002,2,-99.0
ZTF18abffirs,193652796815105887,279.68141959,71.37931845,2,-99.0,193652796697069444,279.66933242,71.38228002,2,-99.0
ZTF18abffiru,193732773837635909,277.38400348,71.44596957,7,-99.0,193732773837635909,277.38400348,71.44596957,7,-99.0
ZTF18abffkml,141263470493600618,347.0493672315699,27.716691466012787,70,0.02983333356678486,141263470493600618,347.0493672315699,27.716691466012787,70,0.02983333356678486
ZTF18abfgrnw,174852271680707503,227.16797851,55.71400285,82,0.009494047611951828,174852271680707503,227.16797851,55.71400285,82,0.009494047611951828
ZTF18abfgurv,129801982152780699,198.21527455039342,18.16682060561001,62,-99.0,129801982153542310,198.21534775603928,18.16817210614777,66,-99.0
ZTF18abfgusb,129821982319078410,198.23189405110875,18.189906745238673,64,0.42289286851882935,129811982258049914,198.22578020281895,18.182827073253875,61,0.2834226191043854
