# Observed by B. Martin
# Reduced by C. Lidman
# On 27/07/2023, 03:01:52
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3824.75	4.0999e+00	1.7029e+00
3825.52	3.6020e+00	1.7281e+00
3826.30	2.5423e+00	1.7084e+00
3827.07	3.6408e+00	1.6998e+00
3827.85	3.6746e+00	1.7142e+00
3828.62	2.7567e+00	1.7075e+00
3829.40	2.2740e+00	1.6955e+00
3830.17	3.8185e+00	1.6942e+00
3830.95	3.0069e+00	1.6873e+00
3831.72	4.0637e+00	1.6889e+00
3832.50	1.7867e+00	1.6731e+00
3833.27	2.5902e+00	1.6693e+00
3834.05	7.0673e-01	1.6595e+00
3834.82	2.6773e+00	1.6701e+00
3835.60	9.5918e-01	1.6452e+00
3836.37	2.8305e+00	1.6450e+00
3837.15	1.6067e+00	1.6222e+00
3837.92	1.7232e+00	1.6280e+00
3838.70	2.1974e+00	1.6387e+00
3839.47	3.6386e+00	1.6235e+00
3840.25	2.8230e+00	1.6442e+00
3841.02	1.0366e+00	1.6310e+00
3841.80	2.1876e+00	1.6294e+00
3842.58	1.2025e+00	1.6153e+00
3843.35	1.7289e+00	1.6028e+00
3844.13	2.2277e+00	1.6154e+00
3844.90	2.2161e+00	1.6200e+00
3845.68	2.3386e+00	1.6275e+00
3846.45	2.6752e-01	1.6264e+00
3847.23	3.7532e+00	1.6290e+00
3848.00	2.0169e+00	1.6423e+00
3848.78	2.3063e+00	1.6342e+00
3849.55	4.1126e+00	1.6263e+00
3850.33	3.2160e+00	1.6266e+00
3851.10	2.7315e+00	1.6180e+00
3851.88	1.2986e+00	1.6160e+00
3852.65	2.0700e+00	1.5971e+00
3853.43	2.9253e+00	1.6080e+00
3854.20	3.2942e+00	1.6066e+00
3854.98	4.8180e+00	1.5881e+00
3855.75	1.5892e+00	1.5847e+00
3856.53	2.3770e+00	1.5844e+00
3857.30	2.3042e+00	1.5874e+00
3858.08	1.5979e+00	1.5763e+00
3858.85	2.6181e+00	1.5712e+00
3859.63	1.5111e+00	1.5811e+00
3860.40	2.9079e+00	1.5657e+00
3861.18	2.8630e+00	1.5608e+00
3861.95	2.7404e+00	1.5431e+00
3862.73	1.0378e+00	1.5443e+00
3863.50	3.6921e+00	1.5398e+00
3864.28	1.3838e+00	1.5428e+00
3865.05	2.8906e+00	1.5502e+00
3865.83	1.5919e+00	1.5538e+00
3866.60	8.9529e-01	1.5412e+00
3867.38	3.9688e-01	1.5160e+00
3868.15	1.6758e+00	1.5034e+00
3868.93	2.4895e+00	1.5129e+00
3869.70	6.0219e-01	1.5069e+00
3870.48	2.5813e+00	1.5083e+00
3871.25	3.4429e+00	1.5025e+00
3872.03	3.7952e+00	1.5003e+00
3872.80	4.4995e+00	1.4854e+00
3873.58	2.5139e+00	1.4814e+00
3874.35	1.7377e+00	1.4680e+00
3875.13	2.0321e+00	1.4673e+00
3875.90	3.5208e+00	1.4738e+00
3876.68	1.7958e+00	1.4718e+00
3877.45	2.2819e+00	1.4606e+00
3878.23	2.8440e+00	1.4482e+00
3879.00	1.9218e+00	1.4598e+00
3879.78	2.9532e+00	1.4767e+00
3880.55	3.5414e+00	1.4580e+00
3881.33	4.0037e+00	1.4313e+00
3882.10	3.8362e+00	1.4289e+00
3882.88	2.6223e+00	1.4400e+00
3883.65	2.2734e+00	1.4480e+00
3884.43	1.8940e+00	1.4488e+00
3885.20	2.0459e+00	1.4850e+00
3885.98	1.1347e+00	1.4590e+00
3886.75	2.1422e+00	1.4504e+00
3887.53	3.2961e+00	1.4401e+00
3888.30	3.8012e+00	1.4346e+00
3889.08	1.5043e+00	1.4141e+00
3889.85	3.3791e+00	1.4073e+00
3890.63	3.5584e+00	1.4329e+00
3891.40	3.5179e+00	1.4329e+00
3892.18	2.0027e+00	1.4185e+00
3892.95	4.1697e+00	1.4133e+00
3893.73	2.5975e+00	1.4126e+00
3894.50	2.2763e+00	1.4029e+00
3895.28	2.5097e+00	1.3978e+00
3896.05	1.5422e+00	1.3975e+00
3896.83	3.1516e+00	1.4121e+00
3897.60	3.9542e+00	1.4082e+00
3898.38	3.1225e+00	1.3877e+00
3899.15	3.0768e+00	1.4007e+00
3899.93	3.5341e+00	1.3913e+00
3900.70	3.2509e+00	1.3821e+00
3901.48	2.6531e+00	1.3781e+00
3902.25	2.7632e+00	1.3688e+00
3903.03	1.7481e+00	1.3709e+00
3903.80	4.0363e+00	1.3715e+00
3904.58	3.3173e+00	1.3651e+00
3905.35	2.5431e+00	1.3803e+00
3906.13	2.7299e+00	1.3707e+00
3906.90	4.4757e+00	1.3744e+00
3907.68	3.3435e+00	1.3703e+00
3908.45	2.7364e+00	1.3583e+00
3909.23	2.9172e+00	1.3469e+00
3910.00	3.2328e+00	1.3440e+00
3910.78	2.4327e+00	1.3529e+00
3911.56	2.8709e+00	1.3558e+00
3912.33	2.3165e+00	1.3464e+00
3913.11	1.8395e+00	1.3331e+00
3913.88	2.6425e+00	1.3277e+00
3914.66	2.4657e+00	1.3402e+00
3915.43	1.2032e+00	1.3259e+00
3916.21	2.3158e+00	1.3264e+00
3916.98	2.7471e+00	1.3217e+00
3917.76	3.7408e+00	1.3433e+00
3918.53	3.0079e+00	1.3905e+00
3919.31	2.1444e+00	1.3898e+00
3920.08	3.4720e+00	1.3517e+00
3920.86	3.3718e+00	1.3051e+00
3921.63	2.4016e+00	1.2876e+00
3922.41	2.9096e+00	1.2975e+00
3923.18	2.4753e+00	1.3011e+00
3923.96	2.8788e+00	1.2859e+00
3924.73	2.6669e+00	1.2736e+00
3925.51	3.3194e+00	1.2708e+00
3926.28	3.8051e+00	1.2875e+00
3927.06	4.2076e+00	1.2877e+00
3927.83	3.0164e+00	1.2904e+00
3928.61	3.2035e+00	1.2743e+00
3929.38	2.3654e+00	1.2713e+00
3930.16	2.3460e+00	1.2746e+00
3930.93	2.5043e+00	1.2787e+00
3931.71	3.4705e+00	1.2874e+00
3932.48	2.5533e+00	1.2799e+00
3933.26	1.3489e+00	1.2723e+00
3934.03	3.9394e+00	1.2660e+00
3934.81	3.4662e+00	1.2573e+00
3935.58	1.6494e+00	1.2578e+00
3936.36	2.5824e+00	1.2614e+00
3937.13	3.9157e+00	1.2722e+00
3937.91	3.3788e+00	1.4612e+00
3938.68	3.3990e+00	1.4321e+00
3939.46	1.0181e+00	1.2664e+00
3940.23	1.1730e+00	1.2710e+00
3941.01	1.7751e+00	1.2695e+00
3941.78	4.0667e+00	1.2597e+00
3942.56	2.9410e+00	1.2421e+00
3943.33	1.4373e+00	1.2444e+00
3944.11	1.2913e+00	1.2321e+00
3944.88	3.6593e+00	1.2427e+00
3945.66	3.8219e+00	1.2543e+00
3946.43	4.1048e+00	1.2451e+00
3947.21	2.1283e+00	1.2294e+00
3947.98	1.7663e+00	1.2329e+00
3948.76	3.9033e+00	1.2338e+00
3949.53	5.2335e+00	1.2413e+00
3950.31	2.0969e+00	1.2295e+00
3951.08	1.5754e+00	1.2313e+00
3951.86	2.9931e+00	1.2335e+00
3952.63	1.7951e+00	1.2341e+00
3953.41	-2.0863e+00	1.2309e+00
3954.18	1.1694e+00	1.2889e+00
3954.96	2.6073e+00	1.2916e+00
3955.73	2.4446e+00	1.2982e+00
3956.51	1.5576e+00	1.2886e+00
3957.28	3.5392e+00	1.2770e+00
3958.06	3.7707e+00	1.2505e+00
3958.83	1.8017e+00	1.2556e+00
3959.61	1.5541e+00	1.4057e+00
3960.38	2.0015e+00	1.4301e+00
3961.16	3.4722e+00	1.2866e+00
3961.93	2.0781e+00	1.2850e+00
3962.71	2.1913e+00	1.2985e+00
3963.48	2.7964e+00	1.3014e+00
3964.26	2.1413e+00	1.2658e+00
3965.03	2.1265e+00	1.2657e+00
3965.81	1.5292e+00	1.2679e+00
3966.58	1.3142e+00	1.2111e+00
3967.36	1.6164e+00	1.1684e+00
3968.13	2.3604e+00	1.1581e+00
3968.91	3.8888e-01	1.1605e+00
3969.68	2.2616e+00	1.1674e+00
3970.46	2.2132e+00	1.1695e+00
3971.23	2.5780e+00	1.1659e+00
3972.01	2.3710e+00	1.1610e+00
3972.78	1.4562e+00	1.1616e+00
3973.56	2.8172e+00	1.1656e+00
3974.33	3.4120e+00	1.1663e+00
3975.11	3.4860e+00	1.1625e+00
3975.88	3.0290e+00	1.1716e+00
3976.66	3.4491e+00	1.1749e+00
3977.43	3.7629e+00	1.1719e+00
3978.21	2.3085e+00	1.1615e+00
3978.98	3.6193e+00	1.1631e+00
3979.76	2.0893e+00	1.1628e+00
3980.54	1.6268e+00	1.1605e+00
3981.31	2.9882e+00	1.1604e+00
3982.09	5.7092e+00	1.1607e+00
3982.86	3.5734e+00	1.1609e+00
3983.64	2.7864e+00	1.1597e+00
3984.41	4.9202e+00	1.1560e+00
3985.19	5.2726e+00	1.1647e+00
3985.96	4.2125e+00	1.1490e+00
3986.74	3.6119e+00	1.1381e+00
3987.51	1.6414e+00	1.1417e+00
3988.29	2.0367e+00	1.1391e+00
3989.06	2.3153e+00	1.1335e+00
3989.84	2.8768e+00	1.1301e+00
3990.61	3.5594e+00	1.1285e+00
3991.39	1.2469e+00	1.1320e+00
3992.16	1.6984e+00	1.1324e+00
3992.94	3.6818e+00	1.1392e+00
3993.71	1.6734e+00	1.1273e+00
3994.49	2.6434e+00	1.1162e+00
3995.26	2.8912e+00	1.1166e+00
3996.04	2.0228e+00	1.1147e+00
3996.81	1.9996e+00	1.1138e+00
3997.59	2.8008e+00	1.1062e+00
3998.36	2.6769e+00	1.1036e+00
3999.14	4.0112e+00	1.1123e+00
3999.91	3.0698e+00	1.1101e+00
4000.69	1.1833e+00	1.0954e+00
4001.46	2.4891e+00	1.1109e+00
4002.24	1.1519e+00	1.1142e+00
4003.01	2.1780e+00	1.1136e+00
4003.79	3.5423e+00	1.1163e+00
4004.56	1.9527e+00	1.0972e+00
4005.34	2.4826e+00	1.0938e+00
4006.11	2.4223e+00	1.0945e+00
4006.89	1.2309e+00	1.1000e+00
4007.66	1.0112e+00	1.0892e+00
4008.44	2.2174e+00	1.0879e+00
4009.21	7.5082e-01	1.0879e+00
4009.99	1.5368e+00	1.0918e+00
4010.76	2.3338e+00	1.0963e+00
